"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8478039",36,1115,63,248,24,66.548273048189,0.9435,0.9032,87,-20.45
"8470880",18,542,29,107,10,32.3435982235824,0.9465,0.9065,39,-6.66
"8478024",47,1664,96,246,20,105.059218259936,0.9423,0.9187,116,-10.94
"8481031",3,108,10,25,2,7.06947195291286,0.9074,0.92,12,-4.93
"8477480",19,598,28,101,13,41.0511182338232,0.9532,0.8713,41,0.05
"8477293",41,1152,59,185,19,73.6612886119983,0.9488,0.8973,78,-4.34
"8480981",2,55,3,16,2,3.10675133793848,0.9455,0.875,5,-1.89
"8478406",25,853,63,98,8,53.3521471910644,0.9261,0.9184,71,-17.65
"8473575",31,1089,73,146,11,73.9658810422989,0.933,0.9247,84,-10.03
"8479973",13,385,25,70,6,25.2709376297425,0.9351,0.9143,31,-5.73
"8477457",4,79,2,15,2,4.93561637139646,0.9747,0.8667,4,0.94
"8479496",18,484,36,87,12,29.7636808268144,0.9256,0.8621,48,-18.24
"8479361",4,148,8,20,3,8.91879460407654,0.9459,0.85,11,-2.08
"8477180",12,371,23,62,12,23.9266704305192,0.938,0.8065,35,-11.07
"8479312",2,73,4,15,1,5.81252808507998,0.9452,0.9333,5,0.81
"8480051",12,324,32,54,7,21.052736725891,0.9012,0.8704,39,-17.95
"8479979",55,1828,95,262,21,108.359669096011,0.948,0.9198,116,-7.64
"8480193",4,130,7,7,0,9.13607960002264,0.9462,1,7,2.14
"8481020",2,54,3,10,2,2.7213757011923,0.9444,0.8,5,-2.28
"8476876",4,141,12,18,3,9.24109470832627,0.9149,0.8333,15,-5.76
"8480045",9,333,20,47,2,18.194728924369,0.9399,0.9574,22,-3.81
"8479292",5,145,5,14,0,7.8679986805073,0.9655,1,5,2.87
"8478903",1,35,6,13,1,2.3648056294769,0.8286,0.9231,7,-4.64
"8481033",6,134,16,9,1,8.84052679082379,0.8806,0.8889,17,-8.16
"8476903",20,616,47,71,6,39.3580346800154,0.9237,0.9155,53,-13.64
"8476234",1,38,1,3,0,1.99965741671622,0.9737,1,1,1
"8480925",28,816,45,139,14,47.5534938926576,0.9449,0.8993,59,-11.45
"8476343",2,45,3,14,0,2.91010671388358,0.9333,1,3,-0.09
"8477202",11,343,26,60,4,23.5867236057529,0.9242,0.9333,30,-6.41
"8475234",6,208,18,27,1,14.0111477147439,0.9135,0.963,19,-4.99
"8479313",7,170,9,22,3,12.1863708929741,0.9471,0.8636,12,0.19
"8476509",2,57,9,7,1,5.20335336891003,0.8421,0.8571,10,-4.8
"8482821",3,95,9,28,3,5.87666334048845,0.9053,0.8929,12,-6.12
"8481597",1,7,2,1,0,0.710494050115813,0.7143,1,2,-1.29
"8478433",5,180,10,55,4,12.425848985964,0.9444,0.9273,14,-1.57
"8480420",8,241,15,33,4,14.8682802643161,0.9378,0.8788,19,-4.13
"8480313",19,638,36,78,8,39.1504747659201,0.9436,0.8974,44,-4.85
"8480843",4,117,7,20,3,6.53618113935227,0.9402,0.85,10,-3.46
"8471695",4,93,11,17,2,5.65070377697702,0.8817,0.8824,13,-7.35
"8479581",2,50,8,1,1,3.58611717540771,0.84,0,9,-5.41
"8475839",8,282,17,54,5,16.5447315417696,0.9397,0.9074,22,-5.46
"8475920",2,78,2,28,2,2.97411059756996,0.9744,0.9286,4,-1.03
"8477484",6,215,8,58,2,13.3128433111124,0.9628,0.9655,10,3.31
"8480022",1,21,2,2,1,1.70310537796468,0.9048,0.5,3,-1.3
"8478933",1,10,2,2,1,0.895005230326205,0.8,0.5,3,-2.1
"8475717",3,67,4,21,4,3.19904362480156,0.9403,0.8095,8,-4.8
"8477831",2,59,2,5,2,3.08358844090253,0.9661,0.6,4,-0.92
"8471774",1,32,6,2,0,2.20625134883448,0.8125,1,6,-3.79
"8478902",15,417,28,76,11,25.8717944060918,0.9329,0.8553,39,-13.13
"8480373",2,38,2,8,0,1.83306105434895,0.9474,1,2,-0.17
"8481544",2,50,3,18,2,3.33404513448477,0.94,0.8889,5,-1.67
"8471239",1,38,2,7,0,2.81464706175029,0.9474,1,2,0.81
"8474667",6,189,16,36,4,13.3882015884155,0.9153,0.8889,20,-6.61
"8471679",5,161,15,29,2,11.2471460207598,0.9068,0.931,17,-5.75
"8481611",7,133,9,33,6,8.18601852050051,0.9323,0.8182,15,-6.81
"8476433",1,27,3,0,0,2.17933457868639,0.8889,NA,3,-0.82
"8480591",1,3,0,1,1,0.0960306946653873,1,0,1,-0.9
