season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2023,2,8481668,Arturs Silovs,Silovs,VAN,L,5,5,3,2,0,NA,14,2.74569,138,152,0.90789,0,18356,0,0,0,0
2023,2,8474636,Michael Hutchinson,Hutchinson,CBJ,R,16,10,2,6,3,NA,54,4.28883,379,432,0.87731,0,45327,0,1,1,0
2023,2,8477992,Jonas Johansson,Johansson,COL,L,3,2,2,0,0,NA,5,2.09863,68,73,0.9315,0,8577,0,0,0,0
2023,2,8478916,Joey Daccord,Daccord,SEA,L,5,4,2,1,1,NA,13,3.14347,117,130,0.9,0,14888,0,0,0,0
2023,2,8480238,Jiri Patera,Patera,VGK,L,2,2,2,0,0,NA,5,2.5,65,70,0.92857,0,7200,0,0,0,0
2023,2,8482821,Arvid Soderblom,Soderblom,CHI,L,15,13,2,10,2,NA,48,3.44813,405,453,0.89403,0,50114,0,0,0,0
2023,2,8474682,Dustin Tokarski,Tokarski,PIT,L,4,2,1,2,0,NA,12,3.43839,105,117,0.89743,0,12564,0,0,0,0
2023,2,8476234,Keith Kinkaid,Kinkaid,"BOS,COL",L,2,1,1,0,0,NA,2,1.36596,38,40,0.95,0,5271,0,0,0,0
2023,2,8476903,Jon Gillies,Gillies,CBJ,L,3,2,1,1,0,NA,9,4.57046,57,66,0.86363,0,7089,0,0,0,0
2023,2,8480199,Eetu Makiniemi,Makiniemi,SJS,L,2,1,1,0,1,NA,3,2.13438,29,32,0.90625,0,5060,0,0,0,0
2023,2,8480263,Dylan Ferguson,Ferguson,OTT,L,2,2,1,1,0,NA,5,2.52383,78,83,0.93975,0,7132,0,0,0,0
2023,2,8480867,Kevin Mandolese,Mandolese,OTT,L,3,3,1,2,0,NA,10,3.29308,109,119,0.91596,0,10932,0,0,0,0
2023,2,8481020,Justus Annunen,Annunen,COL,L,2,2,1,1,0,NA,7,3.57954,41,48,0.85416,0,7040,0,0,0,0
2023,2,8481692,Dustin Wolf,Wolf,CGY,L,1,1,1,0,0,NA,1,1.00166,23,24,0.95833,0,3594,0,0,0,0
2023,2,8483575,Matt Murray,Murray,DAL,L,3,3,1,2,0,NA,10,3.38919,54,64,0.84375,0,10622,0,0,0,0
2023,2,8471418,Anton Khudobin,Khudobin,CHI,L,1,1,0,1,0,NA,6,6,22,28,0.78571,0,3600,0,0,0,0
2023,2,8477180,Aaron Dell,Dell,SJS,L,4,3,0,3,0,NA,9,2.7097,94,103,0.91262,0,11957,0,0,0,0
2023,2,8479380,Dylan Wells,Wells,CHI,L,1,0,0,0,0,NA,1,3,12,13,0.92307,0,1200,0,0,0,0
2023,2,8480042,Olle Eriksson Ek,Eriksson Ek,ANA,L,1,1,0,0,1,NA,5,4.68872,34,39,0.87179,0,3839,0,0,0,0
2023,2,8480051,Cayden Primeau,Primeau,MTL,L,3,2,0,2,0,NA,8,3.46361,46,54,0.85185,0,8315,0,0,0,0
2023,2,8482137,Yaroslav Askarov,Askarov,NSH,R,1,1,0,1,0,NA,4,4.14985,31,35,0.88571,0,3470,0,0,0,0
2023,2,8482447,Leevi Meriläinen,Meriläinen,OTT,L,2,2,0,1,1,NA,6,4.23114,43,49,0.87755,0,5105,0,0,0,0
2023,2,8482982,Jet Greaves,Greaves,CBJ,L,1,1,0,1,0,NA,3,3.05343,46,49,0.93877,0,3537,0,0,0,0
2023,2,8483158,Matthew Berlin,Berlin,EDM,L,1,0,0,0,0,NA,0,0,1,1,1,0,146,0,0,0,0
2023,2,8483183,Jett Alexander,Alexander,TOR,L,1,0,0,0,0,NA,0,0,0,0,NA,0,70,0,0,0,0
