season,game_type,player_id,team_abbrev,zone,sog,goals,sh_pct
2024,2,8474565,VGK,R Corner,0,0,0
2024,2,8474565,VGK,R Net Side,0,0,0
2024,2,8474565,VGK,R Point,30,0,0
2024,2,8476419,NYI,Behind the Net,2,1,0.5
2024,2,8476419,NYI,Beyond Red Line,7,0,0
2024,2,8476419,NYI,Center Point,2,0,0
2024,2,8476419,NYI,Crease,3,0,0
2024,2,8476419,NYI,High Slot,9,0,0
2024,2,8476419,NYI,L Circle,11,3,0.2727
2024,2,8476419,NYI,L Corner,1,0,0
2024,2,8476419,NYI,L Net Side,2,0,0
2024,2,8476419,NYI,L Point,1,0,0
2024,2,8476419,NYI,Low Slot,40,7,0.175
2024,2,8476419,NYI,Offensive Neutral Zone,4,0,0
2024,2,8476419,NYI,Outside L,5,0,0
2024,2,8476419,NYI,Outside R,6,0,0
2024,2,8476419,NYI,R Circle,4,0,0
2024,2,8476419,NYI,R Corner,0,0,0
2024,2,8476419,NYI,R Net Side,3,0,0
2024,2,8476419,NYI,R Point,1,0,0
2024,2,8476826,SEA,Behind the Net,2,0,0
2024,2,8476826,SEA,Beyond Red Line,2,0,0
2024,2,8476826,SEA,Center Point,10,0,0
2024,2,8476826,SEA,Crease,8,2,0.25
2024,2,8476826,SEA,High Slot,13,2,0.1538
2024,2,8476826,SEA,L Circle,14,0,0
2024,2,8476826,SEA,L Corner,0,0,0
2024,2,8476826,SEA,L Net Side,2,0,0
2024,2,8476826,SEA,L Point,10,0,0
2024,2,8476826,SEA,Low Slot,48,6,0.125
2024,2,8476826,SEA,Offensive Neutral Zone,3,0,0
2024,2,8476826,SEA,Outside L,6,0,0
2024,2,8476826,SEA,Outside R,9,0,0
2024,2,8476826,SEA,R Circle,13,0,0
2024,2,8476826,SEA,R Corner,0,0,0
2024,2,8476826,SEA,R Net Side,9,1,0.1111
2024,2,8476826,SEA,R Point,7,0,0
2024,2,8477429,DET,Behind the Net,2,0,0
2024,2,8477429,DET,Beyond Red Line,5,0,0
2024,2,8477429,DET,Center Point,3,1,0.3333
2024,2,8477429,DET,Crease,3,2,0.6667
2024,2,8477429,DET,High Slot,10,0,0
2024,2,8477429,DET,L Circle,12,3,0.25
2024,2,8477429,DET,L Corner,0,0,0
2024,2,8477429,DET,L Net Side,2,0,0
2024,2,8477429,DET,L Point,4,0,0
2024,2,8477429,DET,Low Slot,42,6,0.1429
2024,2,8477429,DET,Offensive Neutral Zone,2,0,0
2024,2,8477429,DET,Outside L,7,1,0.1429
2024,2,8477429,DET,Outside R,4,0,0
2024,2,8477429,DET,R Circle,8,0,0
2024,2,8477429,DET,R Corner,0,0,0
2024,2,8477429,DET,R Net Side,3,0,0
2024,2,8477429,DET,R Point,2,0,0
2024,2,8477986,FLA,Behind the Net,0,0,0
2024,2,8477986,FLA,Beyond Red Line,12,1,0.0833
2024,2,8477986,FLA,Center Point,37,1,0.027
2024,2,8477986,FLA,Crease,0,0,0
2024,2,8477986,FLA,High Slot,12,3,0.25
2024,2,8477986,FLA,L Circle,2,0,0
2024,2,8477986,FLA,L Corner,0,0,0
2024,2,8477986,FLA,L Net Side,2,0,0
2024,2,8477986,FLA,L Point,4,0,0
2024,2,8477986,FLA,Low Slot,9,1,0.1111
2024,2,8477986,FLA,Offensive Neutral Zone,7,0,0
2024,2,8477986,FLA,Outside L,5,0,0
2024,2,8477986,FLA,Outside R,22,0,0
2024,2,8477986,FLA,R Circle,12,0,0
2024,2,8477986,FLA,R Corner,1,0,0
2024,2,8477986,FLA,R Net Side,4,0,0
2024,2,8477986,FLA,R Point,39,2,0.0513
2024,2,8478178,TBL,Behind the Net,1,0,0
2024,2,8478178,TBL,Beyond Red Line,6,0,0
2024,2,8478178,TBL,Center Point,22,0,0
2024,2,8478178,TBL,Crease,1,1,1
2024,2,8478178,TBL,High Slot,5,2,0.4
2024,2,8478178,TBL,L Circle,2,0,0
2024,2,8478178,TBL,L Corner,1,0,0
2024,2,8478178,TBL,L Net Side,1,0,0
2024,2,8478178,TBL,L Point,1,0,0
2024,2,8478178,TBL,Low Slot,4,1,0.25
2024,2,8478178,TBL,Offensive Neutral Zone,1,0,0
2024,2,8478178,TBL,Outside L,0,0,0
2024,2,8478178,TBL,Outside R,15,0,0
2024,2,8478178,TBL,R Circle,10,1,0.1
2024,2,8478178,TBL,R Corner,0,0,0
2024,2,8478178,TBL,R Net Side,1,0,0
2024,2,8478178,TBL,R Point,30,1,0.0333
2024,2,8479992,DET,Behind the Net,0,0,0
2024,2,8479992,DET,Beyond Red Line,5,0,0
2024,2,8479992,DET,Center Point,2,0,0
2024,2,8479992,DET,Crease,11,0,0
2024,2,8479992,DET,High Slot,7,0,0
2024,2,8479992,DET,L Circle,11,2,0.1818
2024,2,8479992,DET,L Corner,0,0,0
2024,2,8479992,DET,L Net Side,4,1,0.25
2024,2,8479992,DET,L Point,1,0,0
2024,2,8479992,DET,Low Slot,35,9,0.2571
2024,2,8479992,DET,Offensive Neutral Zone,3,0,0
2024,2,8479992,DET,Outside L,9,0,0
2024,2,8479992,DET,Outside R,3,1,0.3333
2024,2,8479992,DET,R Circle,8,0,0
2024,2,8479992,DET,R Corner,0,0,0
2024,2,8479992,DET,R Net Side,1,0,0
2024,2,8479992,DET,R Point,1,0,0
2024,2,8480145,WPG,Behind the Net,1,0,0
2024,2,8480145,WPG,Beyond Red Line,6,0,0
2024,2,8480145,WPG,Center Point,35,0,0
2024,2,8480145,WPG,Crease,0,0,0
2024,2,8480145,WPG,High Slot,6,1,0.1667
2024,2,8480145,WPG,L Circle,6,0,0
2024,2,8480145,WPG,L Corner,0,0,0
2024,2,8480145,WPG,L Net Side,2,0,0
2024,2,8480145,WPG,L Point,10,0,0
2024,2,8480145,WPG,Low Slot,4,1,0.25
2024,2,8480145,WPG,Offensive Neutral Zone,9,0,0
2024,2,8480145,WPG,Outside L,1,0,0
2024,2,8480145,WPG,Outside R,13,0,0
2024,2,8480145,WPG,R Circle,6,2,0.3333
2024,2,8480145,WPG,R Corner,0,0,0
2024,2,8480145,WPG,R Net Side,2,0,0
2024,2,8480145,WPG,R Point,45,1,0.0222
2024,2,8481580,WSH,Behind the Net,4,1,0.25
2024,2,8481580,WSH,Beyond Red Line,2,0,0
2024,2,8481580,WSH,Center Point,3,1,0.3333
2024,2,8481580,WSH,Crease,8,3,0.375
2024,2,8481580,WSH,High Slot,14,1,0.0714
2024,2,8481580,WSH,L Circle,18,1,0.0556
2024,2,8481580,WSH,L Corner,0,0,0
2024,2,8481580,WSH,L Net Side,7,1,0.1429
2024,2,8481580,WSH,L Point,3,0,0
2024,2,8481580,WSH,Low Slot,42,7,0.1667
2024,2,8481580,WSH,Offensive Neutral Zone,3,0,0
2024,2,8481580,WSH,Outside L,9,0,0
2024,2,8481580,WSH,Outside R,6,1,0.1667
2024,2,8481580,WSH,R Circle,10,1,0.1
2024,2,8481580,WSH,R Corner,0,0,0
2024,2,8481580,WSH,R Net Side,4,1,0.25
2024,2,8481580,WSH,R Point,2,0,0
2024,2,8482055,PIT,Behind the Net,3,0,0
2024,2,8482055,PIT,Beyond Red Line,1,0,0
2024,2,8482055,PIT,Center Point,4,0,0
2024,2,8482055,PIT,Crease,8,3,0.375
2024,2,8482055,PIT,High Slot,19,2,0.1053
2024,2,8482055,PIT,L Circle,12,1,0.0833
2024,2,8482055,PIT,L Corner,1,0,0
2024,2,8482055,PIT,L Net Side,4,0,0
2024,2,8482055,PIT,L Point,3,1,0.3333
2024,2,8482055,PIT,Low Slot,63,7,0.1111
2024,2,8482055,PIT,Offensive Neutral Zone,7,0,0
2024,2,8482055,PIT,Outside L,4,0,0
2024,2,8482055,PIT,Outside R,8,0,0
2024,2,8482055,PIT,R Circle,11,2,0.1818
2024,2,8482055,PIT,R Corner,1,0,0
2024,2,8482055,PIT,R Net Side,9,0,0
2024,2,8482055,PIT,R Point,2,0,0
2024,2,8482110,NJD,Behind the Net,0,0,0
2024,2,8482110,NJD,Beyond Red Line,5,0,0
2024,2,8482110,NJD,Center Point,1,0,0
2024,2,8482110,NJD,Crease,10,2,0.2
2024,2,8482110,NJD,High Slot,9,3,0.3333
2024,2,8482110,NJD,L Circle,10,0,0
2024,2,8482110,NJD,L Corner,0,0,0
2024,2,8482110,NJD,L Net Side,3,1,0.3333
2024,2,8482110,NJD,L Point,2,0,0
2024,2,8482110,NJD,Low Slot,55,12,0.2182
2024,2,8482110,NJD,Offensive Neutral Zone,1,0,0
2024,2,8482110,NJD,Outside L,3,0,0
2024,2,8482110,NJD,Outside R,7,0,0
2024,2,8482110,NJD,R Circle,14,1,0.0714
2024,2,8482110,NJD,R Corner,1,1,1
2024,2,8482110,NJD,R Net Side,9,0,0
2024,2,8482110,NJD,R Point,4,0,0
2024,2,8482159,PHI,Behind the Net,0,0,0
2024,2,8482159,PHI,Beyond Red Line,3,0,0
2024,2,8482159,PHI,Center Point,4,1,0.25
2024,2,8482159,PHI,Crease,8,2,0.25
2024,2,8482159,PHI,High Slot,20,3,0.15
2024,2,8482159,PHI,L Circle,34,8,0.2353
2024,2,8482159,PHI,L Corner,0,0,0
2024,2,8482159,PHI,L Net Side,2,0,0
2024,2,8482159,PHI,L Point,4,0,0
2024,2,8482159,PHI,Low Slot,41,4,0.0976
2024,2,8482159,PHI,Offensive Neutral Zone,4,0,0
2024,2,8482159,PHI,Outside L,2,0,0
2024,2,8482159,PHI,Outside R,14,0,0
2024,2,8482159,PHI,R Circle,21,1,0.0476
2024,2,8482159,PHI,R Corner,0,0,0
2024,2,8482159,PHI,R Net Side,4,1,0.25
2024,2,8482159,PHI,R Point,6,0,0
2024,2,8482671,BUF,Behind the Net,0,0,0
2024,2,8482671,BUF,Beyond Red Line,3,0,0
2024,2,8482671,BUF,Center Point,23,0,0
2024,2,8482671,BUF,Crease,0,0,0
2024,2,8482671,BUF,High Slot,14,1,0.0714
2024,2,8482671,BUF,L Circle,20,1,0.05
2024,2,8482671,BUF,L Corner,0,0,0
2024,2,8482671,BUF,L Net Side,3,1,0.3333
2024,2,8482671,BUF,L Point,8,0,0
2024,2,8482671,BUF,Low Slot,9,2,0.2222
2024,2,8482671,BUF,Offensive Neutral Zone,1,0,0
2024,2,8482671,BUF,Outside L,9,0,0
2024,2,8482671,BUF,Outside R,0,0,0
2024,2,8482671,BUF,R Circle,10,0,0
2024,2,8482671,BUF,R Corner,0,0,0
2024,2,8482671,BUF,R Net Side,1,0,0
2024,2,8482671,BUF,R Point,7,1,0.1429
2024,2,8474151,NSH,Behind the Net,0,0,0
2024,2,8474151,NSH,Beyond Red Line,5,0,0
2024,2,8474151,NSH,Center Point,26,0,0
2024,2,8474151,NSH,Crease,0,0,0
2024,2,8474151,NSH,High Slot,9,1,0.1111
2024,2,8474151,NSH,L Circle,8,1,0.125
2024,2,8474151,NSH,L Corner,1,0,0
2024,2,8474151,NSH,L Net Side,0,0,0
2024,2,8474151,NSH,L Point,23,0,0
2024,2,8474151,NSH,Low Slot,6,1,0.1667
2024,2,8474151,NSH,Offensive Neutral Zone,2,0,0
2024,2,8474151,NSH,Outside L,6,0,0
2024,2,8474151,NSH,Outside R,0,0,0
2024,2,8474151,NSH,R Circle,1,0,0
2024,2,8474151,NSH,R Corner,0,0,0
2024,2,8474151,NSH,R Net Side,0,0,0
2024,2,8474151,NSH,R Point,4,0,0
2024,2,8475171,FLA,Behind the Net,0,0,0
2024,2,8475171,FLA,Beyond Red Line,2,0,0
2024,2,8475171,FLA,Center Point,37,3,0.0811
2024,2,8475171,FLA,Crease,1,1,1
2024,2,8475171,FLA,High Slot,8,1,0.125
2024,2,8475171,FLA,L Circle,8,0,0
2024,2,8475171,FLA,L Corner,0,0,0
2024,2,8475171,FLA,L Net Side,2,0,0
2024,2,8475171,FLA,L Point,25,1,0.04
2024,2,8475171,FLA,Low Slot,10,3,0.3
2024,2,8475171,FLA,Offensive Neutral Zone,1,0,0
2024,2,8475171,FLA,Outside L,11,0,0
2024,2,8475171,FLA,Outside R,2,0,0
2024,2,8475171,FLA,R Circle,6,0,0
2024,2,8475171,FLA,R Corner,0,0,0
2024,2,8475171,FLA,R Net Side,0,0,0
2024,2,8475171,FLA,R Point,10,0,0
2024,2,8475722,"ARI,NSH",Behind the Net,3,0,0
2024,2,8475722,"ARI,NSH",Beyond Red Line,1,0,0
2024,2,8475722,"ARI,NSH",Center Point,2,0,0
2024,2,8475722,"ARI,NSH",Crease,6,1,0.1667
2024,2,8475722,"ARI,NSH",High Slot,10,3,0.3
2024,2,8475722,"ARI,NSH",L Circle,12,0,0
2024,2,8475722,"ARI,NSH",L Corner,1,0,0
2024,2,8475722,"ARI,NSH",L Net Side,6,0,0
2024,2,8475722,"ARI,NSH",L Point,5,0,0
2024,2,8475722,"ARI,NSH",Low Slot,48,7,0.1458
2024,2,8475722,"ARI,NSH",Offensive Neutral Zone,5,0,0
2024,2,8475722,"ARI,NSH",Outside L,13,0,0
2024,2,8475722,"ARI,NSH",Outside R,8,0,0
2024,2,8475722,"ARI,NSH",R Circle,22,3,0.1364
2024,2,8475722,"ARI,NSH",R Corner,1,0,0
2024,2,8475722,"ARI,NSH",R Net Side,6,0,0
2024,2,8475722,"ARI,NSH",R Point,1,0,0
2024,2,8476921,CAR,Behind the Net,1,0,0
2024,2,8476921,CAR,Beyond Red Line,5,1,0.2
2024,2,8476921,CAR,Center Point,4,0,0
2024,2,8476921,CAR,Crease,2,0,0
2024,2,8476921,CAR,High Slot,9,3,0.3333
2024,2,8476921,CAR,L Circle,12,0,0
2024,2,8476921,CAR,L Corner,2,0,0
2024,2,8476921,CAR,L Net Side,3,0,0
2024,2,8476921,CAR,L Point,9,0,0
2024,2,8476921,CAR,Low Slot,45,10,0.2222
2024,2,8476921,CAR,Offensive Neutral Zone,5,0,0
2024,2,8476921,CAR,Outside L,23,0,0
2024,2,8476921,CAR,Outside R,8,0,0
2024,2,8476921,CAR,R Circle,7,0,0
2024,2,8476921,CAR,R Corner,3,0,0
2024,2,8476921,CAR,R Net Side,4,0,0
2024,2,8476921,CAR,R Point,6,0,0
2024,2,8477498,EDM,Behind the Net,0,0,0
2024,2,8477498,EDM,Beyond Red Line,19,0,0
2024,2,8477498,EDM,Center Point,28,1,0.0357
2024,2,8477498,EDM,Crease,0,0,0
2024,2,8477498,EDM,High Slot,10,2,0.2
2024,2,8477498,EDM,L Circle,16,3,0.1875
2024,2,8477498,EDM,L Corner,2,0,0
2024,2,8477498,EDM,L Net Side,2,0,0
2024,2,8477498,EDM,L Point,55,2,0.0364
2024,2,8477498,EDM,Low Slot,10,1,0.1
2024,2,8477498,EDM,Offensive Neutral Zone,6,0,0
2024,2,8477498,EDM,Outside L,18,0,0
2024,2,8477498,EDM,Outside R,3,0,0
2024,2,8477498,EDM,R Circle,7,1,0.1429
2024,2,8477498,EDM,R Corner,0,0,0
2024,2,8477498,EDM,R Net Side,0,0,0
2024,2,8477498,EDM,R Point,5,0,0
2024,2,8477952,DET,Behind the Net,0,0,0
2024,2,8477952,DET,Beyond Red Line,0,0,0
2024,2,8477952,DET,Center Point,0,0,0
2024,2,8477952,DET,Crease,8,3,0.375
2024,2,8477952,DET,High Slot,8,1,0.125
2024,2,8477952,DET,L Circle,5,1,0.2
2024,2,8477952,DET,L Corner,0,0,0
2024,2,8477952,DET,L Net Side,2,0,0
2024,2,8477952,DET,L Point,3,0,0
2024,2,8477952,DET,Low Slot,43,12,0.2791
2024,2,8477952,DET,Offensive Neutral Zone,3,0,0
2024,2,8477952,DET,Outside L,4,0,0
2024,2,8477952,DET,Outside R,5,0,0
2024,2,8477952,DET,R Circle,11,0,0
2024,2,8477952,DET,R Corner,1,0,0
2024,2,8477952,DET,R Net Side,3,1,0.3333
2024,2,8477952,DET,R Point,1,0,0
2024,2,8478057,VAN,Behind the Net,2,0,0
2024,2,8478057,VAN,Beyond Red Line,5,1,0.2
2024,2,8478057,VAN,Center Point,3,0,0
2024,2,8478057,VAN,Crease,8,4,0.5
2024,2,8478057,VAN,High Slot,5,0,0
2024,2,8478057,VAN,L Circle,5,1,0.2
2024,2,8478057,VAN,L Corner,0,0,0
2024,2,8478057,VAN,L Net Side,1,0,0
2024,2,8478057,VAN,L Point,2,1,0.5
2024,2,8478057,VAN,Low Slot,37,9,0.2432
2024,2,8478057,VAN,Offensive Neutral Zone,1,0,0
2024,2,8478057,VAN,Outside L,2,0,0
2024,2,8478057,VAN,Outside R,2,0,0
2024,2,8478057,VAN,R Circle,5,1,0.2
2024,2,8478057,VAN,R Corner,0,0,0
2024,2,8478057,VAN,R Net Side,5,0,0
2024,2,8478057,VAN,R Point,1,1,1
2024,2,8478500,CBJ,Behind the Net,1,0,0
2024,2,8478500,CBJ,Beyond Red Line,3,0,0
2024,2,8478500,CBJ,Center Point,22,2,0.0909
2024,2,8478500,CBJ,Crease,0,0,0
2024,2,8478500,CBJ,High Slot,7,1,0.1429
2024,2,8478500,CBJ,L Circle,5,0,0
2024,2,8478500,CBJ,L Corner,0,0,0
2024,2,8478500,CBJ,L Net Side,0,0,0
2024,2,8478500,CBJ,L Point,33,0,0
2024,2,8478500,CBJ,Low Slot,6,1,0.1667
2024,2,8478500,CBJ,Offensive Neutral Zone,0,0,0
2024,2,8478500,CBJ,Outside L,19,1,0.0526
2024,2,8478500,CBJ,Outside R,0,0,0
2024,2,8478500,CBJ,R Circle,1,0,0
2024,2,8478500,CBJ,R Corner,0,0,0
2024,2,8478500,CBJ,R Net Side,0,0,0
2024,2,8478500,CBJ,R Point,10,0,0
2024,2,8482705,CBJ,Behind the Net,2,0,0
2024,2,8482705,CBJ,Beyond Red Line,4,0,0
2024,2,8482705,CBJ,Center Point,7,0,0
2024,2,8482705,CBJ,Crease,7,1,0.1429
2024,2,8482705,CBJ,High Slot,21,2,0.0952
2024,2,8482705,CBJ,L Circle,24,2,0.0833
2024,2,8482705,CBJ,L Corner,2,0,0
2024,2,8482705,CBJ,L Net Side,6,0,0
2024,2,8482705,CBJ,L Point,6,0,0
2024,2,8482705,CBJ,Low Slot,39,7,0.1795
2024,2,8482705,CBJ,Offensive Neutral Zone,9,0,0
2024,2,8482705,CBJ,Outside L,10,0,0
2024,2,8482705,CBJ,Outside R,2,0,0
2024,2,8482705,CBJ,R Circle,10,0,0
2024,2,8482705,CBJ,R Corner,0,0,0
2024,2,8482705,CBJ,R Net Side,4,1,0.25
2024,2,8482705,CBJ,R Point,4,0,0
2024,2,8474189,PIT,Behind the Net,2,0,0
2024,2,8474189,PIT,Beyond Red Line,5,0,0
2024,2,8474189,PIT,Center Point,6,1,0.1667
2024,2,8474189,PIT,Crease,2,1,0.5
2024,2,8474189,PIT,High Slot,9,1,0.1111
2024,2,8474189,PIT,L Circle,17,1,0.0588
2024,2,8474189,PIT,L Corner,1,0,0
2024,2,8474189,PIT,L Net Side,7,0,0
2024,2,8474189,PIT,L Point,9,0,0
2024,2,8474189,PIT,Low Slot,36,8,0.2222
2024,2,8474189,PIT,Offensive Neutral Zone,3,0,0
2024,2,8474189,PIT,Outside L,11,0,0
2024,2,8474189,PIT,Outside R,8,1,0.125
2024,2,8474189,PIT,R Circle,22,1,0.0455
2024,2,8474189,PIT,R Corner,0,0,0
2024,2,8474189,PIT,R Net Side,7,1,0.1429
2024,2,8474189,PIT,R Point,9,0,0
2024,2,8474870,CHI,Behind the Net,0,0,0
2024,2,8474870,CHI,Beyond Red Line,1,0,0
2024,2,8474870,CHI,Center Point,3,0,0
2024,2,8474870,CHI,Crease,3,1,0.3333
2024,2,8474870,CHI,High Slot,8,0,0
2024,2,8474870,CHI,L Circle,7,0,0
2024,2,8474870,CHI,L Corner,0,0,0
2024,2,8474870,CHI,L Net Side,4,1,0.25
2024,2,8474870,CHI,L Point,3,0,0
2024,2,8474870,CHI,Low Slot,45,10,0.2222
2024,2,8474870,CHI,Offensive Neutral Zone,2,0,0
2024,2,8474870,CHI,Outside L,9,1,0.1111
2024,2,8474870,CHI,Outside R,6,0,0
2024,2,8474870,CHI,R Circle,12,3,0.25
2024,2,8474870,CHI,R Corner,0,0,0
2024,2,8474870,CHI,R Net Side,4,1,0.25
2024,2,8474870,CHI,R Point,5,0,0
2024,2,8475848,MTL,Behind the Net,1,0,0
2024,2,8475848,MTL,Beyond Red Line,2,0,0
2024,2,8475848,MTL,Center Point,9,0,0
2024,2,8475848,MTL,Crease,12,3,0.25
2024,2,8475848,MTL,High Slot,20,4,0.2
2024,2,8475848,MTL,L Circle,10,0,0
2024,2,8475848,MTL,L Corner,0,0,0
2024,2,8475848,MTL,L Net Side,7,0,0
2024,2,8475848,MTL,L Point,3,0,0
2024,2,8475848,MTL,Low Slot,52,8,0.1538
2024,2,8475848,MTL,Offensive Neutral Zone,1,0,0
2024,2,8475848,MTL,Outside L,7,0,0
2024,2,8475848,MTL,Outside R,8,0,0
2024,2,8475848,MTL,R Circle,8,1,0.125
2024,2,8475848,MTL,R Corner,2,0,0
2024,2,8475848,MTL,R Net Side,5,0,0
2024,2,8475848,MTL,R Point,7,0,0
2024,2,8476292,NJD,Behind the Net,1,0,0
2024,2,8476292,NJD,Beyond Red Line,4,0,0
2024,2,8476292,NJD,Center Point,2,0,0
2024,2,8476292,NJD,Crease,2,0,0
2024,2,8476292,NJD,High Slot,11,3,0.2727
2024,2,8476292,NJD,L Circle,13,0,0
2024,2,8476292,NJD,L Corner,0,0,0
2024,2,8476292,NJD,L Net Side,2,0,0
2024,2,8476292,NJD,L Point,3,0,0
2024,2,8476292,NJD,Low Slot,44,7,0.1591
2024,2,8476292,NJD,Offensive Neutral Zone,3,0,0
2024,2,8476292,NJD,Outside L,9,0,0
2024,2,8476292,NJD,Outside R,4,1,0.25
2024,2,8476292,NJD,R Circle,6,0,0
2024,2,8476292,NJD,R Corner,0,0,0
2024,2,8476292,NJD,R Net Side,0,0,0
2024,2,8476292,NJD,R Point,4,0,0
2024,2,8476331,WPG,Behind the Net,0,0,0
2024,2,8476331,WPG,Beyond Red Line,11,0,0
2024,2,8476331,WPG,Center Point,16,0,0
2024,2,8476331,WPG,Crease,0,0,0
2024,2,8476331,WPG,High Slot,3,2,0.6667
2024,2,8476331,WPG,L Circle,0,0,0
2024,2,8476331,WPG,L Corner,0,0,0
2024,2,8476331,WPG,L Net Side,0,0,0
2024,2,8476331,WPG,L Point,0,0,0
2024,2,8476331,WPG,Low Slot,2,0,0
2024,2,8476331,WPG,Offensive Neutral Zone,1,0,0
2024,2,8476331,WPG,Outside L,1,0,0
2024,2,8476331,WPG,Outside R,7,0,0
2024,2,8476331,WPG,R Circle,5,1,0.2
2024,2,8476331,WPG,R Corner,0,0,0
2024,2,8476331,WPG,R Net Side,0,0,0
2024,2,8476331,WPG,R Point,37,0,0
2024,2,8476979,NYR,Behind the Net,0,0,0
2024,2,8476979,NYR,Beyond Red Line,1,0,0
2024,2,8476979,NYR,Center Point,23,0,0
2024,2,8476979,NYR,Crease,1,1,1
2024,2,8476979,NYR,High Slot,6,1,0.1667
2024,2,8476979,NYR,L Circle,8,0,0
2024,2,8476979,NYR,L Corner,0,0,0
2024,2,8476979,NYR,L Net Side,1,0,0
2024,2,8476979,NYR,L Point,22,2,0.0909
2024,2,8476979,NYR,Low Slot,5,1,0.2
2024,2,8476979,NYR,Offensive Neutral Zone,6,0,0
2024,2,8476979,NYR,Outside L,4,0,0
2024,2,8476979,NYR,Outside R,5,0,0
2024,2,8476979,NYR,R Circle,4,0,0
2024,2,8476979,NYR,R Corner,0,0,0
2024,2,8476979,NYR,R Net Side,2,0,0
2024,2,8476979,NYR,R Point,5,1,0.2
2024,2,8477495,CHI,Behind the Net,1,0,0
2024,2,8477495,CHI,Beyond Red Line,8,1,0.125
2024,2,8477495,CHI,Center Point,31,2,0.0645
2024,2,8477495,CHI,Crease,0,0,0
2024,2,8477495,CHI,High Slot,10,1,0.1
2024,2,8477495,CHI,L Circle,10,2,0.2
2024,2,8477495,CHI,L Corner,0,0,0
2024,2,8477495,CHI,L Net Side,1,0,0
2024,2,8477495,CHI,L Point,13,0,0
2024,2,8477495,CHI,Low Slot,7,2,0.2857
2024,2,8477495,CHI,Offensive Neutral Zone,3,0,0
2024,2,8477495,CHI,Outside L,6,0,0
2024,2,8477495,CHI,Outside R,21,0,0
2024,2,8477495,CHI,R Circle,16,0,0
2024,2,8477495,CHI,R Corner,0,0,0
2024,2,8477495,CHI,R Net Side,2,0,0
2024,2,8477495,CHI,R Point,43,0,0
2024,2,8478458,"CBJ,NYR",Behind the Net,0,0,0
2024,2,8478458,"CBJ,NYR",Beyond Red Line,1,0,0
2024,2,8478458,"CBJ,NYR",Center Point,6,0,0
2024,2,8478458,"CBJ,NYR",Crease,0,0,0
2024,2,8478458,"CBJ,NYR",High Slot,9,1,0.1111
2024,2,8478458,"CBJ,NYR",L Circle,11,2,0.1818
2024,2,8478458,"CBJ,NYR",L Corner,0,0,0
2024,2,8478458,"CBJ,NYR",L Net Side,2,0,0
2024,2,8478458,"CBJ,NYR",L Point,1,0,0
2024,2,8478458,"CBJ,NYR",Low Slot,35,3,0.0857
2024,2,8478458,"CBJ,NYR",Offensive Neutral Zone,4,0,0
2024,2,8478458,"CBJ,NYR",Outside L,5,1,0.2
2024,2,8478458,"CBJ,NYR",Outside R,17,0,0
2024,2,8478458,"CBJ,NYR",R Circle,15,1,0.0667
2024,2,8478458,"CBJ,NYR",R Corner,0,0,0
2024,2,8478458,"CBJ,NYR",R Net Side,8,1,0.125
2024,2,8478458,"CBJ,NYR",R Point,3,0,0
2024,2,8481624,VAN,Behind the Net,0,0,0
2024,2,8481624,VAN,Beyond Red Line,2,0,0
2024,2,8481624,VAN,Center Point,4,1,0.25
2024,2,8481624,VAN,Crease,10,1,0.1
2024,2,8481624,VAN,High Slot,16,0,0
2024,2,8481624,VAN,L Circle,26,1,0.0385
2024,2,8481624,VAN,L Corner,0,0,0
2024,2,8481624,VAN,L Net Side,4,0,0
2024,2,8481624,VAN,L Point,6,0,0
2024,2,8481624,VAN,Low Slot,43,8,0.186
2024,2,8481624,VAN,Offensive Neutral Zone,2,0,0
2024,2,8481624,VAN,Outside L,13,0,0
2024,2,8481624,VAN,Outside R,1,0,0
2024,2,8481624,VAN,R Circle,9,0,0
2024,2,8481624,VAN,R Corner,1,0,0
2024,2,8481624,VAN,R Net Side,6,0,0
2024,2,8481624,VAN,R Point,4,0,0
2024,2,8473533,CAR,Behind the Net,1,0,0
2024,2,8473533,CAR,Beyond Red Line,4,0,0
2024,2,8473533,CAR,Center Point,1,0,0
2024,2,8473533,CAR,Crease,5,0,0
2024,2,8473533,CAR,High Slot,12,2,0.1667
2024,2,8473533,CAR,L Circle,8,0,0
2024,2,8473533,CAR,L Corner,0,0,0
2024,2,8473533,CAR,L Net Side,6,0,0
2024,2,8473533,CAR,L Point,8,0,0
2024,2,8473533,CAR,Low Slot,45,8,0.1778
2024,2,8473533,CAR,Offensive Neutral Zone,0,0,0
2024,2,8473533,CAR,Outside L,7,0,0
2024,2,8473533,CAR,Outside R,9,0,0
2024,2,8473533,CAR,R Circle,9,0,0
2024,2,8473533,CAR,R Corner,0,0,0
2024,2,8473533,CAR,R Net Side,6,0,0
2024,2,8473533,CAR,R Point,2,0,0
2024,2,8475149,MIN,Behind the Net,2,0,0
2024,2,8475149,MIN,Beyond Red Line,2,0,0
2024,2,8475149,MIN,Center Point,3,0,0
2024,2,8475149,MIN,Crease,2,0,0
2024,2,8475149,MIN,High Slot,10,3,0.3
2024,2,8475149,MIN,L Circle,12,2,0.1667
2024,2,8475149,MIN,L Corner,1,0,0
2024,2,8475149,MIN,L Net Side,4,0,0
2024,2,8475149,MIN,L Point,3,0,0
2024,2,8475149,MIN,Low Slot,30,2,0.0667
2024,2,8475149,MIN,Offensive Neutral Zone,0,0,0
