season,game_type,player_id,position,first_name,last_name,team_abbrev,gp,dist_per60_mi,dist_total_mi,dist_max_game_mi,avg_shot_speed_faced_mph,top_shot_speed_faced_mph,shots_faced_over100,shots_faced_90_100,shots_faced_80_90,dz_pct,oz_pct
2024,2,8481020,G,Justus,Annunen,COL,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477484,G,Spencer,Martin,CAR,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478039,G,Kaapo,Kahkonen,NJD,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481692,G,Dustin,Wolf,CGY,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481033,G,Akira,Schmid,NJD,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482821,G,Arvid,Soderblom,CHI,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477831,G,Pheonix,Copley,LAK,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481031,G,Ivan,Prosvetov,COL,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477035,G,Matt,Tomkins,TBL,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481668,G,Arturs,Silovs,VAN,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482982,G,Jet,Greaves,CBJ,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477361,G,Cal,Petersen,PHI,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477480,G,Eric,Comrie,BUF,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482411,G,Hunter,Shepard,WSH,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482445,G,Devin,Cooley,SJS,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482661,G,Jesper,Wallstedt,MIN,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475789,G,Jack,Campbell,EDM,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475839,G,Louis,Domingue,NYR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476433,G,Magnus,Hellberg,PIT,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476904,G,Chris,Driedger,SEA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478433,G,Felix,Sandstrom,PHI,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480238,G,Jiri,Patera,VGK,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480992,G,Magnus,Chrona,SJS,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481544,G,Mads,Sogaard,OTT,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482137,G,Yaroslav,Askarov,NSH,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8483575,G,Matt,Murray,DAL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8474636,G,Michael,Hutchinson,DET,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476876,G,Malcolm,Subban,CBJ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478905,G,Ivan,Fedotov,PHI,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478965,G,Kenneth,Appleby,NYI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480191,G,Matt,Villalta,ARI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8484293,G,Yaniv,Perets,CAR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8484312,G,Georgi,Romanov,SJS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
