season,game_type,player_id,first_name,last_name,position,team_abbrev,gp,goals,assists,points,top_shot_speed_mph,avg_shot_speed_mph,shot_attempts_over100,shot_attempts_90_100,shot_attempts_80_90,shot_attempts_70_80,max_skate_speed_mph,bursts_over22,bursts_20_22,bursts_18_20,dist_total_mi,dist_per60_mi,dist_max_game_mi,oz_pct,nz_pct,dz_pct,oz_league_avg,dz_league_avg,oz_starts_pct,nz_starts_pct,dz_starts_pct
2024,2,8482124,Quinton,Byfield,R,LAK,80,20,35,55,88.54,54.3329,0,0,42,49,23.758,21,178,591,209.4894,9.5316,3.5938,0.44692087,0.17249496,0.38058417,0.42436392,0.3977511,0.3544,0.308,0.3377
2024,2,8475151,Kyle,Palmieri,C,NYI,82,30,24,54,100.76,50.4702,1,1,12,58,21.967,0,54,371,214.3298,9.1074,3.1315,0.42287885,0.17521684,0.4019043,0.42436392,0.3977511,0.3501,0.3563,0.2936
2024,2,8476399,Blake,Coleman,C,CGY,78,30,24,54,84.85,46.0811,0,0,2,36,22.697,1,79,557,217.408,9.761,3.4115,0.41312321,0.18262029,0.4042565,0.42436392,0.3977511,0.2606,0.3437,0.3957
2024,2,8478873,Troy,Terry,R,ANA,76,20,34,54,88.79,54.5813,0,0,18,92,22.077,3,102,587,218.7402,9.4428,3.6088,0.42322512,0.18156382,0.39521106,0.42436392,0.3977511,0.3318,0.333,0.3352
2024,2,8480036,Miro,Heiskanen,D,DAL,71,9,45,54,95.57,68.9903,0,14,92,142,23.364,7,94,422,254.2285,8.7546,4.2831,0.46871366,0.18524162,0.34604472,0.42065626,0.40162442,0.4165,0.2932,0.2903
2024,2,8480798,Philipp,Kurashev,C,CHI,75,18,36,54,95.42,57.4499,0,11,44,55,23.058,6,146,762,248.0986,10.4361,4.1615,0.41858874,0.1763654,0.40504586,0.42436392,0.3977511,0.4045,0.2813,0.3142
2024,2,8475913,Mark,Stone,R,VGK,56,16,37,53,92.44,47.2874,0,2,7,27,22.167,1,12,122,160.0314,8.835,3.3665,0.43992829,0.17626766,0.38380405,0.42436392,0.3977511,0.3929,0.2981,0.3091
2024,2,8476882,Teuvo,Teravainen,L,CAR,76,25,28,53,93.62,53.3703,0,2,19,37,21.198,0,23,251,194.2173,9.3484,3.1633,0.46947423,0.18741831,0.34310745,0.42436392,0.3977511,0.3822,0.3292,0.2886
2024,2,8477501,Valeri,Nichushkin,R,COL,54,28,25,53,86.82,45.2595,0,0,10,42,23.962,10,127,545,188.0067,9.7842,4.7097,0.45943907,0.17125055,0.36931039,0.42436392,0.3977511,0.3961,0.3171,0.2868
2024,2,8478975,Mason,Marchment,L,DAL,81,22,31,53,83.89,51.2575,0,0,11,40,21.613,0,20,256,198.4896,9.7634,2.9747,0.42998499,0.19328977,0.37672523,0.42436392,0.3977511,0.3592,0.3155,0.3252
2024,2,8480015,Owen,Tippett,R,PHI,78,28,25,53,99.97,61.0031,0,11,84,117,24.213,46,228,573,212.0837,9.836,3.7901,0.44765748,0.17912836,0.37321416,0.42436392,0.3977511,0.3979,0.334,0.2682
2024,2,8480039,Martin,Necas,C,CAR,77,24,29,53,99.88,59.4445,0,5,51,90,23.683,48,314,900,238.5207,10.7085,4.1733,0.46387164,0.18529968,0.35082868,0.42436392,0.3977511,0.3991,0.3409,0.26
2024,2,8474590,John,Carlson,D,WSH,82,10,42,52,100.75,66.6321,2,45,66,80,21.975,0,41,223,290.2308,8.202,4.1795,0.40415361,0.17156185,0.42428454,0.42065626,0.40162442,0.3257,0.3218,0.3525
2024,2,8475794,Tyler,Seguin,C,DAL,68,25,27,52,87.85,50.8623,0,0,11,48,21.437,0,43,402,184.9704,9.8633,3.237,0.42031907,0.18968863,0.3899923,0.42436392,0.3977511,0.3569,0.3082,0.3349
2024,2,8476456,Jonathan,Huberdeau,C,CGY,81,12,40,52,88.22,50.8188,0,0,14,51,21.939,0,44,366,220.3665,9.3694,3.3336,0.4526698,0.18128541,0.36604479,0.42436392,0.3977511,0.418,0.3309,0.2511
2024,2,8477346,MacKenzie,Weegar,D,CGY,82,20,32,52,94.01,66.658,0,3,66,150,23.609,2,41,397,269.5187,8.6004,4.162,0.43502104,0.18090978,0.38406918,0.42065626,0.40162442,0.3582,0.3382,0.3036
2024,2,8478414,Timo,Meier,R,NJD,69,28,24,52,89.12,53.8023,0,0,29,74,23.29,4,99,502,194.9285,9.6301,3.8237,0.41937903,0.18772073,0.39290024,0.42436392,0.3977511,0.3333,0.353,0.3137
2024,2,8480830,Andrei,Svechnikov,R,CAR,59,19,33,52,91.32,58.2863,0,3,34,67,22.42,2,69,356,160.2307,9.5966,3.5386,0.49660455,0.18343145,0.319964,0.42436392,0.3977511,0.3992,0.2863,0.3145
2024,2,8471724,Kris,Letang,D,PIT,82,10,41,51,96.48,66.0179,0,7,86,118,22.382,2,43,350,292.1652,8.6591,4.5138,0.42298749,0.17930049,0.39771202,0.42065626,0.40162442,0.3393,0.3491,0.3116
2024,2,8474641,Adam,Henrique,C,EDM,82,24,27,51,87.56,49.363,0,0,19,41,21.916,0,52,405,211.9147,9.2028,3.2903,0.39806543,0.16889282,0.43304175,0.42436392,0.3977511,0.2893,0.3434,0.3673
2024,2,8476905,Chandler,Stephenson,C,VGK,75,16,35,51,88.53,50.0922,0,0,8,33,22.438,10,209,668,230.2829,9.967,4.025,0.4290969,0.17549120000000001,0.3954119,0.42436392,0.3977511,0.4016,0.2876,0.3108
2024,2,8474563,Drew,Doughty,D,LAK,82,15,35,50,99.22,72.1618,0,18,85,88,22.095,1,34,300,293.4272,8.3239,4.1895,0.42731801,0.17261727,0.40006472,0.42065626,0.40162442,0.3159,0.3606,0.3235
2024,2,8478038,Devon,Toews,D,COL,82,12,38,50,97.42,68.1546,0,5,59,128,22.802,4,90,347,269.1692,8.4064,4.2925,0.41506096,0.17830676,0.40663228,0.42065626,0.40162442,0.4219,0.3118,0.2663
2024,2,8480797,Joel,Farabee,L,PHI,82,22,28,50,88.64,48.009,0,0,6,46,22.216,1,82,486,212.8583,9.6223,3.9949,0.44300947,0.18100541,0.37598512,0.42436392,0.3977511,0.3614,0.3375,0.3011
2024,2,8482175,JJ,Peterka,R,BUF,82,28,22,50,84.74,59.1234,0,0,16,112,22.432,5,183,716,223.8822,9.9934,3.6769,0.41953354,0.1878351,0.39263136,0.42436392,0.3977511,0.3561,0.3366,0.3074
2024,2,8483515,Juraj,Slafkovský,L,MTL,82,20,30,50,88.3,48.0076,0,0,18,47,22.762,2,83,416,224.2057,9.1467,3.543,0.43077929,0.17071798999999999,0.39850273,0.42436392,0.3977511,0.3482,0.3444,0.3073
2024,2,8477456,J.T.,Compher,L,DET,77,19,29,48,84.74,44.8514,0,0,3,15,22.89,1,126,512,229.6911,9.2313,3.7544,0.4128548,0.16749048,0.41965472,0.42436392,0.3977511,0.3051,0.3127,0.3822
2024,2,8479425,Filip,Hronek,D,VAN,81,5,43,48,100.37,70.6104,1,41,65,133,21.793,0,39,340,265.1626,8.3791,4.0501,0.43755403,0.16362865,0.39881732,0.42065626,0.40162442,0.4027,0.3143,0.2831
2024,2,8474102,David,Perron,L,DET,76,17,30,47,85.89,56.5207,0,0,24,63,21.191,0,26,212,178.6473,9.0241,3.1843,0.45053744,0.17323836,0.3762242,0.42436392,0.3977511,0.278,0.3436,0.3784
2024,2,8474141,Patrick,Kane,R,DET,50,20,27,47,80.18,53.3911,0,0,1,24,22.427,2,45,367,150.7053,9.8413,3.7672,0.45070788,0.1769105,0.37238163,0.42436392,0.3977511,0.3421,0.3593,0.2986
2024,2,8476479,Phillip,Danault,C,LAK,78,17,30,47,88.92,50.2017,0,0,4,32,22.632,1,61,490,225.427,9.6223,3.6824,0.41179595,0.1787913,0.40941275,0.42436392,0.3977511,0.3068,0.3811,0.3121
2024,2,8476869,Brady,Skjei,D,CAR,80,13,34,47,95.69,67.1325,0,7,71,129,22.301,4,68,346,243.1955,8.572,3.6316,0.46185768,0.18664713,0.35149519,0.42065626,0.40162442,0.3612,0.3319,0.307
2024,2,8477503,Max,Domi,C,TOR,80,9,38,47,96.46,54.6122,0,2,15,64,22.516,7,104,436,174.9146,9.5166,3.0086,0.42122732,0.1827961,0.39597658,0.42436392,0.3977511,0.3988,0.3453,0.2559
2024,2,8478396,Noah,Hanifin,D,CGY,80,13,34,47,94.36,68.3271,0,14,62,151,22.78,4,75,440,272.7419,8.6625,4.1698,0.41726895,0.17878415,0.4039469,0.42065626,0.40162442,0.3054,0.348,0.3466
2024,2,8478856,Conor,Garland,R,VAN,82,20,27,47,89.41,50.9517,0,0,15,33,22.363,3,134,641,197.6674,9.9484,3.126,0.46101843,0.17564978,0.36333179,0.42436392,0.3977511,0.3017,0.3508,0.3475
2024,2,8479325,Charlie,McAvoy,D,BOS,74,12,35,47,93.6,63.833,0,1,39,105,22.566,1,72,523,280.0942,9.1405,4.7547,0.44308019,0.17401327,0.38290654,0.42065626,0.40162442,0.417,0.277,0.3059
2024,2,8481528,Dylan,Cozens,C,BUF,79,18,29,47,94.69,58.5915,0,2,54,83,22.994,11,112,614,213.3912,9.4087,3.5377,0.40991506,0.17864431,0.41144063,0.42436392,0.3977511,0.3189,0.3333,0.3477
2024,2,8481581,Thomas,Harley,D,DAL,79,15,32,47,87.39,64.4537,0,0,28,148,22.469,4,83,554,251.8967,9.1029,4.3704,0.44657535,0.18859546,0.3648292,0.42065626,0.40162442,0.3919,0.3105,0.2976
2024,2,8482122,Brock,Faber,D,MIN,82,8,39,47,90.68,65.9236,0,1,32,115,23.554,6,81,353,273.17380000000003,8.0036,4.4247,0.41670928,0.16801063,0.41528009,0.42065626,0.40162442,0.3057,0.3605,0.3338
2024,2,8482684,Luke,Hughes,D,NJD,82,9,38,47,92.75,68.8711,0,5,90,129,24.192,25,174,633,269.4471,9.1814,4.5592,0.4490938,0.18273199,0.36817421,0.42065626,0.40162442,0.3965,0.3293,0.2742
2024,2,8475170,Brayden,Schenn,C,STL,82,20,26,46,88.52,55.4664,0,0,22,63,22.01,1,118,553,233.3684,9.6034,3.4685,0.42177861,0.17109632,0.40712507,0.42436392,0.3977511,0.3014,0.3136,0.3849
2024,2,8475784,Jeff,Skinner,L,BUF,74,24,22,46,93.89,53.0111,0,5,23,79,22.043,1,7,136,175.2089,8.881,3.3084,0.4348104,0.18687037,0.37831923,0.42436392,0.3977511,0.4044,0.3364,0.2592
2024,2,8477426,Nick,Paul,L,TBL,82,24,22,46,91.23,47.7234,0,1,22,48,22.342,2,95,473,216.5036,9.1783,3.4602,0.44635728,0.17905122,0.3745915,0.42436392,0.3977511,0.2956,0.3581,0.3463
2024,2,8478407,Vince,Dunn,D,SEA,59,11,35,46,100.7,69.3441,1,8,70,127,22.582,3,37,248,189.3625,8.3411,4.061,0.45829952,0.17591304,0.36578744,0.42065626,0.40162442,0.4038,0.3254,0.2708
2024,2,8483808,Andrei,Kuzmenko,L,CGY,72,22,24,46,88.92,50.5302,0,0,19,41,20.956,0,6,169,161.317,9.0317,3.1113,0.48101263,0.17395568,0.34503169,0.42436392,0.3977511,0.4426,0.3234,0.234
2024,2,8475218,Mattias,Ekholm,D,EDM,79,11,34,45,94.63,66.6332,0,16,83,78,21.924,0,27,309,235.841,8.5095,3.662,0.46572827,0.17643494,0.35783679,0.42065626,0.40162442,0.4185,0.2939,0.2876
2024,2,8475760,Nick,Bjugstad,C,ARI,76,22,23,45,94.28,50.9407,0,3,18,45,22.292,3,113,543,208.2098,9.4227,3.2552,0.38021335,0.17852873,0.44125792,0.42436392,0.3977511,0.2627,0.3512,0.3861
2024,2,8477021,Alexander,Kerfoot,C,ARI,82,13,32,45,77.58,42.8184,0,0,0,14,22.283,7,114,535,219.5231,9.2133,3.5629,0.39287554,0.17538613,0.43173833,0.42436392,0.3977511,0.316,0.3233,0.3608
2024,2,8477451,Ryan,Hartman,R,MIN,74,21,24,45,90.88,52.2555,0,1,26,40,21.713,0,47,292,177.6733,8.7221,3.163,0.42964338,0.17656879,0.39378782,0.42436392,0.3977511,0.3319,0.3341,0.3341
2024,2,8477964,Ivan,Barbashev,C,VGK,82,19,26,45,98.93,47.5853,0,3,8,32,21.847,0,43,441,213.5827,9.6989,3.228,0.4293365,0.18781256,0.38285094,0.42436392,0.3977511,0.3897,0.3181,0.2922
2024,2,8478438,Tommy,Novak,C,NSH,71,18,27,45,85.61,50.7544,0,0,4,40,21.937,0,90,472,170.9473,10.1729,3.1777,0.47943905,0.18562913,0.33493182,0.42436392,0.3977511,0.4582,0.3622,0.1796
2024,2,8478519,Anthony,Cirelli,C,TBL,79,20,25,45,82.4,48.3326,0,0,1,40,22.978,18,138,498,218.7188,8.9701,3.7909,0.41076927,0.17934531,0.40988542,0.42436392,0.3977511,0.2616,0.3862,0.3522
2024,2,8482667,William,Eklund,L,SJS,80,16,29,45,90.49,53.2223,0,1,20,48,21.872,0,87,601,237.7792,9.556,3.6179,0.41381292,0.17051892,0.41566816,0.42436392,0.3977511,0.2953,0.3187,0.386
2024,2,8474586,Jordan,Eberle,R,SEA,78,17,27,44,86.95,48.0735,0,0,2,44,22.397,2,76,504,218.1676,9.6201,3.5127,0.45723476,0.17715091,0.36561433,0.42436392,0.3977511,0.368,0.3,0.332
2024,2,8475169,Evander,Kane,L,EDM,77,24,20,44,92.79,55.3837,0,4,46,61,22.558,9,129,521,204.4279,9.4949,3.8335,0.42848237,0.17932765,0.39218998,0.42436392,0.3977511,0.3584,0.3372,0.3044
2024,2,8477496,Elias,Lindholm,C,CGY,75,15,29,44,95.7,54.9391,0,1,40,56,22.058,2,81,603,229.3583,9.3171,3.939,0.42007666,0.1641243,0.41579904,0.42436392,0.3977511,0.3545,0.2738,0.3718
2024,2,8477511,Anthony,Mantha,R,WSH,74,23,21,44,96.09,55.3082,0,5,24,46,22.745,10,127,345,169.367,9.6544,3.1316,0.41405558,0.17472951,0.41121491,0.42436392,0.3977511,0.2999,0.377,0.3231
2024,2,8477948,Travis,Sanheim,D,PHI,81,10,34,44,101.49,66.5133,2,28,59,79,22.061,1,93,491,279.0834,8.6841,4.3023,0.41919106,0.18236598,0.39844296,0.42065626,0.40162442,0.3266,0.3874,0.286
2024,2,8480188,Fabian,Zetterlund,L,SJS,82,24,20,44,91.4,57.2379,0,3,47,93,23.195,9,130,693,247.5951,9.6079,4.1519,0.40068379,0.17611786,0.42319835,0.42436392,0.3977511,0.2922,0.3434,0.3644
2024,2,8483431,Logan,Cooley,C,ARI,82,20,24,44,85.19,51.245,0,0,7,36,23.557,15,179,638,208.9253,9.6664,3.257,0.41430421,0.18571272,0.39998307,0.42436392,0.3977511,0.3033,0.3459,0.3508
2024,2,8470613,Brent,Burns,D,CAR,82,10,33,43,98.87,71.2233,0,13,123,250,21.846,0,35,250,257.5022,8.7632,3.774,0.48462895,0.18498395,0.3303871,0.42065626,0.40162442,0.3461,0.3381,0.3157
2024,2,8477479,Tyler,Bertuzzi,L,TOR,80,21,22,43,86.36,44.1793,0,0,8,22,21.294,0,29,331,193.5646,9.0475,3.3861,0.4294351,0.1859326,0.3846323,0.42436392,0.3977511,0.3635,0.3743,0.2622
2024,2,8478466,Daniel,Sprong,R,DET,76,18,25,43,94.2,60.5193,0,6,35,71,22.429,2,111,404,144.144,9.4828,3.0274,0.42025164,0.17707029,0.40267807,0.42436392,0.3977511,0.3148,0.3513,0.3339
2024,2,8476438,Brandon,Saad,L,STL,82,26,16,42,82.38,49.1175,0,0,1,30,22.365,4,153,542,204.3315,9.644,3.3218,0.40254797,0.17890781,0.41854422,0.42436392,0.3977511,0.2991,0.3221,0.3788
2024,2,8477407,Anthony,Duclair,L,TBL,73,24,18,42,94.08,50.5926,0,5,21,38,23.319,19,138,404,180.4966,9.4051,3.25,0.39480387,0.18365494,0.42154119,0.42436392,0.3977511,0.3237,0.3278,0.3485
2024,2,8477447,Shea,Theodore,D,VGK,47,5,37,42,94.45,67.5921,0,13,39,81,22.804,4,40,227,157.7213,9.1155,4.0994,0.462771,0.1837868,0.3534422,0.42065626,0.40162442,0.3967,0.3142,0.2891
2024,2,8478474,Lawson,Crouse,L,ARI,81,23,19,42,90.37,55.2806,0,1,26,52,22.933,1,85,387,210.9659,9.2924,3.438,0.38638147,0.18143112,0.43218741,0.42436392,0.3977511,0.2746,0.3556,0.3698
2024,2,8480893,Kirill,Marchenko,R,CBJ,78,23,19,42,84.86,55.8208,0,0,14,87,22.421,4,137,772,218.4037,10.2354,3.7602,0.4087682,0.17793815,0.41329365,0.42436392,0.3977511,0.3492,0.3555,0.2954
2024,2,8481542,Moritz,Seider,D,DET,82,9,33,42,98.58,66.9523,0,14,40,99,22.685,1,30,235,246.4961,8.0665,3.875,0.4096711,0.17471855,0.41561034,0.42065626,0.40162442,0.2579,0.3351,0.4069
2024,2,8482745,Mason,McTavish,C,ANA,64,19,23,42,93.26,56.0352,0,2,34,61,22.265,1,38,338,162.0533,9.3344,3.2558,0.41176552,0.17888997,0.40934451,0.42436392,0.3977511,0.3358,0.3458,0.3184
2024,2,8476458,Ryan,Strome,C,ANA,79,11,30,41,84.72,49.9615,0,0,4,21,21.43,0,41,439,200.3222,9.63,3.2741,0.42074666,0.17132189,0.40793144,0.42436392,0.3977511,0.3243,0.3197,0.356
2024,2,8477935,Sam,Bennett,C,FLA,69,20,21,41,89.3,52.7378,0,0,18,87,22.48,4,96,520,197.6891,10.3495,3.7261,0.46836554,0.18144425,0.35019021,0.42436392,0.3977511,0.3894,0.345,0.2656
2024,2,8477998,Warren,Foegele,L,EDM,82,20,21,41,91.8,52.3195,0,5,42,47,23.04,6,126,532,182.9886,9.5804,2.9779,0.42572129,0.18228981,0.3919889,0.42436392,0.3977511,0.3245,0.3673,0.3082
2024,2,8478462,Nicolas,Roy,C,VGK,70,13,28,41,85.04,43.6591,0,0,6,27,21.049,0,25,318,173.5874,9.6287,3.2224,0.42394549,0.18164871,0.3944058,0.42436392,0.3977511,0.2621,0.3959,0.3421
2024,2,8479345,Jakob,Chychrun,D,OTT,82,14,27,41,97.59,68.8824,0,16,109,129,22.846,5,74,323,253.7263,8.2919,4.598,0.43339159,0.17746096,0.38914745,0.42065626,0.40162442,0.3668,0.3124,0.3208
2024,2,8480009,Eeli,Tolvanen,R,SEA,81,16,25,41,95.92,60.3324,0,11,59,51,22.05,1,70,439,203.4373,9.6338,3.208,0.43667621,0.1771339,0.38618989,0.42436392,0.3977511,0.3269,0.3592,0.3139
2024,2,8480028,Morgan,Frost,C,PHI,71,13,28,41,89.94,50.0941,0,0,3,46,23.388,5,142,587,187.4415,10.0083,3.5028,0.45190899,0.18063532,0.36745569,0.42436392,0.3977511,0.4196,0.3642,0.2162
2024,2,8480434,Sean,Durzi,D,ARI,76,9,32,41,92.38,65.1561,0,3,55,110,21.987,0,41,307,246.6426,8.5705,4.1086,0.43696913,0.18312226,0.37990861,0.42065626,0.40162442,0.3305,0.3441,0.3254
2024,2,8475191,Reilly,Smith,R,PIT,76,13,27,40,86.03,49.0127,0,0,12,61,22.261,1,71,549,213.6961,10.4568,3.4097,0.42082646,0.18417765,0.3949959,0.42436392,0.3977511,0.3366,0.3399,0.3234
2024,2,8478233,Andrew,Mangiapane,L,WSH,75,14,26,40,89.28,46.7473,0,0,8,28,22.775,2,103,556,197.1293,9.8593,3.277,0.41307327,0.17966769,0.40725904,0.42436392,0.3977511,0.3007,0.3283,0.3711
2024,2,8478498,Jake,DeBrusk,L,BOS,80,19,21,40,89.03,47.7826,0,0,10,56,22.152,2,120,608,227.0116,10.115,3.6074,0.41785431,0.1777534,0.40439229,0.42436392,0.3977511,0.328,0.3195,0.3525
2024,2,8479365,Trent,Frederic,C,BOS,82,18,22,40,91.45,53.0729,0,1,22,29,22.75,3,86,482,184.9368,9.8372,2.8765,0.40853926,0.18291966,0.40854108,0.42436392,0.3977511,0.2703,0.3806,0.3491
2024,2,8479400,Pierre-Luc,Dubois,L,WSH,82,16,24,40,94.5,52.0574,0,3,21,51,22.611,3,141,558,200.626,9.3496,3.1541,0.42779325,0.17364995,0.39855679,0.42436392,0.3977511,0.3734,0.3221,0.3046
2024,2,8479525,Ross,Colton,C,COL,80,17,23,40,93.82,49.3891,0,1,14,43,22.982,17,223,619,182.8729,9.9973,3.3029,0.4250339,0.17755662,0.39740948,0.42436392,0.3977511,0.2517,0.3573,0.391
2024,2,8482079,Marco,Rossi,C,MIN,82,21,19,40,86.12,51.0122,0,0,8,54,22.179,2,75,563,216.9973,9.4906,3.5421,0.44400554,0.17326063,0.38273384,0.42436392,0.3977511,0.3973,0.3248,0.2779
2024,2,8474150,Mikael,Backlund,C,CGY,82,15,24,39,95.86,55.2476,0,7,14,75,22.641,2,118,731,258.8057,9.8453,3.8132,0.40222718,0.1763314,0.42144142,0.42436392,0.3977511,0.2536,0.3349,0.4114
2024,2,8475764,Cam,Fowler,D,ANA,81,5,34,39,89.15,64.1767,0,0,35,80,22.438,3,56,427,281.4956,8.5377,4.5444,0.39424298,0.16676403,0.43899299,0.42065626,0.40162442,0.343,0.3187,0.3383
2024,2,8476792,Torey,Krug,D,STL,77,4,35,39,92.34,67.0368,0,11,53,108,22.037,1,38,297,231.6791,8.2203,3.761,0.44314106,0.17264361,0.38421533,0.42065626,0.40162442,0.3251,0.3111,0.3639
2024,2,8476872,Scott,Laughton,C,PHI,82,13,26,39,88.41,51.9282,0,0,20,38,22.117,2,77,481,209.4048,9.7873,3.7214,0.39758259,0.18160684,0.42081057,0.42436392,0.3977511,0.3128,0.362,0.3251
2024,2,8478055,Gustav,Forsling,D,FLA,79,10,29,39,100.51,72.3028,1,40,73,131,22.247,2,88,388,239.846,8.227,3.9598,0.43510618,0.17945628,0.38543753,0.42065626,0.40162442,0.3307,0.3411,0.3282
2024,2,8478397,Rasmus,Andersson,D,CGY,78,9,30,39,100.89,67.5763,1,36,55,85,22.147,1,49,332,263.2634,8.4995,4.1732,0.44188875,0.17178737,0.38632387,0.42065626,0.40162442,0.3809,0.321,0.2981
2024,2,8478542,Evan,Rodrigues,C,FLA,80,12,27,39,90.39,55.4556,0,1,12,77,22.068,1,115,474,194.5932,9.6223,3.1722,0.46855311,0.17916405,0.35228284,0.42436392,0.3977511,0.3609,0.3305,0.3086
2024,2,8479987,Morgan,Geekie,C,BOS,76,17,22,39,99.73,51.2388,0,9,26,24,22.677,2,39,392,188.4344,9.6544,3.0862,0.42512908,0.17538247,0.39948845,0.42436392,0.3977511,0.2943,0.3102,0.3955
2024,2,8482146,Luke,Evangelista,R,NSH,80,16,23,39,87.54,49.5647,0,0,4,41,21.831,0,47,292,176.3853,9.4794,3.0403,0.47754003,0.18288236,0.33957761,0.42436392,0.3977511,0.4305,0.3425,0.227
2024,2,8474037,James,van Riemsdyk,L,BOS,71,11,27,38,87.36,40.8721,0,0,6,17,21.778,0,29,181,139.0939,8.703,2.7384,0.45700409,0.17431464,0.36868127,0.42436392,0.3977511,0.3245,0.3432,0.3323
2024,2,8476461,Sean,Couturier,C,PHI,74,11,27,38,87.34,48.2623,0,0,10,40,21.469,0,34,388,208.8613,9.5011,3.7975,0.45737582,0.17572888,0.3668953,0.42436392,0.3977511,0.3454,0.3323,0.3223
2024,2,8476881,Tomas,Hertl,C,SJS,54,17,21,38,90.75,49.3017,0,1,15,30,22.996,1,23,260,167.4773,9.082,4.2367,0.41719626,0.16848566,0.41431808,0.42436392,0.3977511,0.3113,0.3035,0.3852
2024,2,8482089,Jake,Neighbours,L,STL,77,27,11,38,83.46,42.3999,0,0,3,33,22.073,1,68,357,187.0994,9.282,3.2029,0.43673893,0.17183618,0.39142489,0.42436392,0.3977511,0.3329,0.3415,0.3256
2024,2,8482105,Jake,Sanderson,D,OTT,79,10,28,38,97.07,70.8273,0,33,84,106,23.128,17,164,545,253.4126,8.2894,3.9565,0.41907068,0.17418689,0.40674243,0.42065626,0.40162442,0.308,0.384,0.308
2024,2,8482149,Cole,Perfetti,C,WPG,71,19,19,38,87.37,49.6386,0,0,7,41,22.744,1,19,234,161.1884,10.0243,3.0433,0.45243896,0.17518442,0.37237662,0.42436392,0.3977511,0.4341,0.3189,0.2471
2024,2,8473422,Nick,Foligno,L,CHI,74,17,20,37,94.48,43.8245,0,2,16,29,21.501,0,28,261,192.7443,8.7972,3.4599,0.42234505,0.17151727,0.40613768,0.42436392,0.3977511,0.3152,0.3296,0.3552
2024,2,8475314,Anders,Lee,L,NYI,81,20,17,37,91.68,41.7957,0,1,8,26,22.182,2,99,452,194.7514,9.267,3.006,0.42215358,0.1760047,0.40184173,0.42436392,0.3977511,0.3883,0.2942,0.3175
2024,2,8476474,Stefan,Noesen,R,CAR,81,14,23,37,92.2,40.9908,0,1,6,9,21.343,0,27,274,155.2662,9.6949,2.8349,0.4817138,0.1834658,0.3348204,0.42436392,0.3977511,0.3892,0.3526,0.2582
2024,2,8476480,Vladislav,Namestnikov,C,WPG,78,11,26,37,87,42.7503,0,0,2,12,22.892,8,88,390,182.7505,9.7185,3.2417,0.42580315,0.17635717,0.39783969,0.42436392,0.3977511,0.3989,0.3267,0.2744
2024,2,8476483,Rickard,Rakell,R,PIT,70,15,22,37,89.1,52.9047,0,0,17,50,22.266,2,87,597,192.8558,10.0089,4.0674,0.46444011,0.17736131,0.35819858,0.42436392,0.3977511,0.4318,0.3758,0.1924
2024,2,8476958,Jaccob,Slavin,D,CAR,81,6,31,37,100.03,65.6586,1,15,44,99,22.217,1,46,308,232.9626,8.2441,3.4843,0.46345462,0.19262191,0.34392348,0.42065626,0.40162442,0.3589,0.3359,0.3052
2024,2,8482665,Matty,Beniers,C,SEA,77,15,22,37,88.29,54.7229,0,0,23,65,22.123,1,126,743,239.926,10.4077,3.8881,0.44079403,0.18097434,0.37823163,0.42436392,0.3977511,0.3582,0.3078,0.334
2024,2,8473986,Alex,Killorn,L,ANA,63,18,18,36,90.86,52.0034,0,1,10,55,21.512,0,54,359,175.4278,8.9192,3.3706,0.41521773,0.17912362,0.40565865,0.42436392,0.3977511,0.3398,0.3333,0.3268
2024,2,8478046,Danton,Heinen,C,BOS,74,17,19,36,95.57,49.1759,0,2,4,29,21.931,0,67,514,178.342,9.9964,3.3185,0.40661509,0.1779577,0.41542721,0.42436392,0.3977511,0.2943,0.3478,0.358
2024,2,8478891,Mason,Appleton,C,WPG,82,14,22,36,85.68,52.3371,0,0,16,31,22.5,2,124,534,210.24,9.5859,3.1386,0.40018662,0.17805739,0.42175599,0.42436392,0.3977511,0.2266,0.4098,0.3636
2024,2,8480014,Gabriel,Vilardi,C,WPG,47,22,14,36,88.31,39.552,0,0,4,16,20.79,0,16,195,122.2977,9.1798,3.2905,0.4541067,0.17745028,0.36844302,0.42436392,0.3977511,0.4385,0.3033,0.2582
2024,2,8481535,Nils,Hoglander,L,VAN,80,24,12,36,98.07,43.173,0,1,10,9,22.766,7,79,418,157.1136,9.7334,2.8032,0.4413634,0.17632202,0.38231458,0.42436392,0.3977511,0.3115,0.3593,0.3292
2024,2,8475287,Erik,Haula,L,NJD,76,16,19,35,87.95,51.6319,0,0,15,50,23.454,1,65,466,199.0498,9.3107,3.4635,0.38486097,0.17973476,0.43540428,0.42436392,0.3977511,0.3308,0.3373,0.3319
2024,2,8476392,Adam,Lowry,C,WPG,81,12,23,35,86.33,45.1349,0,0,8,20,22.172,4,135,654,212.2505,9.7629,3.3173,0.39585375,0.17596653,0.42817972,0.42436392,0.3977511,0.2218,0.4039,0.3743
2024,2,8476432,Boone,Jenner,C,CBJ,58,22,13,35,90.69,45.1615,0,1,10,39,21.961,0,96,441,177.1454,9.1189,3.6699,0.41540039,0.16982454,0.41477507,0.42436392,0.3977511,0.3167,0.3367,0.3466
