season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2021,2,16,Chicago Blackhawks,56,24,25,7,NA,55,0.49107,15,22,2,159,184,2.83928,3.28571,29.19642,33.71428,0.217142,0.177142,0.768212,0.788079,0.463446,4
2021,2,53,Arizona Coyotes,56,24,26,6,NA,54,0.48214,19,21,3,150,174,2.67857,3.10714,27.46428,30.46428,0.207865,0.185393,0.808384,0.820359,0.490669,4
2021,2,9,Ottawa Senators,56,23,28,5,NA,51,0.45535,18,21,2,155,189,2.76785,3.375,29.69642,32.125,0.155172,0.126436,0.789474,0.830409,0.47387,2
2021,2,23,Vancouver Canucks,56,23,29,4,NA,50,0.44642,17,20,3,148,187,2.64285,3.33928,29.08928,33.39285,0.174193,0.148387,0.797815,0.830601,0.523402,1
2021,2,28,San Jose Sharks,56,21,28,7,NA,49,0.4375,15,16,5,146,196,2.60714,3.5,30.03571,31.98214,0.141025,0.115384,0.804348,0.831521,0.484157,2
2021,2,26,Los Angeles Kings,56,21,28,7,NA,49,0.4375,19,20,1,142,169,2.53571,3.01785,28.33928,31.17857,0.189349,0.171597,0.836478,0.855345,0.506205,2
2021,2,17,Detroit Red Wings,56,19,27,10,NA,48,0.42857,16,17,2,125,168,2.23214,3,27.28571,31.89285,0.114093,0.087248,0.787097,0.787096,0.500822,2
2021,2,29,Columbus Blue Jackets,56,18,26,12,NA,48,0.42857,12,15,3,134,184,2.39285,3.28571,29.01785,32.41071,0.153846,0.136752,0.789474,0.834586,0.453119,2
2021,2,1,New Jersey Devils,56,19,30,7,NA,45,0.40178,15,19,0,145,189,2.58928,3.375,28.78571,31.01785,0.141935,0.109677,0.70946,0.729729,0.465723,3
2021,2,24,Anaheim Ducks,56,17,30,9,NA,43,0.38392,11,15,2,124,177,2.21428,3.16071,26.78571,30.57142,0.08943,0.04878,0.798781,0.810975,0.510262,4
2021,2,7,Buffalo Sabres,56,15,34,7,NA,37,0.33035,11,11,4,134,196,2.39285,3.5,28.42857,33.73214,0.20979,0.174825,0.776979,0.812949,0.495905,0
