"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8476876",21,585,41,106,13,39.9266536840587,0.9299,0.8774,54,-14.07
"8468011",23,709,39,144,17,45.763079368975,0.945,0.8819,56,-10.24
"8475215",36,1226,72,222,14,79.1920801100787,0.9413,0.9369,86,-6.81
"8471774",38,1217,69,187,20,62.7808714678977,0.9433,0.893,89,-26.22
"8480925",33,1025,57,176,10,58.3165824987227,0.9444,0.9432,67,-8.68
"8477293",32,1127,61,169,11,65.504221211886,0.9459,0.9349,72,-6.5
"8477465",33,1043,57,175,18,60.1469659616705,0.9453,0.8971,75,-14.85
"8475660",26,897,51,130,9,49.5436097932979,0.9431,0.9308,60,-10.46
"8470880",31,853,56,137,16,54.7253055098699,0.9343,0.8832,72,-17.27
"8477967",27,863,61,147,10,58.64918636519,0.9293,0.932,71,-12.35
"8476861",1,38,4,10,2,1.90745636995416,0.8947,0.8,6,-4.09
"8476343",1,11,1,3,0,0.66423218883574,0.9091,1,1,-0.34
"8479530",2,49,2,18,3,2.96725878998404,0.9592,0.8333,5,-2.03
"8477312",2,49,0,10,3,3.25869855150813,1,0.7,3,0.26
"8479288",1,36,4,8,1,2.68107492697891,0.8889,0.875,5,-2.32
"8475839",17,490,42,72,6,32.1328421615763,0.9143,0.9167,48,-15.87
"8478039",5,191,9,27,5,9.04435835033655,0.9529,0.8148,14,-4.96
"8475717",3,81,13,13,2,5.98524293332594,0.8395,0.8462,15,-9.01
"8476904",12,353,16,49,1,23.668550459668,0.9547,0.9796,17,6.67
"8477405",24,817,49,126,16,48.3815995448385,0.94,0.873,65,-16.62
"8480051",2,73,3,19,1,3.36444515222684,0.9589,0.9474,4,-0.64
"8477480",3,74,9,10,0,6.05226627574302,0.8784,1,9,-2.95
"8480022",1,4,0,1,1,0.399151688441634,1,0,1,-0.6
"8480213",2,37,4,14,0,2.16358292254154,0.8919,1,4,-1.84
"8478499",13,369,20,80,5,22.296740701946,0.9458,0.9375,25,-2.7
"8479292",6,195,16,40,2,13.7699065903435,0.9179,0.95,18,-4.23
"8478048",12,452,23,67,4,27.3867043423234,0.9491,0.9403,27,0.39
"8479312",3,78,5,11,2,4.47152907616692,0.9359,0.8182,7,-2.53
"8480162",6,169,9,10,3,9.58698907884536,0.9467,0.7,12,-2.41
"8477992",6,172,14,11,1,10.6921033192775,0.9186,0.9091,15,-4.31
"8477361",8,302,17,55,3,20.6750207805308,0.9437,0.9455,20,0.68
"8476932",1,39,0,8,1,1.92588844744023,1,0.875,1,0.93
"8479188",1,13,2,2,0,1.12828364316374,0.8462,1,2,-0.87
"8477968",4,102,8,22,2,6.54293317097472,0.9216,0.9091,10,-3.46
"8476341",3,89,8,9,0,5.67066365858773,0.9101,1,8,-2.33
