season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2018,2,8471418,Anton Khudobin,Khudobin,BOS,L,31,29,16,6,7,NA,76,2.56076,800,876,0.91324,1,106843,0,2,2,2
2018,2,8471679,Carey Price,Price,MTL,L,49,48,16,26,7,NA,148,3.11075,1339,1487,0.90047,1,171277,0,0,0,0
2018,2,8470140,Kari Lehtonen,Lehtonen,DAL,L,37,30,15,14,3,NA,83,2.56133,863,946,0.91226,1,116658,0,0,0,4
2018,2,8475831,Philipp Grubauer,Grubauer,WSH,L,35,28,15,10,3,NA,73,2.34877,880,953,0.92339,3,111888,0,1,1,0
2018,2,8477180,Aaron Dell,Dell,SJS,L,29,22,15,5,4,NA,67,2.64111,708,775,0.91354,2,91325,0,1,1,0
2018,2,8475215,Robin Lehner,Lehner,BUF,L,53,50,14,26,9,NA,143,3.00839,1417,1560,0.90833,3,171121,0,0,0,2
2018,2,8475852,Petr Mrazek,Mrazek,"DET,PHI",L,39,33,14,13,6,NA,106,3.03333,974,1080,0.90185,4,125802,0,0,0,0
2018,2,8477465,Tristan Jarry,Jarry,PIT,L,26,23,14,6,2,NA,63,2.77139,624,687,0.90829,2,81836,0,2,2,4
2018,2,8471306,Thomas Greiss,Greiss,NYI,L,27,25,13,8,2,NA,95,3.82101,784,879,0.89192,1,89505,0,0,0,0
2018,2,8474152,Scott Darling,Darling,CAR,L,43,40,13,21,7,NA,131,3.1756,1040,1171,0.88812,0,148507,0,0,0,2
2018,2,8476876,Malcolm Subban,Subban,VGK,L,22,19,13,4,2,NA,55,2.68252,559,614,0.91042,0,73811,0,0,0,2
2018,2,8468011,Ryan Miller,Miller,ANA,L,28,21,12,6,6,NA,53,2.34986,686,739,0.92828,4,81196,0,0,0,0
2018,2,8475311,Darcy Kuemper,Kuemper,"LAK,ARI",L,29,25,12,7,5,NA,67,2.51898,766,833,0.91956,4,95753,0,1,1,0
2018,2,8470147,Curtis McElhinney,McElhinney,TOR,L,18,15,11,5,1,NA,35,2.14479,493,528,0.93371,3,58747,0,1,1,0
2018,2,8477424,Juuse Saros,Saros,NSH,L,26,23,11,5,7,NA,61,2.44543,749,810,0.92469,3,89800,0,3,3,0
2018,2,8471774,Alex Stalock,Stalock,MIN,L,28,23,10,10,4,NA,71,2.84899,716,787,0.90978,1,89716,0,0,0,0
2018,2,8473434,Chad Johnson,Johnson,BUF,L,36,29,10,16,3,NA,105,3.55223,857,962,0.89085,0,106412,0,0,0,0
2018,2,8476341,Anton Forsberg,Forsberg,CHI,L,35,30,10,16,4,NA,85,2.97413,836,921,0.9077,0,102887,0,1,1,0
2018,2,8473607,Michal Neuvirth,Neuvirth,PHI,L,22,18,9,7,3,NA,45,2.59936,485,530,0.91509,1,62323,0,1,1,0
2018,2,8476914,Joonas Korpisalo,Korpisalo,CBJ,L,18,17,8,8,1,NA,58,3.31802,506,564,0.89716,0,62929,0,0,0,0
2018,2,8479496,David Rittich,Rittich,CGY,L,21,16,8,6,3,NA,49,2.91599,463,512,0.90429,0,60494,0,0,0,14
2018,2,8474550,Antti Niemi,Niemi,"PIT,FLA,MTL",L,24,20,7,9,4,NA,63,3.11598,647,710,0.91126,1,72786,0,1,1,0
2018,2,8475195,Anders Nilsson,Nilsson,VAN,L,27,24,7,14,4,NA,84,3.44336,766,850,0.90117,2,87821,0,1,1,0
2018,2,8475839,Louis Domingue,Domingue,"ARI,TBL",R,19,16,7,9,1,NA,61,3.40856,517,578,0.89446,0,64426,0,0,0,2
2018,2,8476509,Maxime Lagace,Lagace,VGK,L,16,14,6,7,1,NA,57,3.9152,373,430,0.86744,0,52411,0,0,0,0
2018,2,8479193,Casey DeSmith,DeSmith,PIT,L,14,11,6,4,1,NA,28,2.39948,328,356,0.92134,1,42009,0,0,0,2
2018,2,8473461,Steve Mason,Mason,WPG,R,13,12,5,6,1,NA,37,3.24142,355,392,0.90561,1,41093,0,1,1,0
2018,2,8475809,Scott Wedgewood,Wedgewood,ARI,L,20,17,5,9,4,NA,63,3.44733,524,587,0.89267,1,65790,0,0,0,2
2018,2,8477237,Mike Condon,Condon,OTT,L,31,26,5,17,5,NA,88,3.2464,810,898,0.902,0,97585,0,2,2,0
2018,2,8471219,Al Montoya,Montoya,"MTL,EDM",L,13,8,4,3,2,NA,37,3.20932,309,346,0.89306,0,41504,0,2,2,0
2018,2,8471715,Ondrej Pavelec,Pavelec,NYR,L,19,12,4,9,1,NA,46,3.05411,464,510,0.9098,1,54222,0,0,0,2
2018,2,8474667,Harri Sateri,Sateri,FLA,L,9,7,4,4,0,NA,24,2.92326,247,271,0.91143,0,29556,0,0,0,0
2018,2,8479292,Charlie Lindgren,Lindgren,MTL,R,14,14,4,8,2,NA,42,3.02533,415,457,0.90809,2,49978,0,0,0,2
2018,2,8479312,Alex Lyon,Lyon,PHI,L,11,7,4,2,1,NA,22,2.75114,210,232,0.90517,0,28788,0,0,0,0
2018,2,8480382,Alexandar Georgiev,Georgiev,NYR,L,10,9,4,4,1,NA,27,3.14705,304,331,0.91842,0,30886,0,0,0,0
2018,2,8469514,Peter Budaj,Budaj,TBL,L,8,7,3,3,1,NA,27,3.76394,190,217,0.87557,0,25824,0,0,0,0
2018,2,8471301,Jeff Glass,Glass,CHI,L,15,13,3,7,3,NA,46,3.36216,406,452,0.89823,0,49254,0,0,0,2
2018,2,8475234,J-F Berube,Berube,CHI,L,13,10,3,6,1,NA,42,3.77594,356,398,0.89447,0,40043,0,0,0,0
2018,2,8476316,Laurent Brossoit,Brossoit,EDM,L,14,10,3,7,1,NA,40,3.24222,303,343,0.88338,0,44414,0,1,1,0
2018,2,8476861,Oscar Dansk,Dansk,VGK,L,4,3,3,0,0,NA,5,1.77935,88,93,0.94623,1,10116,0,0,0,0
2018,2,8476903,Jon Gillies,Gillies,CGY,L,11,9,3,5,1,NA,29,2.87635,251,280,0.89642,0,36296,0,0,0,2
2018,2,8474636,Michael Hutchinson,Hutchinson,WPG,R,3,3,2,1,0,NA,7,3.26213,68,75,0.90666,0,7725,0,1,1,0
2018,2,8475663,Eddie Lack,Lack,"CGY,NJD",L,8,5,2,4,0,NA,23,4.0161,154,177,0.87005,0,20617,0,0,0,0
2018,2,8475789,Jack Campbell,Campbell,LAK,L,5,4,2,0,2,NA,11,2.47546,134,145,0.92413,0,15997,0,0,0,0
2018,2,8476444,Christopher Gibson,Gibson,NYI,L,8,8,2,3,2,NA,26,3.65453,258,284,0.90845,0,25612,0,0,0,0
2018,2,8470093,Mike McKenna,McKenna,DAL,R,2,1,1,1,0,NA,5,2.96052,45,50,0.9,0,6080,0,0,0,0
2018,2,8473499,Reto Berra,Berra,ANA,L,5,1,1,1,0,NA,7,2.30832,88,95,0.92631,0,10917,0,0,0,0
2018,2,8476999,Linus Ullmark,Ullmark,BUF,L,5,3,1,2,0,NA,8,1.9975,115,123,0.93495,0,14418,0,0,0,0
2018,2,8477480,Eric Comrie,Comrie,WPG,L,3,3,1,2,0,NA,12,3.99334,82,94,0.87234,0,10818,0,0,0,0
2018,2,8477967,Thatcher Demko,Demko,VAN,L,1,1,1,0,0,NA,4,3.91198,26,30,0.86666,0,3681,0,0,0,0
2018,2,8478499,Adin Hill,Hill,ARI,L,4,4,1,3,0,NA,14,3.48909,115,129,0.89147,0,14445,0,0,0,0
2018,2,8480420,Collin Delia,Delia,CHI,L,2,2,1,1,0,NA,7,3.96288,56,63,0.88888,0,6359,0,0,0,2
2018,2,8471433,Daniel Taylor,Taylor,OTT,L,1,1,0,1,0,NA,4,4.10373,30,34,0.88235,0,3509,0,0,0,0
2018,2,8475717,Calvin Pickard,Pickard,TOR,L,1,1,0,0,1,NA,4,3.83488,24,28,0.85714,0,3755,0,0,0,0
2018,2,8476330,Adam Wilcox,Wilcox,BUF,L,1,0,0,1,0,NA,0,0,14,14,1,0,2319,0,0,0,0
2018,2,8476986,Marek Langhamer,Langhamer,ARI,L,1,0,0,0,0,NA,0,0,10,10,1,0,1733,0,0,0,0
2018,2,8477202,Andrew Hammond,Hammond,COL,L,1,1,0,1,0,NA,2,2.05596,31,33,0.93939,0,3502,0,0,0,0
2018,2,8477225,Jared Coreau,Coreau,DET,L,7,7,0,5,1,NA,27,4.2583,176,203,0.86699,0,22826,0,0,0,0
2018,2,8477990,Brandon Halverson,Halverson,NYR,L,1,0,0,0,0,NA,1,4.78087,5,6,0.83333,0,753,0,0,0,0
2018,2,8478965,Kenneth Appleby,Appleby,NJD,L,3,1,0,1,0,NA,3,1.44772,52,55,0.94545,0,7460,0,0,0,0
2018,2,8479138,Scott Foster,Foster,CHI,L,1,0,0,0,0,NA,0,0,7,7,1,0,841,0,0,0,0
2018,2,8480263,Dylan Ferguson,Ferguson,VGK,L,1,0,0,0,0,NA,1,6.49819,1,2,0.5,0,554,0,0,0,0
