season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2020,2,30,Minnesota Wild,69,35,27,7,NA,77,0.55797,30,33,2,218,217,3.15942,3.14492,30.10144,30.65217,0.212962,0.185185,0.771845,0.786407,0.484312,6
2020,2,53,Arizona Coyotes,70,33,29,8,NA,74,0.52857,26,28,5,190,183,2.71428,2.61428,31.71428,32.42857,0.191588,0.168224,0.827412,0.852791,0.49121,4
2020,2,16,Chicago Blackhawks,70,32,30,8,NA,72,0.51428,23,28,4,208,214,2.97142,3.05714,31.81428,35.11428,0.152073,0.115207,0.821257,0.850241,0.499364,1
2020,2,8,Montréal Canadiens,71,31,31,9,NA,71,0.5,19,27,4,208,220,2.92957,3.09859,34.11267,31.09859,0.177419,0.150537,0.78673,0.815165,0.504353,4
2020,2,7,Buffalo Sabres,69,30,31,8,NA,68,0.49275,22,28,2,193,215,2.7971,3.11594,29.28985,31.13043,0.188775,0.132653,0.745946,0.772972,0.458553,3
2020,2,1,New Jersey Devils,69,28,29,12,NA,68,0.49275,22,24,4,185,224,2.68115,3.24637,30.68115,32.69565,0.179487,0.136752,0.82353,0.864253,0.468421,4
2020,2,24,Anaheim Ducks,71,29,33,9,NA,67,0.47183,20,24,5,182,225,2.56338,3.16901,29.66197,32.14084,0.146739,0.119565,0.769954,0.816901,0.505329,1
2020,2,26,Los Angeles Kings,70,29,35,6,NA,64,0.45714,21,28,1,177,209,2.52857,2.98571,33.21428,29.7,0.170984,0.165803,0.773685,0.8,0.508004,1
2020,2,28,San Jose Sharks,70,29,36,5,NA,63,0.45,22,27,2,180,225,2.57142,3.21428,30.01428,30.57142,0.174603,0.142857,0.857143,0.888392,0.489389,2
2020,2,9,Ottawa Senators,71,25,34,12,NA,62,0.43661,18,24,1,190,238,2.67605,3.35211,30.61971,33.57746,0.14218,0.113744,0.76087,0.826086,0.502593,0
2020,2,17,Detroit Red Wings,71,17,49,5,NA,39,0.27464,13,14,3,142,265,2,3.73239,27.09859,32.80281,0.148837,0.088372,0.743363,0.761061,0.494696,1
