season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2023,2,2,New York Islanders,82,42,31,9,NA,93,0.56707,36,41,1,242,217,2.95121,2.64634,30.78048,31.02439,0.157657,0.126126,0.821918,0.849315,0.517256,8
2023,2,20,Calgary Flames,82,38,27,17,NA,93,0.56707,31,36,2,258,247,3.14634,3.01219,35.95121,27.31707,0.198412,0.174603,0.825926,0.855555,0.503481,1
2023,2,18,Nashville Predators,82,42,32,8,NA,92,0.56097,29,36,6,223,236,2.71951,2.87804,29.5,33.28048,0.176,0.152,0.825455,0.847272,0.522261,2
2023,2,13,Florida Panthers,82,42,32,8,NA,92,0.56097,36,40,2,288,272,3.51219,3.31707,36.81707,31.7439,0.22826,0.195652,0.759451,0.780068,0.489062,3
2023,2,5,Pittsburgh Penguins,82,40,31,11,NA,91,0.55487,31,39,1,261,263,3.18292,3.20731,34.36585,32.76829,0.217241,0.2,0.790875,0.809885,0.52064,2
2023,2,7,Buffalo Sabres,82,42,33,7,NA,91,0.55487,30,39,3,293,297,3.57317,3.62195,32.5,33.04878,0.2342,0.208178,0.730089,0.769911,0.451186,2
2023,2,9,Ottawa Senators,82,39,35,8,NA,86,0.52439,31,37,2,259,270,3.15853,3.29268,33.4878,31.36585,0.235294,0.199346,0.800676,0.831081,0.514472,3
2023,2,23,Vancouver Canucks,82,38,37,7,NA,83,0.50609,24,32,6,270,296,3.29268,3.60975,29.7317,30.81707,0.227106,0.175824,0.71605,0.777777,0.494883,1
2023,2,19,St. Louis Blues,82,37,38,7,NA,81,0.4939,27,34,3,260,298,3.17073,3.63414,28.54878,32.34146,0.193277,0.134453,0.723503,0.75576,0.484889,4
2023,2,17,Detroit Red Wings,82,35,37,10,NA,80,0.4878,28,32,3,237,275,2.89024,3.35365,28.19512,30.43902,0.211111,0.166666,0.783133,0.803212,0.491293,4
2023,2,15,Washington Capitals,82,35,37,10,NA,80,0.4878,27,33,2,253,261,3.08536,3.18292,31.08536,31.07317,0.212244,0.179591,0.818585,0.836283,0.495408,5
2023,2,4,Philadelphia Flyers,82,31,38,13,NA,75,0.45731,26,29,2,220,276,2.68292,3.36585,29.46341,31.52439,0.155555,0.115555,0.746782,0.793991,0.457323,3
2023,2,53,Arizona Coyotes,82,28,40,14,NA,70,0.42682,20,25,3,225,295,2.7439,3.59756,25.84146,35.04878,0.189075,0.163865,0.746082,0.761755,0.458899,4
2023,2,8,Montréal Canadiens,82,31,45,6,NA,68,0.41463,21,26,5,227,305,2.76829,3.71951,27.28048,33.57317,0.161016,0.148305,0.727273,0.756363,0.484794,1
2023,2,28,San Jose Sharks,82,22,44,16,NA,60,0.36585,16,21,1,233,315,2.84146,3.84146,29.45121,32.19512,0.183856,0.12556,0.823771,0.840163,0.509872,4
2023,2,16,Chicago Blackhawks,82,26,49,7,NA,59,0.35975,18,24,2,202,299,2.46341,3.64634,26.95121,33.63414,0.163793,0.120689,0.761905,0.792207,0.526963,2
2023,2,29,Columbus Blue Jackets,82,25,48,9,NA,59,0.35975,15,24,1,213,329,2.59756,4.01219,29.25609,35.41463,0.183035,0.142857,0.751055,0.772151,0.486339,0
2023,2,24,Anaheim Ducks,82,23,47,12,NA,58,0.35365,13,20,3,206,335,2.51219,4.08536,28.36585,39.10975,0.157205,0.126637,0.721429,0.725,0.467368,1
