"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8482809","CAR",65,1115,762,83,63,14,21,2,9,0,246,15,29,13,27,30,53910,8451,1649,59.4,5.54,4.21,2.34,4.69,0,1,12.35,28.38,64010,1.52,1.69,0.17
"8483495","NJD",38,626,651,34,55,2,4,1,1,1,92,17,5,8,13,8,38869,3207,703,49,3.15,5.09,0.56,2.25,5.12,0.9412,5.61,40.97,42779,1.09,0.67,-0.42
"8474567","MIN",39,472,530,31,24,2,3,0,0,1,2,70,0,11,11,6,30225,193,1856,47.1,3.69,2.86,0.6,0,1.94,0.9857,0,21.34,32274,1.23,0.67,-0.56
"8474716","MIN",58,861,920,61,44,1,9,2,2,1,109,235,21,24,8,8,54557,4971,6293,48.3,4.03,2.9,0.66,2.9,0.57,0.9957,15.21,13.73,65821,0.44,0.44,0
"8475149","MIN",55,724,673,60,30,10,15,1,6,2,113,42,21,8,7,12,40922,5134,1630,51.8,5.28,2.64,2.2,4.91,4.42,0.9524,14.73,17.67,47686,0.53,0.91,0.38
"8475170","STL",48,537,663,43,64,6,9,3,4,3,160,16,17,13,14,11,38680,5041,1133,44.8,4,5.96,1.4,5,9.53,0.8125,12.14,41.31,44854,1.12,0.88,-0.24
"8475220","MIN",39,384,413,25,25,6,3,1,0,0,20,86,13,8,19,9,25132,873,2426,48.2,3.58,3.58,1.29,4.12,0,1,53.61,11.87,28431,2.41,1.14,-1.27
"8475753","STL",45,712,855,51,72,10,7,0,4,1,109,136,17,24,20,6,48666,4471,4070,45.4,3.77,5.33,1.26,3.22,0.88,0.9926,13.69,21.23,57207,1.26,0.38,-0.88
"8475760","NJD",39,342,402,33,40,3,2,0,0,0,8,30,7,5,13,9,23129,485,1275,46,5.14,6.23,0.78,0,0,1,51.96,14.12,24889,1.88,1.3,-0.58
"8475764","STL",49,824,873,60,75,2,11,1,2,3,93,122,13,22,7,4,51218,3579,4085,48.6,4.22,5.27,0.91,3.02,2.64,0.9754,13.08,19.39,58882,0.43,0.24,-0.19
"8475765","MIN",59,668,834,59,49,17,12,3,8,2,213,11,29,11,6,12,43476,6911,470,44.5,4.89,4.06,2.4,5.73,15.32,0.8182,15.11,84.26,50857,0.42,0.85,0.43
"8476412","STL",23,978,948,45,60,0,1,0,0,1,116,128,9,15,2,1,68232,5255,4369,50.8,2.37,3.17,0.05,0,0.82,0.9922,6.17,12.36,77856,0.09,0.05,-0.04
"8476892","STL",46,751,840,56,72,4,9,0,0,1,22,196,14,15,9,13,51097,1438,5239,47.2,3.95,5.07,0.92,0,0.69,0.9949,35.05,10.31,57774,0.56,0.81,0.25
"8476994","MIN",36,341,432,32,32,3,7,0,0,1,38,8,6,8,8,10,22521,1603,189,44.1,5.12,5.12,1.6,0,19.05,0.875,13.47,152.38,24313,1.18,1.48,0.3
"8477402","STL",48,594,604,54,49,9,7,3,5,3,123,150,11,15,12,10,40508,4966,3770,49.6,4.8,4.35,1.42,5.8,2.86,0.98,7.97,14.32,49244,0.88,0.73,-0.15
"8477451","MIN",59,933,904,67,57,15,17,5,1,2,187,15,29,15,28,33,51504,6588,994,50.8,4.68,3.98,2.24,3.28,7.24,0.8667,15.85,54.33,59086,1.71,2.01,0.3
"8477573","STL",18,166,192,18,24,1,2,0,0,0,4,25,3,5,12,7,11575,253,910,46.4,5.6,7.46,0.93,0,0,1,42.69,19.78,12738,3.39,1.98,-1.41
"8478136","MIN",56,734,864,51,50,1,7,0,0,1,3,233,2,26,18,13,49059,565,5942,45.9,3.74,3.67,0.59,0,0.61,0.9957,12.74,15.75,55566,1.17,0.84,-0.33
"8478472","STL",33,302,328,18,28,0,3,0,0,0,5,30,3,10,3,14,20750,355,1129,47.9,3.12,4.86,0.52,0,0,1,30.42,31.89,22234,0.49,2.27,1.78
"8478493","MIN",47,653,613,54,35,9,14,4,7,1,329,169,28,16,19,25,40497,7649,3674,51.6,4.8,3.11,2.04,5.18,0.98,0.9941,13.18,15.68,51820,1.32,1.74,0.42
"8478508","MIN",59,594,704,54,39,4,14,0,0,1,26,117,19,15,17,9,40581,1043,4292,45.8,4.79,3.46,1.6,0,0.84,0.9915,65.58,12.58,45916,1.33,0.71,-0.62
"8478864","MIN",57,1018,921,75,64,11,17,13,10,1,442,20,35,20,15,24,59749,10429,1035,52.5,4.52,3.86,1.69,7.94,3.48,0.95,12.08,69.57,71213,0.76,1.21,0.45
"8479385","STL",40,509,433,46,43,3,13,1,4,3,99,8,11,8,4,8,30127,4393,576,54,5.5,5.14,1.91,4.1,18.75,0.625,9.01,50,35096,0.41,0.82,0.41
"8479406","MIN",32,1505,1469,76,59,0,0,0,2,1,303,241,31,22,0,0,92689,9265,7151,50.6,2.95,2.29,0,0.78,0.5,0.9959,12.05,11.08,109105,0,0,0
"8480023","STL",42,599,569,55,47,13,18,2,8,2,133,101,14,11,11,8,38463,4381,3091,51.3,5.15,4.4,2.9,8.22,2.33,0.9802,11.5,12.81,45935,0.86,0.63,-0.23
"8480281","STL",39,310,425,24,37,2,2,0,0,0,8,108,7,11,4,5,24416,518,3156,42.2,3.54,5.46,0.59,0,0,1,48.65,12.55,28090,0.51,0.64,0.13
"8480459","STL",44,490,521,46,35,7,5,0,2,1,77,139,11,12,10,8,32819,2967,4243,48.5,5.05,3.84,1.32,2.43,0.85,0.9928,13.35,10.18,40029,0.9,0.72,-0.18
"8481006","STL",38,470,484,41,51,1,9,0,0,0,4,72,2,14,17,15,31038,320,2702,49.3,4.76,5.92,1.16,0,0,1,22.5,18.65,34060,1.8,1.59,-0.21
"8481557","MIN",57,856,798,67,44,15,17,8,12,1,414,204,34,23,17,30,51809,9915,5250,51.8,4.66,3.06,2.22,7.26,0.69,0.9951,12.34,15.77,66974,0.91,1.61,0.7
"8481598","STL",49,765,860,61,69,4,13,2,3,2,100,214,16,19,8,20,55793,4066,6307,47.1,3.94,4.45,1.1,4.43,1.14,0.9907,14.17,10.85,66166,0.44,1.09,0.65
"8482077","STL",37,536,542,49,44,6,18,3,3,2,129,25,10,9,5,14,33301,4291,1589,49.7,5.3,4.76,2.59,5.03,4.53,0.92,8.39,20.39,39181,0.46,1.29,0.83
"8482079","VAN",35,415,490,32,48,7,7,3,8,0,145,36,24,7,5,10,29504,4127,805,45.9,3.9,5.86,1.71,9.6,0,1,20.94,31.3,34436,0.52,1.05,0.53
"8482089","STL",43,497,500,54,46,9,9,0,5,3,120,9,13,8,19,15,32714,4342,730,49.8,5.94,5.06,1.98,4.15,14.79,0.6667,10.78,39.45,37786,1.81,1.43,-0.38
"8482122","MIN",59,1308,1215,85,73,7,14,1,7,1,126,277,36,36,17,10,74119,5170,7146,51.8,4.13,3.55,1.02,5.57,0.5,0.9964,25.07,18.14,86435,0.71,0.42,-0.29
"8482733","STL",44,597,641,41,56,2,2,0,1,2,33,84,4,18,19,12,39584,2601,2767,48.2,3.73,5.09,0.36,1.38,2.6,0.9762,5.54,23.42,44952,1.52,0.96,-0.56
"8483452","MIN",8,81,87,5,8,1,1,0,0,0,4,0,1,0,2,1,4796,287,5,48.2,3.75,6.01,1.5,0,0,NA,12.54,0,5088,1.42,0.71,-0.71
"8483460","MIN",13,133,178,12,9,0,0,0,0,0,5,16,2,2,8,2,9200,187,381,42.8,4.7,3.52,0,0,0,1,38.5,18.9,9768,2.95,0.74,-2.21
"8483499","VAN",46,438,612,38,52,6,8,0,0,0,19,50,3,15,1,8,33169,1272,1733,41.7,4.12,5.64,1.52,0,0,1,8.49,31.16,36174,0.1,0.8,0.7
"8483516","STL",38,509,586,47,43,14,17,2,2,2,112,8,11,8,9,14,33054,4070,605,46.5,5.12,4.68,3.38,3.54,11.9,0.75,9.73,47.6,37729,0.86,1.34,0.48
"8484798","VAN",45,666,733,31,70,1,7,3,7,1,173,11,17,9,12,15,44831,5241,755,47.6,2.49,5.62,0.64,6.87,4.77,0.9091,11.68,42.91,50827,0.85,1.06,0.21
"8474564","NSH",52,700,670,54,48,13,8,7,8,1,314,6,30,5,24,17,43277,7580,558,51.1,4.49,3.99,1.75,7.12,6.45,0.8333,14.25,32.26,51415,1.68,1.19,-0.49
"8474600","NSH",46,825,925,60,59,5,13,2,14,1,283,75,26,11,15,18,52687,6883,3961,47.1,4.1,4.03,1.23,8.37,0.91,0.9867,13.6,10,63531,0.85,1.02,0.17
"8475158","NSH",51,694,687,52,48,9,14,5,10,1,294,124,27,12,11,10,45837,6674,4972,50.3,4.08,3.77,1.81,8.09,0.72,0.9919,14.56,8.69,57483,0.69,0.63,-0.06
"8475287","NSH",52,678,712,44,48,5,8,4,2,0,113,131,16,12,26,7,38497,5190,5773,48.8,4.11,4.49,1.22,4.16,0,1,11.1,7.48,49460,1.89,0.51,-1.38
"8475745","CBJ",51,655,626,51,40,7,14,5,3,2,198,253,18,22,7,22,41168,6403,4882,51.1,4.46,3.5,1.84,4.5,1.47,0.9921,10.12,16.22,52453,0.48,1.51,1.03
"8475790","CBJ",29,332,475,22,34,0,1,0,0,0,3,159,3,14,7,4,25300,192,3801,41.1,3.13,4.84,0.14,0,0,1,56.25,13.26,29293,0.86,0.49,-0.37
"8476432","CBJ",44,629,588,54,35,8,14,0,2,0,73,110,18,12,17,12,34000,2718,3712,51.7,5.72,3.71,2.33,2.65,0,1,23.84,11.64,40430,1.51,1.07,-0.44
"8476539","NSH",43,515,620,51,39,4,13,3,4,1,223,7,20,7,10,12,34704,5656,414,45.4,5.29,4.05,1.76,4.46,8.7,0.8571,12.73,60.87,40774,0.88,1.06,0.18
"8476869","NSH",52,852,947,65,57,2,13,0,1,0,93,213,18,19,19,8,55313,4494,7006,47.4,4.23,3.71,0.98,0.8,0,1,14.42,9.76,66813,1.02,0.43,-0.59
"8476887","NSH",52,771,787,59,51,15,12,9,12,1,309,12,28,12,17,21,46763,7060,1079,49.5,4.54,3.93,2.08,10.71,3.34,0.9167,14.28,40.04,54902,1.11,1.38,0.27
"8476923","CBJ",41,807,703,54,41,5,11,1,2,1,88,43,18,10,20,6,44468,3821,2159,53.4,4.37,3.32,1.3,2.83,1.67,0.9767,16.96,16.67,50448,1.43,0.43,-1
"8477424","NSH",36,1596,1689,69,74,0,0,0,0,0,296,203,25,15,1,1,103436,9579,9130,48.6,2.4,2.58,0,0,0,1,9.4,5.91,122145,0.03,0.03,0
"8477425","CBJ",38,368,438,26,30,3,2,0,0,0,7,48,3,6,13,13,22537,340,1807,45.7,4.15,4.79,0.8,0,0,1,31.76,11.95,24684,1.9,1.9,0
"8477446","MIN",61,614,670,44,48,7,6,0,0,1,27,257,20,24,24,21,42508,1197,6625,47.8,3.73,4.07,1.1,0,0.54,0.9961,60.15,13.04,50330,1.72,1.5,-0.22
"8477497","CBJ",49,670,608,45,43,1,8,1,5,2,147,186,17,23,6,12,37255,4942,4153,52.4,4.35,4.16,0.87,4.37,1.73,0.9892,12.38,19.94,46350,0.47,0.93,0.46
"8478047","NSH",45,594,548,38,40,6,7,4,2,1,107,4,9,4,10,28,32331,4821,277,52,4.23,4.45,1.45,4.48,13,0.75,6.72,51.99,37429,0.96,2.69,1.73
"8478460","CBJ",45,1077,899,62,59,9,15,2,13,2,223,88,20,30,9,11,58100,6685,3510,54.5,3.84,3.66,1.49,8.08,2.05,0.9773,10.77,30.77,68295,0.47,0.58,0.11
"8478500","CBJ",51,1012,954,66,59,5,10,1,2,2,108,317,22,29,16,7,59317,4653,8063,51.5,4.01,3.58,0.91,2.32,0.89,0.9937,17.02,12.95,72033,0.8,0.35,-0.45
"8479370","NSH",45,483,533,26,43,5,6,0,0,0,11,91,10,9,14,16,29594,526,3604,47.5,3.16,5.23,1.34,0,0,1,68.44,8.99,33724,1.49,1.71,0.22
"8479371","CBJ",47,691,717,45,43,2,2,0,0,0,13,146,4,22,14,11,41067,425,4829,49.1,3.94,3.77,0.35,0,0,1,33.88,16.4,46321,1.09,0.85,-0.24
"8479671","CBJ",33,442,376,39,21,9,2,0,0,0,5,29,4,2,8,9,25197,357,1378,54,5.57,3,1.57,0,0,1,40.34,5.22,26932,1.07,1.2,0.13
"8479944","CBJ",11,83,108,5,7,1,1,0,0,0,2,20,0,5,6,6,6019,69,357,43.5,2.99,4.19,1.2,0,0,1,0,50.42,6445,3.35,3.35,0
"8480246","NSH",49,714,824,47,61,2,7,0,0,0,14,200,9,14,10,6,45794,1074,6311,46.4,3.69,4.8,0.71,0,0,1,30.17,7.99,53179,0.68,0.41,-0.27
"8480806","CBJ",46,402,490,30,31,3,4,0,0,0,12,127,7,17,2,5,28564,656,4391,45.1,3.78,3.91,0.88,0,0,1,38.41,13.94,33611,0.21,0.54,0.33
"8480893","CBJ",49,764,677,52,41,11,10,5,10,2,267,26,23,24,16,18,44364,7510,1284,53,4.22,3.33,1.7,7.19,5.61,0.9231,11.03,67.29,53158,1.08,1.22,0.14
"8481056","EDM",37,489,470,33,32,0,4,0,0,0,12,76,9,13,10,9,29753,469,3425,51,3.99,3.87,0.48,0,0,1,69.08,13.66,33647,1.07,0.96,-0.11
"8481716","CBJ",32,419,380,25,25,2,5,4,2,0,116,13,12,12,21,4,22436,3268,449,52.4,4.01,4.01,1.12,6.61,0,1,13.22,96.21,26153,2.89,0.55,-2.34
"8482062","VGK",63,601,630,51,53,4,4,0,0,1,26,138,23,13,26,10,40005,881,4036,48.8,4.59,4.77,0.72,0,0.89,0.9928,93.98,11.6,44922,2.08,0.8,-1.28
"8482111","NSH",33,473,443,29,36,0,7,0,0,0,7,19,4,10,6,1,26632,611,1200,51.6,3.92,4.87,0.95,0,0,1,23.57,30,28443,0.76,0.13,-0.63
"8482482","NSH",38,590,582,43,44,0,10,0,0,0,10,51,9,9,12,4,35414,607,2688,50.3,4.37,4.47,1.02,0,0,1,53.38,12.05,38709,1.12,0.37,-0.75
"8482660","CBJ",48,516,496,35,38,3,8,1,1,2,108,10,12,7,10,6,30297,4114,297,51,4.16,4.52,1.31,1.75,24.24,0.8,10.5,84.85,34708,1.04,0.62,-0.42
"8482705","CBJ",51,701,665,52,47,2,15,0,1,0,31,54,9,8,16,7,39608,1329,2670,51.3,4.73,4.27,1.55,2.71,0,1,24.38,10.79,43607,1.32,0.58,-0.74
"8482768","NSH",47,511,551,39,36,2,12,0,0,0,22,28,7,5,11,16,31012,1227,1599,48.1,4.53,4.18,1.63,0,0,1,20.54,11.26,33838,1.17,1.7,0.53
"8482982","CBJ",36,1721,1655,63,61,0,0,0,1,1,274,292,16,21,0,2,104279,9047,9404,51,2.17,2.11,0,0.4,0.38,0.9966,6.37,8.04,122730,0,0.06,0.06
"8483465","NSH",15,113,177,13,9,1,2,0,0,0,12,9,3,1,0,2,8040,569,477,39,5.82,4.03,1.34,0,0,1,18.98,7.55,9086,0,0.79,0.79
"8483485","CBJ",48,784,756,50,61,9,10,0,2,1,71,135,9,23,4,9,46769,2444,3510,50.9,3.85,4.7,1.46,2.95,1.03,0.9926,13.26,23.59,52723,0.27,0.61,0.34
"8484166","CBJ",51,782,732,58,51,7,12,2,6,2,242,27,19,21,14,20,46701,6875,1429,51.7,4.47,3.93,1.46,4.19,5.04,0.9259,9.95,52.9,55005,0.92,1.31,0.39
"8485405","NSH",2,15,23,1,2,0,1,0,0,0,9,0,0,0,0,0,1148,230,0,39.5,3.14,6.27,3.14,0,NA,NA,0,NA,1378,0,0,0
"8473604","WPG",51,530,517,33,38,2,10,3,2,2,155,20,13,11,19,8,34705,5362,890,50.6,3.42,3.94,1.24,3.36,8.09,0.9,8.73,44.49,40957,1.67,0.7,-0.97
"8474568","WPG",26,271,275,18,26,0,2,0,0,0,2,64,2,9,9,4,17306,78,2401,49.6,3.74,5.41,0.42,0,0,1,92.31,13.49,19785,1.64,0.73,-0.91
"8474679","WPG",33,291,323,17,22,1,3,0,3,0,121,31,7,9,5,5,20009,3595,1171,47.4,3.06,3.96,0.72,3,0,1,7.01,27.67,24775,0.73,0.73,0
"8475168","DAL",47,503,607,47,46,3,13,5,12,3,230,9,33,9,6,11,37918,6967,405,45.3,4.46,4.37,1.52,8.78,26.67,0.6667,17.05,80,45290,0.48,0.87,0.39
"8475794","DAL",9,105,114,13,5,3,1,0,0,2,25,4,4,0,1,3,7091,855,137,47.9,6.6,2.54,2.03,0,52.55,0.5,16.84,0,8083,0.45,1.34,0.89
"8475799","WPG",33,350,323,22,26,1,1,1,0,2,91,8,8,8,9,10,21722,3343,351,52,3.65,4.31,0.33,1.08,20.51,0.75,8.62,82.05,25416,1.27,1.42,0.15
"8476278","DAL",48,383,419,28,35,2,6,0,0,0,12,152,11,11,15,17,29187,418,4932,47.8,3.45,4.32,0.99,0,0,1,94.74,8.03,34537,1.56,1.77,0.21
"8476331","WPG",51,847,832,51,74,1,7,0,0,0,10,230,7,28,20,14,55410,1309,5909,50.4,3.31,4.81,0.52,0,0,1,19.25,17.06,62628,1.15,0.8,-0.35
"8476460","WPG",51,880,794,63,60,18,22,2,14,2,245,32,23,13,13,26,54553,6852,1554,52.6,4.16,3.96,2.64,8.41,4.63,0.9375,12.08,30.12,62959,0.74,1.49,0.75
"8476480","WPG",32,327,308,16,33,1,2,0,0,1,78,34,6,8,7,10,20708,2862,1365,51.5,2.78,5.74,0.52,0,2.64,0.9706,7.55,21.1,24935,1.01,1.44,0.43
"8476871","WPG",28,256,270,29,21,4,5,0,0,0,13,34,5,5,11,4,15772,583,1286,48.7,6.62,4.79,2.05,0,0,1,30.87,14,17641,2.24,0.82,-1.42
"8476889","DAL",34,242,281,21,26,0,6,0,0,0,10,156,9,10,10,13,20520,382,4147,46.3,3.68,4.56,1.05,0,0,1,84.82,8.68,25049,1.44,1.87,0.43
"8476902","DAL",55,808,910,63,69,3,12,0,1,1,49,385,17,26,13,8,60397,3267,10423,47,3.76,4.11,0.89,1.1,0.35,0.9974,18.73,8.98,74087,0.63,0.39,-0.24
"8476945","WPG",38,1746,1613,62,77,0,0,0,0,2,249,294,18,19,2,1,115542,9487,9097,52,1.93,2.4,0,0,0.79,0.9932,6.83,7.52,134126,0.05,0.03,-0.02
"8477504","WPG",49,881,886,49,73,5,12,0,10,2,229,61,22,20,15,11,59626,6858,2702,49.9,2.96,4.41,1.03,5.25,2.66,0.9672,11.55,26.65,69186,0.78,0.57,-0.21
"8477938","WPG",26,253,335,15,34,2,1,0,0,0,8,53,1,8,6,0,19171,440,1786,43,2.82,6.38,0.56,0,0,1,8.18,16.13,21397,1.01,0,-1.01
"8478398","WPG",51,840,769,62,61,13,18,5,6,2,239,92,22,19,8,17,52387,6639,3582,52.2,4.26,4.19,2.13,5.96,2.01,0.9783,11.93,19.1,62608,0.46,0.98,0.52
"8478420","DAL",43,568,658,47,35,11,16,4,23,2,290,12,34,12,35,36,40562,7843,710,46.3,4.17,3.11,2.4,12.39,10.14,0.8333,15.61,60.85,49115,2.57,2.64,0.07
"8478449","DAL",27,338,344,33,19,2,8,2,8,2,135,29,17,6,9,13,21324,3500,1412,49.6,5.57,3.21,1.69,10.29,5.1,0.931,17.49,15.3,26236,1.23,1.78,0.55
"8479351","DAL",46,500,563,39,40,6,8,0,2,0,31,159,16,17,12,19,35886,1241,5031,47,3.91,4.01,1.4,5.8,0,1,46.41,12.16,42158,1.02,1.62,0.6
"8479378","WPG",49,664,667,49,43,6,7,0,0,0,10,80,5,12,36,15,40146,855,3472,49.9,4.39,3.86,1.17,0,0,1,21.05,12.44,44473,2.91,1.21,-1.7
"8479414","DAL",20,137,153,14,5,3,1,0,0,0,5,2,5,2,8,4,10046,180,56,47.2,5.02,1.79,1.43,0,0,1,100,128.57,10282,2.8,1.4,-1.4
"8479979","DAL",38,1513,1659,65,67,0,0,0,0,2,295,338,32,22,0,3,111910,10137,11571,47.7,2.09,2.16,0,0,0.62,0.9941,11.36,6.84,133618,0,0.08,0.08
"8480014","WPG",51,735,702,54,57,7,19,9,8,2,236,7,22,7,11,31,48010,6522,481,51.1,4.05,4.27,1.95,9.38,14.97,0.7143,12.14,52.39,55013,0.72,2.03,1.31
"8480027","DAL",55,815,783,57,44,18,12,13,14,3,375,14,43,14,17,23,52819,10170,1159,51,3.88,3,2.04,9.56,9.32,0.7857,15.22,43.49,64148,0.95,1.29,0.34
"8480036","DAL",52,791,823,53,60,2,15,3,14,3,321,283,38,19,16,14,59522,8700,7461,49,3.21,3.63,1.03,7.03,1.45,0.9894,15.72,9.17,75683,0.76,0.67,-0.09
"8480113","WPG",49,647,584,46,49,8,5,2,1,0,73,101,15,12,7,6,39243,2741,3287,52.6,4.22,4.5,1.19,3.94,0,1,19.7,13.14,45271,0.56,0.48,-0.08
"8480145","WPG",34,610,558,35,36,2,5,0,0,1,103,142,11,19,11,8,37069,3330,3881,52.2,3.4,3.5,0.68,0,0.93,0.993,11.89,17.62,44280,0.89,0.65,-0.24
"8480289","WPG",41,408,436,38,33,7,8,0,0,0,9,155,9,12,13,13,26458,696,3189,48.3,5.17,4.49,2.04,0,0,1,46.55,13.55,30343,1.54,1.54,0
"8480878","DAL",40,556,613,38,49,3,9,0,0,1,24,16,20,13,9,6,36664,811,956,47.6,3.73,4.81,1.18,0,3.77,0.9375,88.78,48.95,38431,0.84,0.56,-0.28
"8480950","DAL",33,352,434,36,38,1,5,0,0,0,7,70,6,9,14,4,26873,224,2706,44.8,4.82,5.09,0.8,0,0,1,96.43,11.97,29803,1.69,0.48,-1.21
"8481043","WPG",44,374,391,25,27,3,6,0,0,0,11,140,10,15,3,9,23862,498,2963,48.9,3.77,4.07,1.36,0,0,1,72.29,18.22,27323,0.4,1.19,0.79
"8481581","DAL",50,874,893,54,67,2,13,1,4,3,125,132,32,25,14,8,55279,5742,4979,49.5,3.52,4.36,0.98,3.13,2.17,0.9773,20.06,18.08,66000,0.76,0.44,-0.32
"8482145","DAL",55,724,661,52,47,9,10,0,3,2,92,23,23,10,13,17,45006,4729,1267,52.3,4.16,3.76,1.52,2.28,5.68,0.913,17.51,28.41,51002,0.92,1.2,0.28
"8482740","DAL",55,742,848,50,49,9,14,15,12,3,346,49,42,14,17,16,51672,9122,1906,46.7,3.48,3.41,1.6,10.66,5.67,0.9388,16.58,26.44,62700,0.98,0.92,-0.06
"8482787","WPG",6,46,55,4,8,0,0,0,0,0,0,0,0,0,6,4,3192,38,51,45.5,4.51,9.02,0,0,0,NA,0,0,3281,6.58,4.39,-2.19
"8483425","DAL",34,396,435,24,29,2,3,0,0,0,7,34,7,13,18,13,29283,314,1924,47.7,2.95,3.57,0.61,0,0,1,80.25,24.32,31521,2.06,1.48,-0.58
"8484829","DAL",55,541,574,45,42,7,8,2,1,2,68,106,23,9,14,15,37763,2996,4206,48.5,4.29,4,1.43,3.6,1.71,0.9811,27.64,7.7,44965,1.12,1.2,0.08
"8474013","UTA",54,788,766,58,61,4,10,0,0,0,12,294,12,26,22,11,49191,569,7392,50.7,4.24,4.46,1.02,0,0,1,75.92,12.66,57152,1.39,0.69,-0.7
"8475461","UTA",2,6,13,1,0,0,0,0,0,0,0,0,0,0,0,1,712,0,20,31.6,5.06,0,0,NA,0,NA,NA,0,732,0,4.92,4.92
"8476874","CGY",31,475,479,39,46,2,13,0,0,0,3,91,2,13,2,3,30617,421,3156,49.8,4.59,5.41,1.76,0,0,1,17.1,14.83,34194,0.21,0.32,0.11
"8477220","UTA",54,932,832,73,74,4,7,0,0,1,49,188,20,22,12,11,52931,2321,6376,52.8,4.96,5.03,0.75,0,0.56,0.9947,31.02,12.42,61628,0.7,0.64,-0.06
"8477951","UTA",54,812,661,78,57,13,18,8,6,2,307,132,28,19,15,23,48717,8020,5476,55.1,5.76,4.21,2.29,6.28,1.31,0.9848,12.57,12.49,62213,0.87,1.33,0.46
"8478474","UTA",54,717,690,60,64,13,15,1,0,3,110,268,13,16,14,10,42645,4393,6670,51,5.07,5.4,2.36,0.82,1.62,0.9888,10.65,8.64,53708,0.94,0.67,-0.27
"8478507","UTA",52,910,855,75,79,2,15,0,0,1,22,135,20,21,8,11,54241,1358,5393,51.6,4.98,5.24,1.13,0,0.67,0.9926,53.02,14.02,60992,0.47,0.65,0.18
"8478831","UTA",53,505,600,45,48,3,4,0,0,1,25,287,18,19,13,11,35397,1271,6789,45.7,4.58,4.88,0.71,0,0.53,0.9965,50.98,10.08,43457,1.08,0.91,-0.17
"8478872","UTA",43,2033,1944,107,82,0,0,0,0,3,348,368,30,25,1,1,124365,11384,11760,51.1,3.1,2.37,0,0,0.92,0.9918,9.49,7.65,147509,0.02,0.02,0
"8479293","UTA",31,224,267,20,26,0,1,0,0,1,8,3,8,0,12,18,16080,395,243,45.6,4.48,5.82,0.22,0,14.81,0.6667,72.91,0,16718,2.58,3.88,1.3
"8479343","UTA",54,864,689,82,57,10,24,3,18,2,310,15,29,15,19,25,50467,8409,1175,55.6,5.85,4.07,2.43,8.99,6.13,0.8667,12.42,45.96,60051,1.14,1.5,0.36
"8479410","UTA",50,912,851,70,68,2,17,4,14,2,292,268,29,22,24,14,54814,7558,6966,51.7,4.6,4.47,1.25,8.57,1.03,0.9925,13.81,11.37,69338,1.25,0.73,-0.52
"8479977","UTA",43,502,436,49,37,8,9,0,0,0,27,9,9,6,8,12,29251,1266,437,53.5,6.03,4.55,2.09,0,0,1,25.59,49.43,30954,0.93,1.4,0.47
"8480434","UTA",48,878,782,52,61,2,15,0,4,1,86,29,13,11,16,12,46478,3585,1627,52.9,4.03,4.72,1.32,4.02,2.21,0.9655,13.05,24.34,51690,1.11,0.84,-0.27
"8480855","UTA",44,560,524,37,44,4,4,0,0,1,23,90,11,10,22,14,30547,890,3455,51.7,4.36,5.19,0.94,0,1.04,0.9889,44.49,10.42,34892,2.27,1.44,-0.83
"8482175","UTA",54,797,670,72,51,9,14,3,1,3,160,10,23,9,15,15,42838,6012,637,54.3,6.05,4.29,1.93,2.4,16.95,0.7,13.77,50.86,49487,1.09,1.09,0
"8482699","UTA",54,794,723,66,53,22,12,8,13,2,312,30,29,12,15,11,45398,8124,1461,52.3,5.23,4.2,2.7,9.31,4.93,0.9333,12.85,29.57,54983,0.98,0.72,-0.26
"8483431","UTA",37,536,559,39,36,10,7,4,4,1,190,27,21,8,19,17,31790,5303,1645,48.9,4.42,4.08,1.93,5.43,2.19,0.963,14.26,17.51,38738,1.77,1.58,-0.19
"8484386","UTA",11,132,140,7,9,0,1,0,0,0,0,3,0,3,4,1,9180,63,325,48.5,2.75,3.53,0.39,0,0,1,0,33.23,9568,1.51,0.38,-1.13
"8474574","VAN",48,701,829,35,70,0,3,0,0,0,16,156,9,21,28,17,47238,686,5126,45.8,2.67,5.33,0.23,0,0,1,47.23,14.75,53050,1.9,1.15,-0.75
"8475169","VAN",39,531,607,26,54,4,7,1,1,1,67,7,12,5,26,20,32744,3004,289,46.7,2.86,5.94,1.21,2.4,12.46,0.8571,14.38,62.28,36037,2.6,2,-0.6
"8475762","VAN",2,9,21,3,2,0,0,0,0,0,0,6,0,0,1,0,1271,0,336,30,8.5,5.66,0,NA,0,1,NA,0,1607,2.24,0,-2.24
"8477967","VAN",12,493,553,21,23,0,0,0,1,1,97,113,7,5,0,0,33970,3241,3526,47.1,2.23,2.44,0,1.11,1.02,0.9912,7.78,5.1,40737,0,0,0
"8477969","VAN",49,701,968,42,93,2,7,0,0,0,31,195,27,17,25,7,54643,1382,5927,42,2.77,6.13,0.59,0,0,1,70.33,10.33,61952,1.45,0.41,-1.04
