"game_id","stint_start","stint_end","duration_sec","home_players","away_players","shots_home","shots_away","home_abbrev","away_abbrev"
"2025020869",2455,2456,1,"8474574;8478498;8480012;8484240;8484268","8475166;8477939;8478443;8479361;8479442",0,0,"VAN","TOR"
"2025020869",2456,2467,11,"8474574;8478856;8480012;8484240;8484268","8475166;8477939;8478443;8479361;8479442",0,0,"VAN","TOR"
"2025020870",1957,1998,41,"8478507;8478872;8479410;8479977;8480849","8476902;8478420;8479193;8480036;8484829",0,0,"UTA","DAL"
"2025020870",1998,2003,5,"8477220;8478872;8479410;8479977;8480849","8476902;8478420;8479193;8480036;8484829",0,0,"UTA","DAL"
"2025020870",2003,2004,1,"8477220;8478872;8479410;8479977;8480849","8476902;8479193;8480036;8482740;8484829",0,0,"UTA","DAL"
"2025020870",2004,2006,2,"8477220;8477951;8478872;8479410;8479977","8476902;8479193;8480036;8482740;8484829",0,0,"UTA","DAL"
"2025020870",2006,2013,7,"8477220;8477951;8478872;8479977;8480434","8476902;8479193;8480036;8482740;8484829",0,0,"UTA","DAL"
"2025020870",2013,2028,15,"8477220;8477951;8478872;8479343;8480434","8476902;8479193;8480036;8482740;8484829",0,0,"UTA","DAL"
"2025020874",1759,1811,52,"8476958;8478427;8478970;8482093;8483548","8474563;8475208;8476341;8477942;8482124",0,0,"CAR","LAK"
"2025020874",2360,2400,40,"8473533;8476906;8476958;8477940;8483548","8471685;8474563;8475208;8476341;8479675",0,0,"CAR","LAK"
"2025020885",1691,1710,19,"8475172;8480727;8480797;8480860;8481692","8476931;8477939;8479318;8479361;8479442",0,0,"CGY","TOR"
"2025020887",3379,3387,8,"8474593;8478399;8480192;8481032;8481721","8475745;8475790;8478007;8478500;8482705",0,0,"NJD","CBJ"
"2025020891",984,998,14,"8475218;8477934;8478402;8478971;8480803","8476931;8476932;8477939;8478443;8479318",0,0,"EDM","TOR"
"2025020892",2400,2424,24,"8473986;8480068;8480843;8481605;8482178","8474586;8475831;8476457;8478407;8482665",0,0,"ANA","SEA"
"2025020894",2761,2766,5,"8475745;8476923;8478460;8482705;8482982","8481519;8481568;8483506;8484144;8484197",0,0,"CBJ","CHI"
"2025020900",1903,1926,23,"8474150;8480727;8480860;8481068;8482445","8475218;8477465;8477934;8478402;8480803",1,0,"CGY","EDM"
"2025020902",196,212,16,"8471685;8475311;8476441;8477960;8482730","8474586;8477986;8478916;8482665;8482858",0,0,"LAK","SEA"
"2025020902",2950,2963,13,"8474563;8475311;8477942;8477960;8482124","8474586;8477986;8478916;8482665;8482858",0,0,"LAK","SEA"
"2025020961",915,952,37,"8474593;8476462;8478399;8478414;8480002","8475683;8477932;8477933;8478055;8482113",0,0,"NJD","FLA"
"2025020965",1525,1536,11,"8474150;8476399;8477346;8480860;8481692","8475168;8476902;8479193;8479351;8480036",0,0,"CGY","DAL"
"2025020969",3101,3135,34,"8479983;8482137;8482166;8484227;8484801","8476875;8480018;8481540;8482087;8482487",0,0,"SJS","MTL"
"2025020979",1158,1184,26,"8474564;8474600;8475287;8476869;8477424","8476854;8476914;8477496;8477956;8479325",0,0,"NSH","BOS"
"2025020985",1331,1348,17,"8476891;8477444;8482821;8483493;8484783","8477969;8478444;8482079;8484240;8484268",0,0,"CHI","VAN"
"2025020988",2997,3023,26,"8477964;8478396;8478397;8478403;8481033","8477451;8478864;8479406;8480800;8482122",0,0,"VGK","MIN"
"2025020992",432,459,27,"8477949;8479312;8480802;8480807;8480839","8474600;8475158;8476869;8476887;8477424",0,0,"BUF","NSH"
"2025020998",2341,2344,3,"8474150;8476874;8480860;8481692;8482679","8473533;8476958;8477940;8482100;8483548",0,0,"CGY","CAR"
"2025021002",1570,1581,11,"8474578;8475810;8478438;8478450;8481668","8476854;8476914;8479987;8482511;8483489",0,0,"PIT","BOS"
"2025021003",553,567,14,"8480045;8480064;8482659;8482671;8484305","8474151;8477404;8477992;8478519;8482655",0,0,"BUF","TBL"
"2025021003",899,903,4,"8477949;8479420;8480045;8480839;8482671","8474151;8475167;8476826;8477992;8480995",0,0,"BUF","TBL"
"2025021003",963,1001,38,"8480045;8480064;8480839;8483500;8484305","8474151;8475167;8477992;8478519;8479542",0,0,"BUF","TBL"
"2025021005",2395,2400,5,"8474593;8476462;8480002;8481559;8482684","8476434;8477429;8477456;8481542;8482762",0,0,"NJD","DET"
"2025021006",2215,2242,27,"8476885;8478024;8481605;8484153;8484762","8477402;8479385;8480981;8481598;8482516",0,0,"ANA","STL"
"2025021007",3065,3077,12,"8477964;8478396;8478397;8478403;8478499","8475218;8477934;8478402;8478971;8480803",0,0,"VGK","EDM"
"2025021014",1175,1190,15,"8480018;8481540;8482087;8482487;8483457","8475171;8476853;8477939;8479318;8479361",0,0,"MTL","TOR"
"2025021018",1917,1951,34,"8475883;8478427;8480336;8480817;8482093","8471724;8478438;8478854;8479973;8482475",0,0,"CAR","PIT"
"2025021025",2699,2730,31,"8476999;8478469;8481596;8482092;8482245","8480018;8480865;8483457;8483515;8484170",0,0,"OTT","MTL"
"2025021025",2730,2731,1,"8476999;8478469;8480801;8481596;8482245","8480018;8480865;8483457;8483515;8484170",0,0,"OTT","MTL"
"2025021025",2731,2738,7,"8476999;8478469;8480801;8481596;8481606","8480018;8480865;8483457;8483515;8484170",0,0,"OTT","MTL"
"2025021025",2738,2741,3,"8476999;8478469;8480801;8481606;8482116","8480018;8480865;8483457;8483515;8484170",0,0,"OTT","MTL"
"2025021026",843,878,35,"8480015;8480220;8481035;8481546;8482142","8479345;8479400;8480313;8480796;8482088",0,0,"PHI","WSH"
"2025021026",878,879,1,"8477948;8480015;8480220;8481035;8482142","8479345;8479400;8480313;8480796;8482088",0,0,"PHI","WSH"
"2025021026",879,887,8,"8477499;8477948;8478439;8480220;8481035","8479345;8479400;8480313;8480796;8482088",0,0,"PHI","WSH"
"2025021026",887,890,3,"8477499;8477948;8478439;8481035;8481533","8479345;8479400;8480313;8480796;8482088",0,0,"PHI","WSH"
"2025021026",890,892,2,"8477499;8477948;8478439;8481035;8481533","8478911;8479345;8479400;8480313;8482088",0,0,"PHI","WSH"
"2025021026",2769,2791,22,"8477499;8477948;8477989;8480015;8481035","8479345;8479400;8480313;8480873;8484186",0,0,"PHI","WSH"
"2025021029",3079,3119,40,"8475171;8479361;8480870;8481122;8482720","8475798;8476885;8480843;8481605;8484762",0,0,"TOR","ANA"
"2025021034",3502,3513,11,"8475168;8476278;8476902;8479979;8480878","8477465;8477953;8478013;8481056;8483512",0,0,"DAL","EDM"
"2025021037",2419,2427,8,"8477346;8477951;8478872;8479343;8479410","8477987;8481519;8482176;8483506;8484144",0,0,"UTA","CHI"
"2025021037",2427,2451,24,"8477346;8477951;8478872;8479343;8479410","8481519;8482176;8483493;8483506;8484144",0,0,"UTA","CHI"
"2025021039",2349,2384,35,"8475188;8475913;8477447;8478403;8478499","8474578;8477511;8478438;8478450;8481668",0,0,"VGK","PIT"
"2025021041",2182,2208,26,"8476917;8477500;8477950;8478009;8478445","8475311;8476441;8479675;8482155;8482730",0,0,"NYI","LAK"
"2025021041",2208,2209,1,"8476917;8477500;8477950;8478009;8478445","8471685;8475311;8476441;8479675;8482730",0,0,"NYI","LAK"
"2025021041",2209,2215,6,"8476917;8477500;8477950;8478009;8478445","8471685;8475311;8476441;8477960;8482730",0,0,"NYI","LAK"
"2025021041",2215,2238,23,"8477369;8477500;8477950;8478009;8478445","8471685;8475311;8476441;8477960;8482730",0,0,"NYI","LAK"
"2025021043",2308,2338,30,"8476999;8478469;8481596;8482092;8482245","8478024;8481605;8482178;8483445;8484153",0,0,"OTT","ANA"
"2025021043",2338,2340,2,"8476999;8478469;8480801;8481596;8482245","8478024;8481605;8482178;8483445;8484153",0,0,"OTT","ANA"
"2025021043",2340,2344,4,"8476999;8478469;8480801;8481596;8481606","8478024;8481605;8482178;8483445;8484153",0,0,"OTT","ANA"
"2025021043",2344,2353,9,"8476999;8478469;8480801;8481528;8481606","8478024;8481605;8482178;8483445;8484153",0,0,"OTT","ANA"
"2025021043",2353,2355,2,"8476999;8478469;8480801;8481528;8481606","8476885;8478024;8481605;8483445;8484153",0,0,"OTT","ANA"
"2025021044",265,280,15,"8477845;8478440;8480313;8480796;8481656","8477507;8478042;8478401;8479325;8480280",0,0,"WSH","BOS"
"2025021044",2200,2226,26,"8476880;8479345;8479400;8480313;8480796","8476854;8478042;8478401;8480280;8482511",0,0,"WSH","BOS"
"2025021047",3551,3562,11,"8477949;8479312;8480802;8480839;8484305","8475171;8476931;8479361;8480870;8482720",0,0,"BUF","TOR"
"2025021049",1472,1476,4,"8475167;8476883;8478416;8478519;8479542","8475883;8476958;8478970;8480830;8482093",0,0,"TBL","CAR"
"2025021053",214,223,9,"8475168;8479979;8480878;8481581;8484938","8476434;8481542;8482078;8482762;8483464",0,0,"DAL","DET"
"2025021053",223,246,23,"8475168;8479351;8479979;8480878;8481581","8476434;8481542;8482078;8482762;8483464",0,0,"DAL","DET"
"2025021053",2615,2651,36,"8475168;8476902;8479351;8479979;8480878","8476434;8477456;8479337;8481542;8482762",0,0,"DAL","DET"
"2025021053",2651,2653,2,"8476902;8479351;8479979;8481581;8482740","8474141;8476434;8477456;8481542;8482762",0,0,"DAL","DET"
"2025021053",2653,2656,3,"8476902;8479351;8479979;8481581;8482740","8474141;8476434;8481542;8482078;8482762",0,0,"DAL","DET"
"2025021053",2656,2658,2,"8476902;8479351;8479979;8481581;8482740","8474141;8476434;8481542;8481607;8482078",0,0,"DAL","DET"
"2025021053",2658,2671,13,"8476902;8478047;8479979;8481581;8482740","8474141;8475279;8476434;8481607;8482078",0,0,"DAL","DET"
"2025021056",1162,1198,36,"8475188;8477447;8478403;8478483;8478499","8477479;8481519;8481568;8483450;8484783",0,0,"VGK","CHI"
"2025021059",2674,2688,14,"8480018;8480865;8481540;8483457;8484170","8474590;8480068;8480843;8481605;8483445",0,0,"MTL","ANA"
"2025021060",2053,2068,15,"8478493;8478864;8480800;8482122;8482661","8475166;8476931;8476932;8477939;8479442",0,0,"MIN","TOR"
"2025021063",2828,2840,12,"8475279;8475753;8476434;8482078;8484471","8476874;8480028;8481692;8482679;8484150",0,0,"DET","CGY"
"2025021070",2028,2045,17,"8476923;8478460;8480893;8482982;8484166","8476958;8477940;8480830;8482100;8483548",0,0,"CBJ","CAR"
"2025021075",2941,2953,12,"8475188;8475913;8477447;8478403;8478499","8480045;8480802;8480807;8480839;8482659",0,0,"VGK","BUF"
"2025021080",2381,2400,19,"8475754;8475809;8476967;8477492;8484258","8475168;8479979;8480027;8480036;8481581",0,0,"COL","DAL"
"2025021082",1079,1093,14,"8474590;8478873;8480843;8482803;8484153","8477499;8477948;8477989;8478435;8478439",0,0,"ANA","PHI"
"2025021085",575,606,31,"8475279;8475753;8476434;8477456;8479337","8480018;8480865;8481540;8482487;8483457",0,0,"DET","MTL"
"2025021085",2624,2647,23,"8476434;8477456;8479337;8481607;8482762","8480018;8480865;8481540;8482487;8483457",0,0,"DET","MTL"
"2025021087",2829,2863,34,"8474600;8475158;8476869;8476887;8481020","8476905;8477986;8478916;8479324;8482259",0,0,"NSH","SEA"
"2025021087",2863,2864,1,"8474600;8475287;8476869;8476887;8481020","8476905;8477986;8478916;8479324;8482259",0,0,"NSH","SEA"
"2025021087",2864,2865,1,"8474600;8475287;8476869;8476887;8481020","8477986;8478916;8479324;8482259;8482665",0,0,"NSH","SEA"
"2025021087",2865,2866,1,"8474600;8475287;8476869;8476887;8481020","8476457;8478916;8479324;8482259;8482665",0,0,"NSH","SEA"
"2025021087",2866,2868,2,"8474600;8475287;8476869;8476887;8481020","8476457;8478407;8478916;8482259;8482665",0,0,"NSH","SEA"
"2025021087",2868,2871,3,"8474600;8475287;8476887;8480246;8481020","8476457;8478407;8478916;8482259;8482665",0,0,"NSH","SEA"
"2025021106",90,109,19,"8476999;8478469;8480208;8481528;8482245","8475166;8475171;8477939;8478443;8479361",0,0,"OTT","TOR"
"2025021109",1563,1574,11,"8475218;8475786;8476454;8478971;8480803","8476883;8477426;8478178;8478519;8482655",0,0,"EDM","TBL"
"2025021109",1574,1576,2,"8475218;8475786;8476454;8478971;8480803","8476453;8476883;8478178;8478519;8482655",0,0,"EDM","TBL"
"2025021109",1576,1586,10,"8475218;8475786;8476454;8478971;8480803","8476453;8476883;8478010;8478178;8482655",0,0,"EDM","TBL"
"2025021121",2276,2317,41,"8478851;8480018;8481540;8482487;8483457","8475883;8476958;8478427;8482093;8482100",0,0,"MTL","CAR"
"2025021128",2905,2921,16,"8476892;8477402;8479385;8480981;8484188","8478440;8479345;8480313;8480873;8484186",0,0,"STL","WSH"
"2025021135",1638,1655,17,"8477949;8480045;8480802;8480807;8480839","8476854;8476914;8477956;8482511;8483489",0,0,"BUF","BOS"
"2025021137",1661,1680,19,"8480018;8480865;8481540;8482487;8483457","8475745;8476923;8478460;8480893;8482982",0,0,"MTL","CBJ"
"2025021139",2072,2073,1,"8476826;8476878;8476883;8480426;8482929","8475831;8476905;8477986;8479324;8482259",0,0,"TBL","SEA"
"2025021143",1746,1783,37,"8477402;8479385;8480981;8481598;8482733","8477968;8479983;8482166;8484801;8484994",0,0,"STL","SJS"
"2025021145",3360,3398,38,"8476392;8476945;8480049;8482149;8483510","8475754;8476967;8477492;8478406;8480069",0,0,"WPG","COL"
"2025021145",3398,3404,6,"8476392;8476945;8480049;8482149;8483510","8476967;8477492;8478406;8480039;8480069",0,0,"WPG","COL"
"2025021146",659,694,35,"8477220;8477951;8477970;8478507;8479343","8476880;8479345;8479400;8480313;8480873",0,0,"UTA","WSH"
"2025021146",694,698,4,"8477220;8477951;8477970;8478507;8479343","8479345;8479400;8480313;8480873;8481656",0,0,"UTA","WSH"
"2025021146",698,699,1,"8477220;8477970;8478507;8479343;8483431","8478440;8479345;8480313;8481656;8484873",0,0,"UTA","WSH"
"2025021146",699,705,6,"8477220;8477970;8478507;8482699;8483431","8478440;8478911;8480313;8481656;8484873",0,0,"UTA","WSH"
"2025021146",705,706,1,"8477970;8478507;8480434;8482699;8483431","8478440;8478911;8480313;8481656;8484873",0,0,"UTA","WSH"
"2025021146",706,735,29,"8477970;8479410;8480434;8482699;8483431","8478440;8478911;8480313;8481656;8484873",0,0,"UTA","WSH"
"2025021150",1869,1888,19,"8479312;8479420;8480802;8480807;8481524","8476434;8477429;8479337;8481542;8482762",0,0,"BUF","DET"
"2025021155",382,410,28,"8477507;8477956;8479325;8480280;8483489","8477451;8478864;8479406;8480800;8482122",0,0,"BOS","MIN"
"2025021161",2375,2399,24,"8474600;8475158;8476869;8476887;8477424","8476875;8480018;8480865;8481540;8484170",0,0,"NSH","MTL"
"2025021162",2467,2495,28,"8476967;8477492;8478406;8480039;8480069","8473604;8476945;8480014;8480049;8480145",0,0,"COL","WPG"
"2025021162",2923,2937,14,"8476967;8477492;8478406;8480039;8480069","8476392;8476945;8480014;8480049;8480145",0,0,"COL","WPG"
"2025021163",2901,2930,29,"8475660;8477429;8479337;8481542;8482762","8478435;8480015;8481533;8481546;8482142",0,0,"DET","PHI"
"2025021170",639,696,57,"8475745;8478500;8481178;8482705;8482982","8476854;8478042;8478401;8479325;8480280",0,0,"CBJ","BOS"
"2025021173",1005,1022,17,"8475170;8476917;8477369;8478009;8481601","8471724;8476483;8478438;8478854;8481668",0,0,"NYI","PIT"
"2025021183",2398,2400,2,"8477365;8478569;8478854;8479973;8480980","8474141;8475753;8477429;8477456;8479337",0,0,"PIT","DET"
"2025021184",1187,1192,5,"8478463;8478911;8480313;8480796;8482088","8476461;8477499;8477948;8478435;8480015",0,0,"WSH","PHI"
"2025021184",2978,3001,23,"8476880;8477845;8479345;8479400;8480313","8477499;8477948;8477989;8478435;8478439",0,0,"WSH","PHI"
"2025021190",2173,2205,32,"8475200;8477505;8482137;8482166;8482667","8473986;8474590;8480068;8480843;8482178",0,0,"SJS","ANA"
"2025021197",3082,3120,38,"8475883;8476906;8478427;8480830;8482100","8475745;8478007;8478460;8480806;8483485",0,0,"CAR","CBJ"
"2025021206",1426,1474,48,"8475798;8476885;8480843;8481605;8484762","8475764;8480023;8480981;8481598;8482077",0,0,"ANA","STL"
"2025021206",1474,1475,1,"8475798;8476885;8480843;8481605;8484762","8475764;8477494;8479385;8480981;8481598",0,0,"ANA","STL"
"2025021206",1475,1476,1,"8476885;8480843;8481605;8484153;8484762","8475764;8477494;8479385;8480981;8481598",0,0,"ANA","STL"
"2025021206",1476,1479,3,"8480843;8481563;8481605;8484153;8484762","8475764;8477494;8479385;8480981;8481598",0,0,"ANA","STL"
"2025021206",1479,1484,5,"8480843;8481563;8482803;8484153;8484762","8475764;8477494;8479385;8480981;8481598",0,0,"ANA","STL"
"2025021206",1484,1485,1,"8480843;8481563;8482803;8484153;8484762","8476892;8477494;8479385;8480981;8481598",0,0,"ANA","STL"
"2025021208",2310,2340,30,"8476999;8481596;8482105;8482116;8482245","8478493;8478864;8480800;8482122;8482661",0,0,"OTT","MIN"
"2025021216",1185,1198,13,"8479425;8480012;8483499;8484268;8484798","8474013;8477021;8478872;8480434;8483431",0,0,"VAN","UTA"
"2025021217",201,223,22,"8471685;8475311;8476441;8478550;8482730","8476931;8477939;8478443;8479361;8480870",0,0,"LAK","TOR"
"2025021217",1787,1822,35,"8474563;8475311;8479998;8482124;8482155","8475166;8476931;8477939;8478443;8479361",0,0,"LAK","TOR"
"2025021217",1822,1835,13,"8474563;8475311;8479998;8482124;8482155","8475166;8476853;8476931;8477939;8479361",0,0,"LAK","TOR"
"2025021217",1835,1839,4,"8474563;8475311;8479998;8482124;8482155","8475166;8476853;8477939;8479361;8479442",0,0,"LAK","TOR"
"2025021217",1839,1840,1,"8474563;8475311;8479998;8482124;8482155","8476853;8477503;8477939;8479361;8479442",0,0,"LAK","TOR"
"2025021217",1840,1841,1,"8474563;8475311;8478550;8479998;8482730","8476853;8477503;8477939;8479361;8479442",0,0,"LAK","TOR"
"2025021217",1841,1842,1,"8474563;8475311;8477960;8478550;8482730","8476853;8477503;8477939;8479361;8479442",0,0,"LAK","TOR"
"2025021217",1842,1855,13,"8475311;8476441;8477960;8478550;8482730","8476853;8477503;8479361;8479442;8482720",0,0,"LAK","TOR"
"2025021220",2340,2356,16,"8475181;8482137;8484801;8484806;8484911","8474600;8475158;8476869;8476887;8477424",0,0,"SJS","NSH"
"2025021223",1260,1273,13,"8474578;8478569;8478854;8480980;8481668","8477409;8477495;8477935;8480193;8481600",0,0,"PIT","FLA"
"2025021224",2007,2018,11,"8477948;8478435;8480015;8480220;8481546","8476914;8477507;8478042;8478401;8479325",0,0,"PHI","BOS"
"2025021229",3040,3059,19,"8479420;8480045;8480064;8481524;8482671","8476883;8477426;8480426;8482201;8482929",0,1,"BUF","TBL"
"2025021234",229,245,16,"8476999;8480801;8481528;8481606;8484321","8474151;8477426;8477992;8482201;8482929",0,0,"OTT","TBL"
"2025021240",3290,3321,31,"8477451;8478864;8480800;8482122;8482661","8476457;8477919;8478916;8482259;8482858",0,0,"MIN","SEA"
"2025021250",3020,3054,34,"8475660;8477429;8479337;8481542;8482762","8477989;8478439;8481035;8481546;8482142",0,0,"DET","PHI"
"2025021254",1394,1403,9,"8474574;8478420;8479979;8481581;8482740","8478493;8478864;8479406;8480800;8482122",0,0,"DAL","MIN"
"2025021254",3128,3143,15,"8474574;8478420;8479979;8481581;8482740","8478493;8478864;8479406;8480800;8482122",0,0,"DAL","MIN"
"2025021255",3527,3561,34,"8481519;8482176;8483506;8484144;8485391","8475883;8480762;8482100;8482702;8484428",0,0,"CHI","CAR"
"2025021260",1029,1056,27,"8474563;8476341;8479998;8482124;8482155","8479425;8480012;8483499;8484268;8484798",0,0,"LAK","VAN"
"2025021261",2341,2364,23,"8476854;8477496;8477956;8479325;8480280","8476883;8477404;8478010;8482655;8483398",0,0,"BOS","TBL"
"2025021264",795,816,21,"8471685;8476341;8476441;8479675;8482730","8475218;8476454;8478458;8478971;8480803",0,0,"LAK","EDM"
"2025021271",1200,1238,38,"8480018;8481540;8481593;8482487;8483457","8475745;8478460;8482705;8482982;8483485",0,0,"MTL","CBJ"
"2025021277",1390,1403,13,"8477500;8477506;8478009;8478445;8485366","8480018;8481540;8481593;8483457;8484170",0,0,"NYI","MTL"
"2025021283",2088,2125,37,"8476994;8478055;8480003;8480193;8482107","8471734;8476459;8478882;8479323;8482109",0,0,"FLA","NYR"
"2025021283",2125,2126,1,"8476994;8478055;8480003;8480193;8482107","8471734;8476459;8479323;8481525;8482109",0,0,"FLA","NYR"
"2025021283",2126,2136,10,"8476994;8478055;8480003;8480193;8482107","8471734;8476459;8478840;8481525;8482109",0,0,"FLA","NYR"
"2025021283",2136,2137,1,"8476994;8480003;8480193;8482107;8483712","8471734;8476459;8478840;8481525;8482109",0,0,"FLA","NYR"
"2025021291",598,633,35,"8474586;8477986;8482665;8482858;8483668","8474563;8476341;8479998;8482124;8482155",0,0,"SEA","LAK"
"2025021294",3019,3046,27,"8476372;8480220;8481035;8482159;8483460","8480018;8481540;8482487;8483457;8484220",0,0,"PHI","MTL"
"2025021294",3046,3053,7,"8476372;8481035;8482159;8483460;8484387","8480018;8481540;8482487;8483457;8484220",0,0,"PHI","MTL"
"2025021294",3053,3062,9,"8476372;8481035;8483460;8484142;8484387","8480018;8481540;8482487;8483457;8484220",0,0,"PHI","MTL"
"2025021294",3062,3075,13,"8481035;8482126;8483460;8484142;8484387","8480018;8481540;8482487;8483457;8484220",0,0,"PHI","MTL"
"2025021294",3075,3077,2,"8481035;8482126;8483460;8484142;8484387","8480018;8482487;8482964;8483457;8484984",0,0,"PHI","MTL"
"2025021294",3077,3082,5,"8481035;8482126;8483460;8484142;8484387","8480018;8481593;8482487;8482964;8484984",0,0,"PHI","MTL"
"2025021294",3082,3085,3,"8481035;8482126;8483460;8484142;8484387","8481593;8482487;8482964;8483515;8484984",0,0,"PHI","MTL"
"2025021294",3085,3095,10,"8478454;8481035;8482126;8484142;8484387","8481593;8482487;8482964;8483515;8484984",0,0,"PHI","MTL"
"2025021294",3095,3099,4,"8478454;8481035;8482126;8484387;8485406","8481593;8482487;8482964;8483515;8484984",0,0,"PHI","MTL"
"2025021294",3099,3118,19,"8478454;8481035;8482126;8483731;8485406","8481593;8482487;8482964;8483515;8484984",0,0,"PHI","MTL"
"2025021294",3372,3395,23,"8476372;8478454;8480220;8481035;8482159","8480018;8481540;8483457;8483515;8484984",0,0,"PHI","MTL"
"2025021296",1100,1104,4,"8475149;8476463;8481477;8482094;8482661","8474590;8480068;8480843;8483445;8483490",0,0,"MIN","ANA"
"2025021296",1104,1138,34,"8475149;8476463;8481553;8482094;8482661","8474590;8480068;8480843;8483445;8483490",0,0,"MIN","ANA"
"2025021300",2282,2326,44,"8477969;8478498;8480012;8480947;8484240","8475311;8476441;8477960;8478550;8482730",0,0,"VAN","LAK"
"2025021300",2326,2328,2,"8477969;8478444;8478498;8480947;8484240","8475311;8476441;8477960;8478550;8482730",0,0,"VAN","LAK"
"2025021300",2328,2332,4,"8477969;8478444;8478498;8480947;8484240","8471685;8475311;8476441;8478550;8482730",0,0,"VAN","LAK"
"2025021300",2332,2333,1,"8476927;8477969;8478444;8480947;8484240","8471685;8475311;8476441;8478550;8482730",0,0,"VAN","LAK"
"2025021300",2333,2338,5,"8476927;8477969;8478444;8480947;8484240","8471685;8475311;8476441;8479675;8482730",0,0,"VAN","LAK"
"2025021300",2338,2343,5,"8476927;8478444;8480947;8484240;8484798","8471685;8475311;8476441;8479675;8482730",0,0,"VAN","LAK"
"2025021300",2343,2352,9,"8476927;8478444;8480947;8484240;8484798","8471685;8475208;8475311;8479675;8482730",0,0,"VAN","LAK"
"2025021300",2352,2365,13,"8476927;8478444;8480947;8483467;8484798","8471685;8475208;8475311;8479675;8482730",0,0,"VAN","LAK"
"2025030144",2625,2634,9,"8477989;8478435;8478439;8481546;8482142","8471724;8479398;8480980;8481481;8481668",0,0,"PHI","PIT"
"2025030151",3197,3218,21,"8475809;8477492;8478038;8480039;8480069","8474563;8476341;8479998;8482124;8482155",0,0,"COL","LAK"
"2025030153",2035,2061,26,"8474563;8475208;8476341;8482124;8482155","8475754;8475809;8477501;8478038;8480069",0,0,"LAK","COL"
"2025030161",3043,3072,29,"8479351;8479979;8480027;8480036;8481581","8475149;8478493;8480800;8482122;8482661",0,0,"DAL","MIN"
"2025030161",3072,3075,3,"8479351;8479979;8480027;8480036;8481581","8478493;8478864;8480800;8482122;8482661",0,0,"DAL","MIN"
"2025030161",3075,3115,40,"8476902;8479979;8480027;8481581;8482740","8478493;8478864;8480800;8482122;8482661",0,0,"DAL","MIN"
"2025030161",3115,3116,1,"8476902;8479979;8480027;8481581;8482740","8474716;8476463;8478493;8478864;8482661",0,0,"DAL","MIN"
"2025030161",3116,3117,1,"8476902;8479979;8480027;8481581;8482740","8474716;8476463;8477451;8478864;8482661",0,0,"DAL","MIN"
"2025030161",3117,3124,7,"8476902;8478420;8479979;8480878;8482740","8474716;8476463;8477451;8478864;8482661",0,0,"DAL","MIN"
"2025030161",3124,3126,2,"8476902;8478420;8479979;8480878;8482740","8474716;8475765;8476463;8477451;8482661",0,0,"DAL","MIN"
"2025030161",3126,3140,14,"8475168;8476902;8478420;8479979;8480878","8474716;8475765;8476463;8477451;8482661",0,0,"DAL","MIN"
"2025030161",3140,3158,18,"8475168;8478420;8479979;8480878;8483425","8474716;8475765;8476463;8477451;8482661",0,0,"DAL","MIN"
"2025030162",667,693,26,"8475168;8476902;8479979;8480027;8480036","8478493;8478864;8480800;8482122;8482661",0,0,"DAL","MIN"
"2025030165",3288,3304,16,"8475168;8478420;8480027;8480036;8482740","8478493;8480800;8481557;8482122;8482661",0,0,"DAL","MIN"
"2025030171",715,720,5,"8478396;8478397;8478483;8479353;8479394","8477346;8477951;8478872;8479343;8479410",0,0,"VGK","UTA"
"2025030171",3235,3240,5,"8475188;8475913;8477447;8478403;8479394","8477021;8477346;8477951;8478872;8479410",0,0,"VGK","UTA"
"2025030171",3240,3268,28,"8475188;8475913;8477447;8478403;8479394","8477346;8477951;8478872;8479343;8479410",0,0,"VGK","UTA"
"2025030171",3268,3273,5,"8475188;8475913;8477447;8478403;8479394","8477346;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030171",3273,3280,7,"8475188;8475913;8477447;8478403;8479394","8477220;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030171",3280,3281,1,"8475913;8477447;8478396;8478403;8479394","8477220;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030171",3281,3284,3,"8477447;8478396;8478403;8478483;8479394","8477220;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030172",1053,1089,36,"8478396;8478397;8478483;8479353;8479394","8477220;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030172",1089,1090,1,"8477447;8478396;8478403;8478483;8479394","8477346;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030172",1090,1094,4,"8477447;8478396;8478403;8478483;8479394","8477346;8477951;8478872;8479343;8479410",0,0,"VGK","UTA"
"2025030172",1587,1620,33,"8475188;8477447;8478483;8479353;8479394","8477346;8478872;8479410;8482699;8483431",0,0,"VGK","UTA"
"2025030172",1620,1628,8,"8475188;8477447;8478403;8478483;8479394","8477346;8478872;8479410;8482699;8483431",0,0,"VGK","UTA"
"2025030172",1628,1634,6,"8475188;8477447;8478403;8478483;8479394","8477220;8477346;8478872;8479343;8483431",0,0,"VGK","UTA"
"2025030172",1634,1638,4,"8475188;8475913;8477447;8478403;8479394","8477220;8477346;8478872;8479343;8483431",0,0,"VGK","UTA"
"2025030172",1638,1640,2,"8475188;8475913;8477447;8478403;8479394","8477220;8478507;8478872;8479343;8483431",0,0,"VGK","UTA"
