season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2026,2,8479973,Stuart Skinner,Skinner,"EDM,PIT",L,50,50,23,17,9,NA,142,2.91586,1125,1267,0.88792,2,175317,0,1,1,0
2026,2,8481692,Dustin Wolf,Wolf,CGY,L,57,55,23,29,3,NA,158,3.01025,1401,1558,0.89922,2,188954,0,0,0,4
2026,2,8480045,Ukko-Pekka Luukkonen,Luukkonen,BUF,L,35,34,22,9,3,NA,85,2.51508,846,930,0.90967,1,121666,0,1,1,4
2026,2,8482137,Yaroslav Askarov,Askarov,SJS,R,47,47,21,20,4,NA,157,3.62798,1185,1341,0.88366,0,155789,0,0,0,2
2026,2,8478916,Joey Daccord,Daccord,SEA,L,47,46,20,20,6,NA,136,3.02983,1173,1307,0.89747,2,161593,0,3,3,4
2026,2,8479312,Alex Lyon,Lyon,BUF,L,36,34,20,10,4,NA,92,2.77106,888,979,0.90704,3,119521,0,1,1,4
2026,2,8475311,Darcy Kuemper,Kuemper,LAK,L,50,50,19,14,15,NA,134,2.78402,1100,1234,0.89141,3,173274,0,1,1,6
2026,2,8481519,Spencer Knight,Knight,CHI,L,55,55,19,25,11,NA,155,2.82395,1428,1583,0.90208,3,197595,0,1,1,0
2026,2,8481668,Arturs Silovs,Silovs,PIT,L,39,38,19,12,8,NA,115,3.07137,906,1020,0.88823,2,134793,0,3,3,4
2026,2,8477465,Tristan Jarry,Jarry,"PIT,EDM",L,33,29,18,9,3,NA,98,3.31525,734,832,0.88221,2,106417,0,1,1,0
2026,2,8477968,Alex Nedeljkovic,Nedeljkovic,SJS,L,40,34,18,14,4,NA,109,2.87098,940,1049,0.89609,0,136678,0,1,1,9
2026,2,8482661,Jesper Wallstedt,Wallstedt,MIN,L,35,33,18,9,6,NA,87,2.61437,934,1020,0.91568,4,119799,0,1,1,2
2026,2,8474596,Jake Allen,Allen,NJD,L,37,36,17,17,2,NA,100,2.74402,932,1031,0.90397,1,131194,0,1,1,0
2026,2,8475883,Frederik Andersen,Andersen,CAR,L,35,35,16,14,5,NA,107,3.05442,742,849,0.87396,0,126112,0,1,1,4
2026,2,8476341,Anton Forsberg,Forsberg,LAK,L,36,31,16,12,5,NA,87,2.56877,866,952,0.90966,3,121926,0,0,0,4
2026,2,8478971,Connor Ingram,Ingram,EDM,L,32,30,16,10,3,NA,77,2.59808,686,763,0.89908,2,106694,0,2,2,2
2026,2,8481033,Akira Schmid,Schmid,VGK,L,34,29,16,10,6,NA,85,2.59438,706,791,0.89254,2,117947,0,1,1,0
2026,2,8479193,Casey DeSmith,DeSmith,DAL,L,30,28,15,8,6,NA,71,2.42735,689,760,0.90657,1,105300,0,0,0,2
2026,2,8479361,Joseph Woll,Woll,TOR,L,39,38,15,16,7,NA,124,3.33622,1097,1220,0.89918,2,133804,0,1,1,2
2026,2,8476914,Joonas Korpisalo,Korpisalo,BOS,L,31,28,14,9,6,NA,90,3.15221,761,851,0.89424,1,102785,0,0,0,2
2026,2,8478007,Elvis Merzlikins,Merzlikins,CBJ,L,30,29,14,11,3,NA,95,3.39565,717,812,0.883,1,100717,0,2,2,0
2026,2,8479496,David Rittich,Rittich,NYI,L,30,28,14,10,3,NA,76,2.76137,644,720,0.89444,2,99081,0,0,0,0
2026,2,8481035,Samuel Ersson,Ersson,PHI,L,33,29,14,11,5,NA,97,3.11799,647,744,0.86962,0,111995,0,1,1,2
2026,2,8475831,Philipp Grubauer,Grubauer,SEA,L,32,28,13,12,4,NA,79,2.64641,787,866,0.90877,0,107466,0,2,2,0
2026,2,8476412,Jordan Binnington,Binnington,STL,L,41,39,13,20,7,NA,128,3.32784,882,1010,0.87326,1,138468,0,2,2,4
2026,2,8480193,Daniil Tarasov,Tarasov,FLA,L,33,31,13,15,3,NA,97,3.05404,828,925,0.89513,0,114340,0,0,0,0
2026,2,8475660,Cam Talbot,Talbot,DET,L,34,25,12,9,6,NA,93,3.18823,704,797,0.88331,0,105011,0,1,1,0
2026,2,8477480,Eric Comrie,Comrie,WPG,L,25,24,12,11,1,NA,72,3.12703,582,654,0.8899,0,82890,0,0,0,0
2026,2,8477992,Jonas Johansson,Johansson,TBL,L,25,23,11,10,2,NA,78,3.28763,592,670,0.88358,0,85411,0,0,0,0
2026,2,8479394,Carter Hart,Hart,VGK,L,18,18,11,3,3,NA,46,2.70645,376,422,0.89099,0,61187,0,0,0,2
2026,2,8480947,Kevin Lankinen,Lankinen,VAN,L,47,43,11,27,5,NA,160,3.7032,1125,1285,0.87548,0,155541,0,2,2,4
2026,2,8476932,Anthony Stolarz,Stolarz,TOR,L,26,25,10,10,3,NA,76,3.28234,632,708,0.89265,0,83355,0,0,0,2
2026,2,8478024,Ville Husso,Husso,ANA,L,20,19,10,8,2,NA,62,3.24711,472,534,0.88389,0,68738,0,0,0,2
2026,2,8478470,Samuel Montembeault,Montembeault,MTL,L,25,23,10,8,4,NA,81,3.42687,554,635,0.87244,0,85092,0,0,0,0
2026,2,8478499,Adin Hill,Hill,VGK,L,27,27,10,9,6,NA,76,3.04443,511,587,0.87052,1,89869,0,1,1,2
2026,2,8481020,Justus Annunen,Annunen,NSH,L,28,23,10,12,2,NA,67,2.67904,645,711,0.90717,1,90032,0,0,0,2
2026,2,8482445,Devin Cooley,Cooley,CGY,L,31,26,10,10,6,NA,77,2.68917,770,847,0.90909,0,103080,0,1,1,2
2026,2,8479292,Charlie Lindgren,Lindgren,WSH,R,21,20,9,8,3,NA,73,3.51515,529,602,0.87873,1,74762,0,1,1,8
2026,2,8484170,Jacob Fowler,Fowler,MTL,L,17,17,9,6,2,NA,41,2.43395,407,448,0.90848,1,60642,0,0,0,0
2026,2,8477967,Thatcher Demko,Demko,VAN,L,20,20,8,10,1,NA,54,2.90357,461,514,0.89688,1,66952,0,1,1,0
2026,2,8481551,Colten Ellis,Ellis,BUF,L,16,14,8,4,2,NA,44,2.89685,411,455,0.90329,1,54680,0,1,1,0
2026,2,8482447,Leevi Meriläinen,Meriläinen,OTT,L,20,19,8,10,1,NA,64,3.5085,393,457,0.85995,0,65669,0,0,0,0
2026,2,8482821,Arvid Soderblom,Soderblom,CHI,L,26,24,8,13,3,NA,93,3.79949,681,774,0.87984,1,88117,0,0,0,4
2026,2,8473503,James Reimer,Reimer,OTT,L,14,13,7,4,2,NA,33,2.42117,256,289,0.88581,1,49067,0,0,0,0
2026,2,8471734,Jonathan Quick,Quick,NYR,L,25,24,6,17,2,NA,73,3.08885,598,671,0.8912,2,85080,0,1,1,14
2026,2,8481611,Pyotr Kochetkov,Kochetkov,CAR,L,9,8,6,2,0,NA,19,2.32581,170,189,0.89947,1,29409,0,0,0,0
2026,2,8484268,Nikita Tolopilo,Tolopilo,VAN,L,21,18,6,11,2,NA,69,3.61356,513,582,0.88144,0,68741,0,0,0,2
2026,2,8475717,Calvin Pickard,Pickard,EDM,L,16,13,5,6,2,NA,53,3.67998,357,410,0.87073,0,51848,0,0,0,0
2026,2,8477970,Vitek Vanecek,Vanecek,UTA,L,22,19,5,13,3,NA,59,2.93471,447,506,0.88339,1,72375,0,1,1,0
2026,2,8483710,Dennis Hildeby,Hildeby,TOR,L,20,14,5,7,4,NA,48,2.85506,501,548,0.91423,1,60524,0,0,0,0
2026,2,8475852,Petr Mrazek,Mrazek,ANA,L,10,8,3,5,0,NA,35,4.07068,212,247,0.85829,0,30953,0,0,0,0
2026,2,8483532,Clay Stevenson,Stevenson,WSH,L,4,4,3,1,0,NA,8,2.00222,93,101,0.92079,0,14384,0,0,0,0
2026,2,8480051,Cayden Primeau,Primeau,TOR,L,3,3,2,1,0,NA,13,4.29831,67,80,0.8375,0,10888,0,0,0,0
2026,2,8482076,Nico Daws,Daws,NJD,L,3,3,2,1,0,NA,8,2.61913,79,87,0.90804,0,10996,0,0,0,0
2026,2,8482123,Drew Commesso,Commesso,CHI,L,3,3,2,1,0,NA,7,2.31129,78,85,0.91764,1,10903,0,0,0,0
2026,2,8482193,Dylan Garand,Garand,NYR,L,3,3,2,0,1,NA,5,1.62162,91,96,0.94791,0,11100,0,0,0,0
2026,2,8482761,Carl Lindbom,Lindbom,VGK,L,8,8,2,4,2,NA,24,2.99583,165,189,0.87301,0,28840,0,0,0,0
2026,2,8477484,Spencer Martin,Martin,NYR,L,6,4,1,3,0,NA,20,4.12867,127,147,0.86394,0,17439,0,0,0,0
2026,2,8481529,Trent Miner,Miner,COL,L,4,3,1,0,3,NA,8,2.02902,97,104,0.93269,1,14194,0,0,0,0
2026,2,8481544,Mads Sogaard,Sogaard,OTT,L,2,1,1,0,0,NA,6,4.65016,30,36,0.83333,0,4645,0,0,0,0
2026,2,8482949,Arsenii Sergeev,Sergeev,CGY,L,1,1,1,0,0,NA,1,1,27,28,0.96428,0,3600,0,0,0,0
2026,2,8483668,Nikke Kokko,Kokko,SEA,L,3,3,1,2,0,NA,9,3.03911,73,82,0.89024,0,10661,0,0,0,0
2026,2,8483703,Sergei Murashov,Murashov,PIT,R,5,4,1,1,2,NA,12,2.55969,104,116,0.89655,1,16877,0,0,0,0
2026,2,8476316,Laurent Brossoit,Brossoit,SJS,L,1,1,0,1,0,NA,6,6.08622,18,23,0.7826,0,3549,0,0,0,0
2026,2,8476899,Matt Murray,Murray,SEA,L,5,4,0,2,1,NA,8,2.21317,94,102,0.92156,0,13013,0,0,0,0
2026,2,8477405,Marcus Hogberg,Hogberg,NYI,L,1,0,0,0,0,NA,2,8.89987,5,7,0.71428,0,809,0,0,0,0
2026,2,8477831,Pheonix Copley,Copley,LAK,L,1,1,0,1,0,NA,3,3.07342,25,28,0.89285,0,3514,0,0,0,0
2026,2,8477990,Brandon Halverson,Halverson,TBL,L,2,1,0,1,0,NA,4,4.21916,17,21,0.80952,0,3413,0,0,0,0
2026,2,8480022,Michael DiPietro,DiPietro,BOS,L,1,0,0,0,0,NA,0,0,2,2,1,0,363,0,0,0,0
2026,2,8480238,Jiri Patera,Patera,VAN,L,1,1,0,1,0,NA,7,7.39219,33,40,0.825,0,3409,0,0,0,0
2026,2,8482411,Hunter Shepard,Shepard,OTT,L,1,0,0,1,0,NA,2,3.35351,10,12,0.83333,0,2147,0,0,0,0
2026,2,8482515,Artur Akhtyamov,Akhtyamov,TOR,L,3,2,0,2,0,NA,11,5.23809,71,81,0.87654,0,7560,0,0,0,0
2026,2,8482783,Aleksei Kolosov,Kolosov,PHI,L,4,2,0,2,0,NA,8,3.99944,39,47,0.82978,0,7201,0,0,0,0
2026,2,8483114,Thomas Milic,Milic,WPG,L,3,1,0,1,0,NA,8,3.46237,54,62,0.87096,0,8318,0,0,0,2
2026,2,8483746,Vyacheslav Buteyets,Buteyets,ANA,L,1,0,0,0,0,NA,3,9,10,13,0.76923,0,1200,0,0,0,0
2026,2,8484910,Victor Ostman,Ostman,SEA,L,1,1,0,1,0,NA,2,2.09912,33,35,0.94285,0,3430,0,0,0,0
