season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2024,2,8480188,Fabian Zetterlund,Zetterlund,SJS,L,R,82,24,20,44,0.53658,-34,33,204,0.11764,1131.3658,17,27,6,16,1,1,0,0,0.32941
2024,2,8477511,Anthony Mantha,Mantha,"WSH,VGK",R,L,74,23,21,44,0.59459,11,25,113,0.20353,853.4459,20,36,3,8,0,0,0,0,0.27272
2024,2,8483431,Logan Cooley,Cooley,ARI,C,L,82,20,24,44,0.53658,-13,18,151,0.13245,948.8902,16,30,3,13,1,1,1,2,0.38026
2024,2,8474586,Jordan Eberle,Eberle,SEA,R,R,78,17,27,44,0.5641,1,17,168,0.10119,1046.6923,11,32,6,12,0,0,1,3,0.42465
2024,2,8477496,Elias Lindholm,Lindholm,"CGY,VAN",C,R,75,15,29,44,0.58666,-14,25,173,0.0867,1181.6133,8,29,6,12,1,3,0,4,0.56362
2024,2,8477948,Travis Sanheim,Sanheim,PHI,D,L,81,10,34,44,0.5432,-20,48,146,0.06849,1428.3209,9,35,0,5,1,4,0,3,NA
2024,2,8477479,Tyler Bertuzzi,Bertuzzi,TOR,L,L,80,21,22,43,0.5375,2,53,160,0.13125,962.7375,16,37,5,6,0,0,0,2,0.30769
2024,2,8478466,Daniel Sprong,Sprong,DET,R,R,76,18,25,43,0.56578,-5,22,160,0.1125,720.0263,15,31,3,12,0,0,0,1,0.66666
2024,2,8470613,Brent Burns,Burns,CAR,D,R,82,10,33,43,0.52439,19,20,185,0.05405,1290.0487,5,22,4,20,1,1,0,0,NA
2024,2,8476438,Brandon Saad,Saad,STL,L,L,82,26,16,42,0.51219,-4,20,144,0.18055,930.1829,21,37,5,5,0,0,2,7,0.42857
2024,2,8477407,Anthony Duclair,Duclair,"SJS,TBL",L,L,73,24,18,42,0.57534,-8,34,129,0.18604,946.4246,19,30,5,12,0,0,0,1,0.36956
2024,2,8478474,Lawson Crouse,Crouse,ARI,L,L,81,23,19,42,0.51851,-7,36,171,0.1345,1009.0246,16,31,7,10,0,1,0,2,0.31111
2024,2,8480893,Kirill Marchenko,Marchenko,CBJ,R,R,78,23,19,42,0.53846,-5,14,193,0.11917,984.8333,14,29,9,13,0,0,0,1,0.32911
2024,2,8482745,Mason McTavish,McTavish,ANA,C,L,64,19,23,42,0.65625,-23,86,130,0.14615,976.5468,14,32,4,8,1,2,1,3,0.51715
2024,2,8481542,Moritz Seider,Seider,DET,D,R,82,9,33,42,0.51219,-7,51,135,0.06666,1341.5731,6,24,3,17,0,1,0,0,NA
2024,2,8477447,Shea Theodore,Theodore,VGK,D,L,47,5,37,42,0.89361,4,6,105,0.04761,1325.2978,3,27,2,15,0,0,0,1,NA
2024,2,8477935,Sam Bennett,Bennett,FLA,C,L,69,20,21,41,0.5942,17,100,171,0.11695,996.5942,15,29,5,12,0,0,0,2,0.45454
2024,2,8477998,Warren Foegele,Foegele,EDM,L,L,82,20,21,41,0.5,3,47,201,0.0995,838.5487,18,38,1,1,1,2,0,2,0.45454
2024,2,8480009,Eeli Tolvanen,Tolvanen,SEA,R,L,81,16,25,41,0.50617,-15,24,153,0.10457,938.5308,15,31,1,10,0,0,0,3,0.34285
2024,2,8479345,Jakob Chychrun,Chychrun,OTT,D,L,82,14,27,41,0.5,-30,60,204,0.06862,1343.3902,7,25,7,16,0,0,0,2,NA
2024,2,8478462,Nicolas Roy,Roy,VGK,C,R,70,13,28,41,0.58571,8,29,112,0.11607,927.1571,11,33,1,7,1,1,0,2,0.46805
2024,2,8480028,Morgan Frost,Frost,PHI,C,L,71,13,28,41,0.57746,4,22,135,0.09629,949.6197,10,30,3,11,0,0,0,1,0.49453
2024,2,8476458,Ryan Strome,Strome,ANA,C,R,79,11,30,41,0.51898,-20,86,131,0.08396,947.9367,9,26,2,15,0,0,0,0,0.4609
2024,2,8480434,Sean Durzi,Durzi,ARI,D,R,76,9,32,41,0.53947,-1,63,142,0.06338,1363.171,6,25,3,16,0,0,0,1,NA
2024,2,8482079,Marco Rossi,Rossi,MIN,C,L,82,21,19,40,0.4878,-4,47,167,0.12574,1003.8048,19,34,2,6,0,0,1,2,0.44726
2024,2,8478498,Jake DeBrusk,DeBrusk,BOS,L,L,80,19,21,40,0.5,4,18,183,0.10382,1009.9375,15,28,2,10,2,2,1,3,0.30434
2024,2,8479365,Trent Frederic,Frederic,BOS,C,L,82,18,22,40,0.4878,9,69,123,0.14634,825.3536,16,38,2,2,0,0,0,1,0.4536
2024,2,8479525,Ross Colton,Colton,COL,C,L,80,17,23,40,0.5,-8,61,146,0.11643,823.15,14,35,3,5,0,0,0,2,0.51585
2024,2,8479400,Pierre-Luc Dubois,Dubois,LAK,C,L,82,16,24,40,0.4878,-9,70,146,0.10958,942.0731,9,32,7,8,0,0,0,4,0.49661
2024,2,8478233,Andrew Mangiapane,Mangiapane,CGY,L,L,75,14,26,40,0.53333,7,47,122,0.11475,959.72,11,36,2,3,1,1,0,0,0.5
2024,2,8475191,Reilly Smith,Smith,PIT,R,L,76,13,27,40,0.52630999999999994,3,18,152,0.08552,968.0263,12,32,1,8,0,0,0,3,0.26315
2024,2,8479987,Morgan Geekie,Geekie,BOS,C,R,76,17,22,39,0.51315,6,28,130,0.13076,924.5394,13,27,4,12,0,0,0,1,0.4409
2024,2,8482146,Luke Evangelista,Evangelista,NSH,R,R,80,16,23,39,0.4875,0,18,172,0.09302,837.325,13,29,3,10,0,0,0,1,0.25
2024,2,8474150,Mikael Backlund,Backlund,CGY,C,L,82,15,24,39,0.4756,-4,24,209,0.07177,1154.0731,12,34,2,3,1,2,0,2,0.5029
2024,2,8476872,Scott Laughton,Laughton,PHI,C,L,82,13,26,39,0.4756,-9,69,167,0.07784,939.317,10,26,1,5,2,8,0,2,0.48925
2024,2,8478542,Evan Rodrigues,Rodrigues,FLA,C,R,80,12,27,39,0.4875,26,34,186,0.06451,910.0375,9,29,3,10,0,0,0,1,0.5
2024,2,8478055,Gustav Forsling,Forsling,FLA,D,L,79,10,29,39,0.49367,56,43,160,0.0625,1328.5189,9,37,1,2,0,0,1,1,NA
2024,2,8478397,Rasmus Andersson,Andersson,CGY,D,R,78,9,30,39,0.5,-11,47,159,0.0566,1429.5769,8,30,0,8,1,1,1,3,NA
2024,2,8475764,Cam Fowler,Fowler,ANA,D,L,81,5,34,39,0.48148,-36,24,109,0.04587,1465.3703,3,20,2,18,0,1,0,0,NA
2024,2,8476792,Torey Krug,Krug,STL,D,L,77,4,35,39,0.50649,-31,32,162,0.02469,1317.6753,4,26,0,13,0,0,0,2,NA
2024,2,8482089,Jake Neighbours,Neighbours,STL,L,L,77,27,11,38,0.4935,-16,21,145,0.1862,942.4155,19,24,8,14,0,0,0,4,0.37931
2024,2,8482149,Cole Perfetti,Perfetti,WPG,C,L,71,19,19,38,0.53521,13,12,142,0.1338,815.3098,14,27,5,11,0,0,0,3,0.37623
2024,2,8476881,Tomas Hertl,Hertl,"SJS,VGK",C,L,54,17,21,38,0.7037,-28,22,124,0.13709,1229.3703,10,26,6,11,1,1,2,2,0.57477
2024,2,8474037,James van Riemsdyk,van Riemsdyk,BOS,L,L,71,11,27,38,0.53521,7,20,142,0.07746,810.3661,5,26,6,12,0,0,0,3,0.47619
2024,2,8476461,Sean Couturier,Couturier,PHI,C,L,74,11,27,38,0.51351,-10,29,192,0.05729,1069.4324,8,29,3,7,0,2,2,3,0.53477
2024,2,8482105,Jake Sanderson,Sanderson,OTT,D,L,79,10,28,38,0.48101,8,23,158,0.06329,1393.1012,7,24,3,14,0,0,1,3,1
2024,2,8475314,Anders Lee,Lee,NYI,L,L,81,20,17,37,0.45679,2,68,185,0.1081,934.0246,15,32,5,5,0,0,0,2,0.43181
2024,2,8473422,Nick Foligno,Foligno,CHI,L,L,74,17,20,37,0.5,-29,57,146,0.11643,1065.8783,8,20,8,16,1,1,0,0,0.52413
2024,2,8476483,Rickard Rakell,Rakell,PIT,R,R,70,15,22,37,0.52857,4,22,165,0.0909,990.9428,11,31,4,6,0,0,0,2,0.23076
2024,2,8482665,Matty Beniers,Beniers,SEA,C,L,77,15,22,37,0.48051,-11,20,133,0.11278,1077.7922,9,24,6,13,0,0,0,1,0.47434
2024,2,8476474,Stefan Noesen,Noesen,CAR,R,R,81,14,23,37,0.45679,13,33,111,0.12612,711.7901,11,26,3,11,0,0,0,3,0.42201
2024,2,8476480,Vladislav Namestnikov,Namestnikov,WPG,C,L,78,11,26,37,0.47435,17,37,95,0.11578,867.8974,7,31,3,5,1,1,0,0,0.36268
2024,2,8476958,Jaccob Slavin,Slavin,CAR,D,L,81,6,31,37,0.45679,21,8,151,0.03973,1255.9135,4,34,0,0,2,3,0,1,NA
2024,2,8481535,Nils Hoglander,Hoglander,VAN,L,L,80,24,12,36,0.45,23,51,120,0.2,726.375,24,36,0,0,0,0,0,5,NA
2024,2,8480014,Gabriel Vilardi,Vilardi,WPG,C,R,47,22,14,36,0.76595,11,14,117,0.18803,1020.4468,13,22,9,14,0,0,0,5,0.45762
2024,2,8473986,Alex Killorn,Killorn,ANA,L,L,63,18,18,36,0.57142,-15,54,145,0.12413,1123.9206,13,29,5,7,0,0,1,5,0.35897
2024,2,8478046,Danton Heinen,Heinen,BOS,L,L,74,17,19,36,0.48648,16,28,119,0.14285,867.9189,15,34,1,1,1,1,0,4,0.38709
2024,2,8478891,Mason Appleton,Appleton,WPG,C,R,82,14,22,36,0.43902,16,26,122,0.11475,962.878,11,32,2,2,1,2,0,2,0.52941
2024,2,8476432,Boone Jenner,Jenner,CBJ,C,L,58,22,13,35,0.60344,-8,28,155,0.14193,1205.7586,16,26,5,8,1,1,0,1,0.54267
2024,2,8477450,Jason Dickinson,Dickinson,CHI,C,L,82,22,13,35,0.42682,4,43,126,0.1746,994.256,20,33,2,2,0,0,0,4,0.5
2024,2,8476880,Tom Wilson,Wilson,WSH,R,R,74,18,17,35,0.47297,-19,133,169,0.1065,1086.1216,11,23,5,10,2,2,0,3,0.36666
2024,2,8482699,Dylan Guenther,Guenther,ARI,R,R,45,18,17,35,0.77777,-1,14,121,0.14876,976.7333,8,20,9,13,1,2,1,4,0.20689
2024,2,8475287,Erik Haula,Haula,NJD,L,L,76,16,19,35,0.46052,-1,54,155,0.10322,1012.671,14,30,1,3,1,2,0,2,0.5482
2024,2,8476925,Colton Sissons,Sissons,NSH,C,R,81,15,20,35,0.43209,-6,38,131,0.1145,994.4197,9,24,3,7,3,4,0,2,0.52551
2024,2,8482720,Matthew Knies,Knies,TOR,L,L,80,15,20,35,0.4375,9,45,115,0.13043,820.65,15,33,0,2,0,0,0,3,0
2024,2,8482113,Anton Lundell,Lundell,FLA,C,L,78,13,22,35,0.44871,19,46,166,0.07831,922.5769,12,29,1,5,0,1,1,2,0.54897
2024,2,8476392,Adam Lowry,Lowry,WPG,C,L,81,12,23,35,0.43209,17,57,119,0.10084,966.2469,11,31,0,2,1,2,1,1,0.48985
2024,2,8478472,Mathieu Joseph,Joseph,OTT,R,L,72,11,24,35,0.48611,-4,51,124,0.0887,988.3194,10,33,0,0,1,2,0,3,0.33333
2024,2,8475799,Nino Niederreiter,Niederreiter,WPG,R,L,77,18,16,34,0.44155,12,34,170,0.10588,897.8961,15,30,3,4,0,0,0,3,0.45614
2024,2,8481716,Dmitri Voronkov,Voronkov,CBJ,L,L,75,18,16,34,0.45333,-6,52,142,0.12676,807.4133,12,26,6,8,0,0,0,2,0.42161
2024,2,8477476,Artturi Lehkonen,Lehkonen,COL,L,L,45,16,18,34,0.75555,11,14,103,0.15533,1108.2888,9,22,7,12,0,0,1,2,0.27272
2024,2,8481618,Alex Newhook,Newhook,MTL,C,L,55,15,19,34,0.61818,-11,18,85,0.17647,1015.5818,13,26,2,8,0,0,0,2,0.46544
2024,2,8482074,Connor Zary,Zary,CGY,C,L,63,14,20,34,0.53968,12,22,90,0.15555,916.4126,13,30,1,4,0,0,0,3,0.44036
2024,2,8482110,Dawson Mercer,Mercer,NJD,C,R,82,20,13,33,0.40243,-26,29,134,0.14925,1033.0487,16,28,4,5,0,0,0,2,0.44905
2024,2,8482159,Tyson Foerster,Foerster,PHI,R,R,77,20,13,33,0.42857,0,32,167,0.11976,1036.1298,15,24,4,8,1,1,0,2,0.33333
2024,2,8481580,Connor McMichael,McMichael,WSH,L,L,80,18,15,33,0.4125,-20,34,135,0.13333,959.2,15,25,2,6,1,2,0,3,0.42431
2024,2,8482055,Drew O'Connor,O'Connor,PIT,L,L,79,16,17,33,0.41772,14,20,160,0.1,944.7341,15,31,0,0,1,2,0,2,0.46666
2024,2,8477429,Andrew Copp,Copp,DET,C,L,79,13,20,33,0.41772,-2,26,109,0.11926,976.4556,11,27,1,3,1,3,0,3,0.53546
2024,2,8479992,Michael Rasmussen,Rasmussen,DET,C,L,75,13,20,33,0.44,8,47,101,0.12871,911.4533,12,29,0,0,1,4,0,3,0.48333
2024,2,8476419,Jean-Gabriel Pageau,Pageau,NYI,C,R,82,11,22,33,0.40243,-8,13,101,0.10891,954.5,9,25,1,2,1,6,1,2,0.55428
2024,2,8476826,Yanni Gourde,Gourde,SEA,C,L,80,11,22,33,0.4125,-11,62,156,0.07051,1046.8625,9,28,0,2,2,3,0,1,0.47834
2024,2,8477986,Brandon Montour,Montour,FLA,D,R,66,8,25,33,0.5,1,46,168,0.04761,1406.8333,7,16,1,17,0,0,0,3,NA
2024,2,8478178,Darren Raddysh,Raddysh,TBL,D,R,82,6,27,33,0.40243,-3,21,101,0.0594,1146.3414,5,26,1,7,0,0,1,2,NA
2024,2,8482671,Owen Power,Power,BUF,D,L,76,6,27,33,0.43421,8,28,108,0.05555,1375.1973,6,26,0,6,0,1,0,1,NA
2024,2,8480145,Neal Pionk,Pionk,WPG,D,R,82,5,28,33,0.40243,9,63,146,0.03424,1249.7317,4,25,1,8,0,0,0,1,NA
2024,2,8474565,Alex Pietrangelo,Pietrangelo,VGK,D,R,64,4,29,33,0.51562,-5,24,141,0.02836,1413.9375,4,23,0,9,0,1,1,2,NA
2024,2,8477952,Robby Fabbri,Fabbri,DET,C,L,68,18,14,32,0.47058,-13,32,97,0.18556,772.1029,13,20,5,12,0,0,0,3,0.58333
2024,2,8478057,Dakota Joshua,Joshua,VAN,C,L,63,18,14,32,0.50793,19,60,84,0.21428,863.1111,17,31,1,1,0,0,0,5,0.47222
2024,2,8475722,Jason Zucker,Zucker,"ARI,NSH",L,L,69,14,18,32,0.46376,-9,81,150,0.09333,829.4347,9,22,5,10,0,0,0,0,0.39393
2024,2,8476921,Jordan Martinook,Martinook,CAR,L,L,82,14,18,32,0.39024,-1,36,148,0.09459,878.817,13,31,0,0,1,1,0,1,0.50526
2024,2,8482705,Cole Sillinger,Sillinger,CBJ,C,L,77,13,19,32,0.41558,-4,46,157,0.0828,967.1688,12,30,1,1,0,1,0,1,0.46296
2024,2,8477498,Darnell Nurse,Nurse,EDM,D,L,81,10,22,32,0.39506,3,79,181,0.05524,1313.6666,8,26,1,5,1,1,1,2,NA
2024,2,8475171,Oliver Ekman-Larsson,Ekman-Larsson,FLA,D,L,80,9,23,32,0.4,10,76,123,0.07317,1103.625,8,21,1,11,0,0,1,3,NA
2024,2,8478500,Ivan Provorov,Provorov,CBJ,D,L,82,5,27,32,0.39024,-11,20,107,0.04672,1329.7439,5,25,0,7,0,0,0,0,NA
2024,2,8474151,Ryan McDonagh,McDonagh,NSH,D,L,74,3,29,32,0.43243,19,31,91,0.03296,1307.2837,3,28,0,4,0,0,1,1,NA
2024,2,8474870,Tyler Johnson,Johnson,CHI,C,R,67,17,14,31,0.46268,-35,26,112,0.15178,932.3134,9,15,8,16,0,0,0,1,0.44444
2024,2,8475848,Brendan Gallagher,Gallagher,MTL,R,R,77,16,15,31,0.40259,-24,74,154,0.10389,827.4415,15,27,1,4,0,0,0,2,0.41176
2024,2,8474189,Lars Eller,Eller,PIT,C,L,82,15,16,31,0.37804,-1,32,154,0.0974,957.9268,10,24,4,5,1,2,0,0,0.52253
2024,2,8476292,Ondrej Palat,Palat,NJD,L,L,71,11,20,31,0.43661,-9,37,108,0.10185,938.9154,10,26,1,5,0,0,0,0,0.23529
2024,2,8481624,Ilya Mikheyev,Mikheyev,VAN,R,L,78,11,20,31,0.39743,1,4,147,0.07482,855.8461,11,31,0,0,0,0,0,1,0.27586
2024,2,8478458,Jack Roslovic,Roslovic,"CBJ,NYR",C,R,59,9,22,31,0.52542,-10,16,117,0.07692,933.2711,8,26,0,4,1,1,1,3,0.42857
2024,2,8477495,Seth Jones,Jones,CHI,D,R,67,8,23,31,0.46268,-15,34,172,0.04651,1529.0597,5,22,3,9,0,0,2,4,NA
2024,2,8476979,Erik Gustafsson,Gustafsson,NYR,D,L,76,6,25,31,0.40789,3,35,93,0.06451,1043.5131,6,22,0,9,0,0,0,1,NA
2024,2,8476331,Dylan DeMelo,DeMelo,WPG,D,R,82,3,28,31,0.37804,46,36,83,0.03614,1303.7804,3,30,0,1,0,0,0,0,NA
2024,2,8480064,Josh Norris,Norris,OTT,C,L,50,16,14,30,0.6,-6,22,115,0.13913,1058.24,11,17,5,12,0,1,0,3,0.52146
2024,2,8475768,Jaden Schwartz,Schwartz,SEA,L,L,62,13,17,30,0.48387,-15,24,117,0.11111,981.7419,6,20,7,10,0,0,0,0,0.57142
2024,2,8477987,Ryan Donato,Donato,CHI,C,L,78,12,18,30,0.38461,-14,26,149,0.08053,839.9487,11,27,1,3,0,0,0,0,0.44144
2024,2,8480074,Alexandre Texier,Texier,CBJ,L,L,78,12,18,30,0.38461,-5,38,109,0.11009,910.8461,10,26,0,2,2,2,0,1,0.31578
2024,2,8480802,Ryan McLeod,McLeod,EDM,C,L,81,12,18,30,0.37037,10,10,106,0.1132,854.5802,12,27,0,1,0,2,0,3,0.50835
2024,2,8475149,Marcus Johansson,Johansson,MIN,L,L,78,11,19,30,0.38461,-15,22,112,0.09821,953.2692,10,24,1,6,0,0,0,0,0.1875
2024,2,8484145,Zach Benson,Benson,BUF,L,L,71,11,19,30,0.42253,-3,36,98,0.11224,871.0422,11,28,0,2,0,0,0,1,0.29411
2024,2,8473533,Jordan Staal,Staal,CAR,C,L,80,10,20,30,0.375,-14,44,123,0.0813,922.725,9,25,0,1,1,4,0,3,0.58109
2024,2,8477505,Alexander Wennberg,Wennberg,"SEA,NYR",C,L,79,10,20,30,0.37974,0,14,90,0.11111,1079.3291,6,23,3,6,1,1,0,4,0.46464
2024,2,8481546,Cam York,York,PHI,D,L,82,10,20,30,0.36585,-13,44,134,0.07462,1357.1585,10,22,0,6,0,2,0,1,NA
2024,2,8478469,Thomas Chabot,Chabot,OTT,D,L,51,9,21,30,0.58823,-3,22,118,0.07627,1382.7058,8,23,1,7,0,0,0,0,NA
2024,2,8480817,K'Andre Miller,Miller,NYR,D,L,80,8,22,30,0.375,5,49,96,0.08333,1293.7375,8,28,0,1,0,1,1,3,NA
2024,2,8477969,Marcus Pettersson,Pettersson,PIT,D,L,82,4,26,30,0.36585,28,44,106,0.03773,1360.256,4,30,0,0,0,0,1,1,NA
2024,2,8475753,Justin Faulk,Faulk,STL,D,R,60,2,28,30,0.5,-2,39,132,0.01515,1317.7333,1,22,1,7,0,1,0,1,NA
2024,2,8479619,Michael Carcone,Carcone,ARI,L,L,74,21,8,29,0.39189,-2,35,111,0.18918,676.2567,19,26,1,2,1,1,0,4,0.30769
2024,2,8482475,Egor Chinakhov,Chinakhov,CBJ,R,L,53,16,13,29,0.54716,-3,6,110,0.14545,910.0566,15,27,1,2,0,0,0,3,0.07142
2024,2,8480459,Pius Suter,Suter,VAN,C,L,67,14,15,29,0.43283,17,16,105,0.13333,929.7014,12,24,2,5,0,0,0,3,0.49336
2024,2,8475763,Kevin Hayes,Hayes,STL,R,L,79,13,16,29,0.36708,0,12,153,0.08496,868.0126,13,24,0,5,0,0,0,2,0.5704
2024,2,8484153,Leo Carlsson,Carlsson,ANA,C,L,55,12,17,29,0.52727,-11,16,109,0.11009,1086.5454,8,20,4,9,0,0,0,0,0.34759
2024,2,8481524,Bowen Byram,Byram,"COL,BUF",D,L,73,11,18,29,0.39726,0,53,84,0.13095,1220.5479,11,28,0,1,0,0,0,0,NA
2024,2,8480336,Sean Walker,Walker,"PHI,COL",D,R,81,10,19,29,0.35802,11,50,150,0.06666,1153.9012,8,25,0,1,2,3,0,1,NA
2024,2,8481656,Aliaksei Protas,Protas,WSH,L,L,78,6,23,29,0.37179,-3,8,113,0.05309,824.7692,6,28,0,0,0,1,0,1,0.40384
2024,2,8474574,Tyler Myers,Myers,VAN,D,R,77,5,24,29,0.37662,16,77,93,0.05376,1136.935,3,27,0,0,2,2,0,0,NA
2024,2,8482125,Alexander Holtz,Holtz,NJD,R,R,82,16,12,28,0.34146,-15,14,122,0.13114,698.0975,15,26,1,2,0,0,0,3,0.29629
2024,2,8474715,Cam Atkinson,Atkinson,PHI,R,R,70,13,15,28,0.4,-22,27,175,0.07428,956.7285,11,22,2,6,0,0,0,3,0.48
2024,2,8480813,Joseph Veleno,Veleno,DET,C,L,80,12,16,28,0.35,-16,25,86,0.13953,837.3875,9,22,3,5,0,1,0,1,0.49035
2024,2,8480068,Ryan Poehling,Poehling,PHI,C,L,77,11,17,28,0.36363,-11,6,111,0.09909,899.7402,7,22,1,2,3,4,0,1,0.49147
2024,2,8478115,Pierre Engvall,Engvall,NYI,L,L,74,10,18,28,0.37837,4,18,128,0.07812,919.5,8,21,2,7,0,0,0,1,0.46296
2024,2,8478413,Jordan Greenway,Greenway,BUF,L,L,67,10,18,28,0.41791,11,64,107,0.09345,1034.9701,9,24,1,3,0,1,0,1,0.29824
2024,2,8476923,Damon Severson,Severson,CBJ,D,R,67,9,19,28,0.41791,-10,51,88,0.10227,1268.8507,9,23,0,3,0,2,0,1,NA
2024,2,8476931,Jake McCabe,McCabe,TOR,D,L,73,8,20,28,0.38356,20,56,73,0.10958,1239.3972,7,25,1,2,0,1,1,3,NA
2024,2,8478133,Jake Evans,Evans,MTL,C,R,82,7,21,28,0.34146,-1,24,81,0.08641,961.0975,6,27,0,0,1,1,0,1,0.52154
2024,2,8476927,Teddy Blueger,Blueger,VAN,C,L,68,6,22,28,0.41176,4,31,97,0.06185,896.1176,4,24,0,0,2,4,0,0,0.53137
2024,2,8483490,Pavel Mintyukov,Mintyukov,ANA,D,L,63,4,24,28,0.44444,-20,24,88,0.04545,1130.6825,4,20,0,7,0,1,0,0,NA
2024,2,8475181,Nick Leddy,Leddy,STL,D,L,82,3,25,28,0.34146,14,14,82,0.03658,1341.6951,2,25,0,1,1,2,0,0,NA
2024,2,8478020,Michael Amadio,Amadio,VGK,R,R,73,14,13,27,0.36986,4,16,117,0.11965,803.5068,11,22,3,5,0,0,0,2,0.51492
2024,2,8481582,Nicholas Robertson,Robertson,TOR,L,L,56,14,13,27,0.48214,4,4,96,0.14583,682.5892,13,24,1,3,0,0,0,1,0.27272
2024,2,8480185,Eetu Luostarinen,Luostarinen,FLA,C,L,82,12,15,27,0.32926,1,26,119,0.10084,956.1951,10,24,2,2,0,1,0,2,0.53631
2024,2,8480829,Jesperi Kotkaniemi,Kotkaniemi,CAR,C,L,79,12,15,27,0.34177,-4,36,128,0.09375,778.7468,11,24,1,2,0,1,0,0,0.51547
2024,2,8484166,Adam Fantilli,Fantilli,CBJ,C,L,49,12,15,27,0.55102,-21,16,115,0.10434,942.6122,11,24,1,3,0,0,0,1,0.43622
2024,2,8480113,Alex Iafallo,Iafallo,WPG,L,L,82,11,16,27,0.32926,14,6,120,0.09166,918.8048,9,21,2,5,0,1,0,2,0.32
2024,2,8480748,Kiefer Sherwood,Sherwood,NSH,L,R,68,10,17,27,0.39705,17,41,110,0.0909,730.1911,10,27,0,0,0,0,0,2,0.48387
2024,2,8481596,Shane Pinto,Pinto,OTT,C,R,41,9,18,27,0.65853,9,14,110,0.08181,1086.5609,5,21,4,6,0,0,1,1,0.50604
2024,2,8480835,Jack Drury,Drury,CAR,C,L,74,8,19,27,0.36486,4,33,106,0.07547,736.7432,6,20,2,7,0,0,0,0,0.55271
2024,2,8476463,Jonas Brodin,Brodin,MIN,D,L,62,7,20,27,0.43548,22,16,117,0.05982,1402.3387,7,26,0,1,0,0,0,1,NA
2024,2,8476918,Jimmy Vesey,Vesey,NYR,L,L,80,13,13,26,0.325,-4,20,116,0.11206,742.6125,13,26,0,0,0,0,0,4,0.3913
2024,2,8482092,Ridly Greig,Greig,OTT,C,L,72,13,13,26,0.36111,10,66,97,0.13402,884.5833,10,23,2,2,1,1,0,1,0.43875
2024,2,8476892,Colton Parayko,Parayko,STL,D,R,82,10,16,26,0.31707,4,23,154,0.06493,1431.6463,9,23,0,1,1,2,1,4,NA
2024,2,8479941,Justin Danforth,Danforth,CBJ,R,R,71,10,16,26,0.36619,-10,26,86,0.11627,856.4225,10,26,0,0,0,0,0,1,0.48459
2024,2,8477425,Miles Wood,Wood,COL,L,L,74,9,17,26,0.35135,-5,75,167,0.05389,821.054,8,25,0,0,1,1,0,1,0.31707
2024,2,8480855,Jack McBain,McBain,ARI,C,L,67,8,18,26,0.38805,8,50,56,0.14285,757.4626,8,26,0,0,0,0,1,2,0.4523
2024,2,8474602,Justin Schultz,Schultz,SEA,D,R,70,7,19,26,0.37142,-23,22,100,0.07,988.3857,7,16,0,10,0,0,1,2,NA
2024,2,8475200,Dmitry Orlov,Orlov,CAR,D,L,82,6,20,26,0.31707,4,36,129,0.04651,1038.8902,5,20,0,5,1,1,0,1,NA
2024,2,8475790,Erik Gudbranson,Gudbranson,CBJ,D,R,78,6,20,26,0.33333,-14,74,91,0.06593,1179.6025,6,25,0,0,0,1,0,1,NA
2024,2,8476902,Esa Lindell,Lindell,DAL,D,L,82,5,21,26,0.31707,17,12,114,0.04385,1228.3048,5,25,0,0,0,1,0,0,NA
2024,2,8482655,J.J. Moser,Moser,ARI,D,L,80,5,21,26,0.325,-5,35,77,0.06493,1234.2875,5,21,0,3,0,2,0,0,NA
2024,2,8475188,Brayden McNabb,McNabb,VGK,D,L,82,4,22,26,0.31707,18,37,86,0.04651,1161.2439,4,24,0,1,0,1,0,0,NA
2024,2,8476854,Hampus Lindholm,Lindholm,BOS,D,L,73,3,23,26,0.35616,18,63,99,0.0303,1397.2191,2,21,1,5,0,0,0,0,NA
2024,2,8474673,TJ Brodie,Brodie,TOR,D,L,78,1,25,26,0.33333,17,40,52,0.01923,1303.2692,1,26,0,0,0,0,0,0,NA
2024,2,8476469,Joel Armia,Armia,MTL,R,R,66,17,8,25,0.37878,4,34,139,0.1223,933.0909,15,23,0,0,2,2,0,3,0.3125
2024,2,8481601,Simon Holmstrom,Holmstrom,NYI,R,L,75,15,10,25,0.33333,2,14,72,0.20833,799.16,10,18,0,0,5,7,0,3,0.31578
2024,2,8481186,Logan O'Connor,O'Connor,COL,R,R,57,13,12,25,0.43859,13,34,85,0.15294,897.0175,10,22,0,0,3,3,0,4,0.45312
2024,2,8471698,T.J. Oshie,Oshie,WSH,R,R,52,12,13,25,0.48076,-6,44,90,0.13333,1012.1346,5,14,7,11,0,0,0,4,0.27906
2024,2,8479591,Michael Eyssimont,Eyssimont,TBL,C,L,81,11,14,25,0.30864,7,104,149,0.07382,711.1728,9,21,2,4,0,0,0,2,0.46153
2024,2,8476312,Josh Manson,Manson,COL,D,R,76,8,17,25,0.32894,11,87,123,0.06504,1066.9736,7,23,0,0,1,2,0,0,0
2024,2,8477508,Curtis Lazar,Lazar,NJD,C,R,71,7,18,25,0.35211,10,44,74,0.09459,743.3802,6,24,0,0,1,1,0,2,0.48767
